任务数量： 500
实际：mu=241.000000   sigma=22.000000

   1:  mu=258.000000   Gap=0.070539      sigma=0.000000    Gap=1.000000
   2:  mu=256.500000   Gap=0.064315      sigma=1.500000    Gap=0.931818
   3:  mu=265.000000   Gap=0.099585      sigma=12.083046    Gap=0.450771
   4:  mu=264.000000   Gap=0.095436      sigma=10.606602    Gap=0.517882
   5:  mu=263.200000   Gap=0.092116      sigma=9.620811    Gap=0.562690
   6:  mu=253.000000   Gap=0.049793      sigma=24.440404    Gap=0.110927
   7:  mu=253.571429   Gap=0.052164      sigma=22.670668    Gap=0.030485
   8:  mu=251.000000   Gap=0.041494      sigma=22.271057    Gap=0.012321
   9:  mu=249.444444   Gap=0.035039      sigma=21.453366    Gap=0.024847
  10:  mu=250.200000   Gap=0.038174      sigma=20.478281    Gap=0.069169
  11:  mu=250.727273   Gap=0.040362      sigma=19.596340    Gap=0.109257
  12:  mu=247.500000   Gap=0.026971      sigma=21.600540    Gap=0.018157
  13:  mu=248.307692   Gap=0.030322      sigma=20.940886    Gap=0.048142
  14:  mu=244.785714   Gap=0.015708      sigma=23.842275    Gap=0.083740
  15:  mu=246.200000   Gap=0.021577      sigma=23.633874    Gap=0.074267
  16:  mu=245.875000   Gap=0.020228      sigma=22.917992    Gap=0.041727
  17:  mu=245.176471   Gap=0.017330      sigma=22.408599    Gap=0.018573
  18:  mu=244.277778   Gap=0.013601      sigma=22.090233    Gap=0.004102
  19:  mu=244.421053   Gap=0.014195      sigma=21.509645    Gap=0.022289
  20:  mu=242.850000   Gap=0.007676      sigma=22.055101    Gap=0.002505
  21:  mu=242.952381   Gap=0.008101      sigma=21.528445    Gap=0.021434
  22:  mu=242.681818   Gap=0.006978      sigma=21.069984    Gap=0.042273
  23:  mu=241.217391   Gap=0.000902      sigma=21.721471    Gap=0.012660
  24:  mu=240.791667   Gap=0.000864      sigma=21.361919    Gap=0.029004
  25:  mu=240.160000   Gap=0.003485      sigma=21.157845    Gap=0.038280
  26:  mu=240.153846   Gap=0.003511      sigma=20.746997    Gap=0.056955
  27:  mu=239.703704   Gap=0.005379      sigma=20.488144    Gap=0.068721
  28:  mu=240.571429   Gap=0.001778      sigma=20.618003    Gap=0.062818
  29:  mu=239.931034   Gap=0.004436      sigma=20.540844    Gap=0.066325
  30:  mu=239.566667   Gap=0.005947      sigma=20.290693    Gap=0.077696
  31:  mu=239.741935   Gap=0.005220      sigma=19.983812    Gap=0.091645
  32:  mu=239.375000   Gap=0.006743      sigma=19.774905    Gap=0.101141
  33:  mu=238.545455   Gap=0.010185      sigma=20.030418    Gap=0.089526
  34:  mu=239.117647   Gap=0.007811      sigma=20.005536    Gap=0.090657
  35:  mu=238.914286   Gap=0.008654      sigma=19.753295    Gap=0.102123
  36:  mu=239.166667   Gap=0.007607      sigma=19.534158    Gap=0.112084
  37:  mu=239.405405   Gap=0.006617      sigma=19.321546    Gap=0.121748
  38:  mu=239.947368   Gap=0.004368      sigma=19.348531    Gap=0.120521
  39:  mu=238.589744   Gap=0.010001      sigma=20.852003    Gap=0.052182
  40:  mu=239.050000   Gap=0.008091      sigma=20.789360    Gap=0.055029
  41:  mu=238.878049   Gap=0.008805      sigma=20.563044    Gap=0.065316
  42:  mu=238.380952   Gap=0.010867      sigma=20.564593    Gap=0.065246
  43:  mu=238.627907   Gap=0.009843      sigma=20.386981    Gap=0.073319
  44:  mu=239.636364   Gap=0.005658      sigma=21.211158    Gap=0.035856
  45:  mu=239.422222   Gap=0.006547      sigma=21.022199    Gap=0.044446
  46:  mu=239.978261   Gap=0.004240      sigma=21.124362    Gap=0.039802
  47:  mu=240.000000   Gap=0.004149      sigma=20.898946    Gap=0.050048
  48:  mu=239.791667   Gap=0.005014      sigma=20.729366    Gap=0.057756
  49:  mu=239.530612   Gap=0.006097      sigma=20.596316    Gap=0.063804
  50:  mu=239.380000   Gap=0.006722      sigma=20.416552    Gap=0.071975
  51:  mu=238.294118   Gap=0.011228      sigma=21.624509    Gap=0.017068
  52:  mu=238.769231   Gap=0.009256      sigma=21.682690    Gap=0.014423
  53:  mu=238.849057   Gap=0.008925      sigma=21.484875    Gap=0.023415
  54:  mu=238.981481   Gap=0.008376      sigma=21.306833    Gap=0.031508
  55:  mu=239.436364   Gap=0.006488      sigma=21.375231    Gap=0.028399
  56:  mu=239.803571   Gap=0.004964      sigma=21.357852    Gap=0.029189
  57:  mu=239.684211   Gap=0.005460      sigma=21.188509    Gap=0.036886
  58:  mu=239.448276   Gap=0.006439      sigma=21.080447    Gap=0.041798
  59:  mu=239.186441   Gap=0.007525      sigma=20.995944    Gap=0.045639
  60:  mu=238.716667   Gap=0.009474      sigma=21.130619    Gap=0.039517
  61:  mu=238.885246   Gap=0.008775      sigma=20.997344    Gap=0.045575
  62:  mu=238.774194   Gap=0.009236      sigma=20.845375    Gap=0.052483
  63:  mu=238.650794   Gap=0.009748      sigma=20.702088    Gap=0.058996
  64:  mu=238.437500   Gap=0.010633      sigma=20.609369    Gap=0.063210
  65:  mu=238.584615   Gap=0.010022      sigma=20.484059    Gap=0.068906
  66:  mu=238.954545   Gap=0.008487      sigma=20.545907    Gap=0.066095
  67:  mu=239.626866   Gap=0.005698      sigma=21.110820    Gap=0.040417
  68:  mu=239.720588   Gap=0.005309      sigma=20.969057    Gap=0.046861
  69:  mu=239.333333   Gap=0.006916      sigma=21.060071    Gap=0.042724
  70:  mu=239.257143   Gap=0.007232      sigma=20.918676    Gap=0.049151
  71:  mu=238.732394   Gap=0.009409      sigma=21.229768    Gap=0.035011
  72:  mu=238.902778   Gap=0.008702      sigma=21.130652    Gap=0.039516
  73:  mu=239.164384   Gap=0.007617      sigma=21.102499    Gap=0.040796
