任务数量： 500
实际：mu=416.000000   sigma=43.000000

   1:  mu=492.000000   Gap=0.182692      sigma=0.000000    Gap=1.000000
   2:  mu=433.000000   Gap=0.040865      sigma=59.000000    Gap=0.372093
   3:  mu=415.000000   Gap=0.002404      sigma=54.485472    Gap=0.267104
   4:  mu=410.750000   Gap=0.012620      sigma=47.756544    Gap=0.110617
   5:  mu=403.000000   Gap=0.031250      sigma=45.440070    Gap=0.056746
   6:  mu=401.166667   Gap=0.035657      sigma=41.682997    Gap=0.030628
   7:  mu=405.571429   Gap=0.025069      sigma=40.070856    Gap=0.068120
   8:  mu=409.750000   Gap=0.015024      sigma=39.079246    Gap=0.091180
   9:  mu=413.555556   Gap=0.005876      sigma=38.384346    Gap=0.107341
  10:  mu=404.000000   Gap=0.028846      sigma=46.344363    Gap=0.077776
  11:  mu=407.818182   Gap=0.019668      sigma=45.807538    Gap=0.065292
  12:  mu=406.333333   Gap=0.023237      sigma=44.133006    Gap=0.026349
  13:  mu=407.000000   Gap=0.021635      sigma=42.464465    Gap=0.012454
  14:  mu=405.500000   Gap=0.025240      sigma=41.275641    Gap=0.040101
  15:  mu=413.333333   Gap=0.006410      sigma=49.488944    Gap=0.150906
  16:  mu=413.625000   Gap=0.005709      sigma=47.930777    Gap=0.114669
  17:  mu=414.411765   Gap=0.003818      sigma=46.606057    Gap=0.083862
  18:  mu=417.055556   Gap=0.002537      sigma=46.586207    Gap=0.083400
  19:  mu=419.578947   Gap=0.008603      sigma=46.590394    Gap=0.083498
  20:  mu=419.050000   Gap=0.007332      sigma=45.469193    Gap=0.057423
  21:  mu=422.428571   Gap=0.015453      sigma=46.875287    Gap=0.090123
  22:  mu=419.318182   Gap=0.007976      sigma=47.964368    Gap=0.115450
  23:  mu=419.565217   Gap=0.008570      sigma=46.924385    Gap=0.091265
  24:  mu=419.291667   Gap=0.007913      sigma=45.955122    Gap=0.068724
  25:  mu=421.240000   Gap=0.012596      sigma=46.027192    Gap=0.070400
  26:  mu=422.692308   Gap=0.016087      sigma=45.713800    Gap=0.063112
  27:  mu=419.481481   Gap=0.008369      sigma=47.753511    Gap=0.110547
  28:  mu=419.392857   Gap=0.008156      sigma=46.895278    Gap=0.090588
  29:  mu=419.000000   Gap=0.007212      sigma=46.126513    Gap=0.072710
  30:  mu=420.566667   Gap=0.010978      sigma=46.129299    Gap=0.072774
  31:  mu=420.838710   Gap=0.011632      sigma=45.403635    Gap=0.055898
  32:  mu=421.281250   Gap=0.012695      sigma=44.756448    Gap=0.040848
  33:  mu=420.636364   Gap=0.011145      sigma=44.223823    Gap=0.028461
  34:  mu=418.794118   Gap=0.006717      sigma=44.835503    Gap=0.042686
  35:  mu=418.342857   Gap=0.005632      sigma=44.268623    Gap=0.029503
  36:  mu=416.416667   Gap=0.001002      sigma=45.112437    Gap=0.049126
  37:  mu=418.432432   Gap=0.005847      sigma=46.112987    Gap=0.072395
  38:  mu=419.131579   Gap=0.007528      sigma=45.700496    Gap=0.062802
  39:  mu=419.076923   Gap=0.007396      sigma=45.112045    Gap=0.049117
  40:  mu=418.950000   Gap=0.007091      sigma=44.551627    Gap=0.036084
  41:  mu=418.975610   Gap=0.007153      sigma=44.005259    Gap=0.023378
  42:  mu=419.452381   Gap=0.008299      sigma=43.585276    Gap=0.013611
  43:  mu=418.093023   Gap=0.005031      sigma=43.967120    Gap=0.022491
  44:  mu=418.318182   Gap=0.005573      sigma=43.489692    Gap=0.011388
  45:  mu=417.755556   Gap=0.004220      sigma=43.165395    Gap=0.003846
  46:  mu=416.913043   Gap=0.002195      sigma=43.066090    Gap=0.001537
  47:  mu=415.872340   Gap=0.000307      sigma=43.186196    Gap=0.004330
  48:  mu=414.979167   Gap=0.002454      sigma=43.170442    Gap=0.003964
  49:  mu=416.244898   Gap=0.000589      sigma=43.618256    Gap=0.014378
  50:  mu=416.040000   Gap=0.000096      sigma=43.203685    Gap=0.004737
  51:  mu=415.431373   Gap=0.001367      sigma=42.993960    Gap=0.000140
  52:  mu=414.384615   Gap=0.003883      sigma=43.229777    Gap=0.005344
  53:  mu=414.962264   Gap=0.002495      sigma=43.022137    Gap=0.000515
  54:  mu=415.129630   Gap=0.002092      sigma=42.639334    Gap=0.008388
  55:  mu=415.109091   Gap=0.002142      sigma=42.250195    Gap=0.017437
  56:  mu=414.607143   Gap=0.003348      sigma=42.036412    Gap=0.022409
  57:  mu=414.754386   Gap=0.002994      sigma=41.680607    Gap=0.030684
  58:  mu=414.551724   Gap=0.003481      sigma=41.348049    Gap=0.038417
  59:  mu=413.169492   Gap=0.006804      sigma=42.326076    Gap=0.015673
  60:  mu=414.033333   Gap=0.004728      sigma=42.493124    Gap=0.011788
  61:  mu=414.721311   Gap=0.003074      sigma=42.478975    Gap=0.012117
  62:  mu=414.951613   Gap=0.002520      sigma=42.173385    Gap=0.019224
  63:  mu=415.761905   Gap=0.000572      sigma=42.321038    Gap=0.015790
  64:  mu=416.843750   Gap=0.002028      sigma=42.858130    Gap=0.003299
