任务数量： 500
实际：mu=355.000000   sigma=48.000000

   1:  mu=401.000000   Gap=0.129577      sigma=0.000000    Gap=1.000000
   2:  mu=366.500000   Gap=0.032394      sigma=34.500000    Gap=0.281250
   3:  mu=378.000000   Gap=0.064789      sigma=32.526912    Gap=0.322356
   4:  mu=375.500000   Gap=0.057746      sigma=28.500000    Gap=0.406250
   5:  mu=376.000000   Gap=0.059155      sigma=25.510782    Gap=0.468525
   6:  mu=371.166667   Gap=0.045540      sigma=25.673700    Gap=0.465131
   7:  mu=372.428571   Gap=0.049095      sigma=23.969368    Gap=0.500638
   8:  mu=368.125000   Gap=0.036972      sigma=25.146757    Gap=0.476109
   9:  mu=363.000000   Gap=0.022535      sigma=27.788887    Gap=0.421065
  10:  mu=353.400000   Gap=0.004507      sigma=39.044078    Gap=0.186582
  11:  mu=348.818182   Gap=0.017414      sigma=39.947279    Gap=0.167765
  12:  mu=359.833333   Gap=0.013615      sigma=52.891136    Gap=0.101899
  13:  mu=358.615385   Gap=0.010184      sigma=50.991007    Gap=0.062313
  14:  mu=357.500000   Gap=0.007042      sigma=49.300464    Gap=0.027093
  15:  mu=359.466667   Gap=0.012582      sigma=48.193868    Gap=0.004039
  16:  mu=357.687500   Gap=0.007570      sigma=47.169533    Gap=0.017301
  17:  mu=357.411765   Gap=0.006794      sigma=45.774458    Gap=0.046365
  18:  mu=354.277778   Gap=0.002034      sigma=46.323507    Gap=0.034927
  19:  mu=354.789474   Gap=0.000593      sigma=45.140225    Gap=0.059579
  20:  mu=350.950000   Gap=0.011408      sigma=47.072789    Gap=0.019317
  21:  mu=348.619048   Gap=0.017975      sigma=47.106239    Gap=0.018620
  22:  mu=353.000000   Gap=0.005634      sigma=50.211371    Gap=0.046070
  23:  mu=356.000000   Gap=0.002817      sigma=51.083904    Gap=0.064248
  24:  mu=357.791667   Gap=0.007864      sigma=50.741156    Gap=0.057107
  25:  mu=358.640000   Gap=0.010254      sigma=49.889382    Gap=0.039362
  26:  mu=357.923077   Gap=0.008234      sigma=49.051718    Gap=0.021911
  27:  mu=354.296296   Gap=0.001982      sigma=51.565000    Gap=0.074271
  28:  mu=354.857143   Gap=0.000402      sigma=50.719617    Gap=0.056659
  29:  mu=354.896552   Gap=0.000291      sigma=49.837906    Gap=0.038290
  30:  mu=355.066667   Gap=0.000188      sigma=49.008797    Gap=0.021017
  31:  mu=354.935484   Gap=0.000182      sigma=48.217207    Gap=0.004525
  32:  mu=353.218750   Gap=0.005018      sigma=48.410829    Gap=0.008559
  33:  mu=355.333333   Gap=0.000939      sigma=49.149535    Gap=0.023949
  34:  mu=355.500000   Gap=0.001408      sigma=48.430818    Gap=0.008975
  35:  mu=354.885714   Gap=0.000322      sigma=47.868135    Gap=0.002747
  36:  mu=357.055556   Gap=0.005790      sigma=48.913157    Gap=0.019024
  37:  mu=358.945946   Gap=0.011115      sigma=49.562925    Gap=0.032561
  38:  mu=359.315789   Gap=0.012157      sigma=48.958148    Gap=0.019961
  39:  mu=357.589744   Gap=0.007295      sigma=49.483858    Gap=0.030914
  40:  mu=358.125000   Gap=0.008803      sigma=48.975600    Gap=0.020325
  41:  mu=356.682927   Gap=0.004741      sigma=49.226921    Gap=0.025561
  42:  mu=356.976190   Gap=0.005567      sigma=48.673591    Gap=0.014033
  43:  mu=355.534884   Gap=0.001507      sigma=49.002776    Gap=0.020891
  44:  mu=354.977273   Gap=0.000064      sigma=48.580528    Gap=0.012094
  45:  mu=353.755556   Gap=0.003505      sigma=48.716484    Gap=0.014927
  46:  mu=353.260870   Gap=0.004899      sigma=48.298184    Gap=0.006212
  47:  mu=354.361702   Gap=0.001798      sigma=48.361417    Gap=0.007530
  48:  mu=352.166667   Gap=0.007981      sigma=50.165282    Gap=0.045110
  49:  mu=351.959184   Gap=0.008566      sigma=49.671558    Gap=0.034824
  50:  mu=351.240000   Gap=0.010592      sigma=49.429368    Gap=0.029778
  51:  mu=351.666667   Gap=0.009390      sigma=49.035268    Gap=0.021568
  52:  mu=350.096154   Gap=0.013814      sigma=49.839843    Gap=0.038330
  53:  mu=349.452830   Gap=0.015626      sigma=49.584906    Gap=0.033019
  54:  mu=350.481481   Gap=0.012728      sigma=49.691172    Gap=0.035233
  55:  mu=350.090909   Gap=0.013828      sigma=49.320943    Gap=0.027520
  56:  mu=348.875000   Gap=0.017254      sigma=49.703428    Gap=0.035488
  57:  mu=350.245614   Gap=0.013393      sigma=50.321870    Gap=0.048372
  58:  mu=350.189655   Gap=0.013550      sigma=49.887963    Gap=0.039333
  59:  mu=351.779661   Gap=0.009071      sigma=50.924027    Gap=0.060917
  60:  mu=351.966667   Gap=0.008545      sigma=50.518303    Gap=0.052465
  61:  mu=352.016393   Gap=0.008405      sigma=50.103988    Gap=0.043833
  62:  mu=351.870968   Gap=0.008814      sigma=49.711258    Gap=0.035651
  63:  mu=351.031746   Gap=0.011178      sigma=49.755902    Gap=0.036581
  64:  mu=350.390625   Gap=0.012984      sigma=49.627241    Gap=0.033901
  65:  mu=350.492308   Gap=0.012698      sigma=49.250732    Gap=0.026057
  66:  mu=352.121212   Gap=0.008109      sigma=50.609771    Gap=0.054370
  67:  mu=350.716418   Gap=0.012066      sigma=51.510847    Gap=0.073143
  68:  mu=351.323529   Gap=0.010356      sigma=51.371611    Gap=0.070242
  69:  mu=351.478261   Gap=0.009920      sigma=51.013953    Gap=0.062791
  70:  mu=351.157143   Gap=0.010825      sigma=50.718449    Gap=0.056634
  71:  mu=352.183099   Gap=0.007935      sigma=51.086315    Gap=0.064298
  72:  mu=351.819444   Gap=0.008959      sigma=50.822766    Gap=0.058808
  73:  mu=351.205479   Gap=0.010689      sigma=50.741612    Gap=0.057117
  74:  mu=350.797297   Gap=0.011839      sigma=50.518121    Gap=0.052461
  75:  mu=351.720000   Gap=0.009239      sigma=50.804084    Gap=0.058418
  76:  mu=351.986842   Gap=0.008488      sigma=50.521620    Gap=0.052534
  77:  mu=352.077922   Gap=0.008231      sigma=50.198765    Gap=0.045808
  78:  mu=352.128205   Gap=0.008090      sigma=49.877892    Gap=0.039123
  79:  mu=351.835443   Gap=0.008914      sigma=49.628603    Gap=0.033929
  80:  mu=352.875000   Gap=0.005986      sigma=50.175536    Gap=0.045324
  81:  mu=352.827160   Gap=0.006121      sigma=49.866684    Gap=0.038889
  82:  mu=352.341463   Gap=0.007489      sigma=49.754083    Gap=0.036543
  83:  mu=351.819277   Gap=0.008960      sigma=49.679004    Gap=0.034979
  84:  mu=351.000000   Gap=0.011268      sigma=49.943301    Gap=0.040485
  85:  mu=351.270588   Gap=0.010505      sigma=49.710548    Gap=0.035636
  86:  mu=350.581395   Gap=0.012447      sigma=49.827485    Gap=0.038073
  87:  mu=349.620690   Gap=0.015153      sigma=50.335025    Gap=0.048646
  88:  mu=349.545455   Gap=0.015365      sigma=50.053133    Gap=0.042774
  89:  mu=349.494382   Gap=0.015509      sigma=49.773447    Gap=0.036947
  90:  mu=349.144444   Gap=0.016495      sigma=49.606129    Gap=0.033461
  91:  mu=349.373626   Gap=0.015849      sigma=49.380703    Gap=0.028765
  92:  mu=349.119565   Gap=0.016565      sigma=49.171360    Gap=0.024403
  93:  mu=349.086022   Gap=0.016659      sigma=48.907342    Gap=0.018903
  94:  mu=348.882979   Gap=0.017231      sigma=48.685892    Gap=0.014289
