任务数量： 500
实际：mu=311.000000   sigma=39.000000

   1:  mu=263.000000   Gap=0.154341      sigma=0.000000    Gap=1.000000
   2:  mu=316.000000   Gap=0.016077      sigma=53.000000    Gap=0.358974
   3:  mu=321.000000   Gap=0.032154      sigma=43.848223    Gap=0.124313
   4:  mu=325.750000   Gap=0.047428      sigma=38.854697    Gap=0.003726
   5:  mu=332.200000   Gap=0.068167      sigma=37.069664    Gap=0.049496
   6:  mu=323.333333   Gap=0.039657      sigma=39.220176    Gap=0.005646
   7:  mu=315.857143   Gap=0.015618      sigma=40.667392    Gap=0.042754
   8:  mu=319.000000   Gap=0.025723      sigma=38.939055    Gap=0.001563
   9:  mu=320.333333   Gap=0.030011      sigma=36.905284    Gap=0.053711
  10:  mu=322.800000   Gap=0.037942      sigma=35.784913    Gap=0.082438
  11:  mu=323.000000   Gap=0.038585      sigma=34.125437    Gap=0.124989
  12:  mu=323.250000   Gap=0.039389      sigma=32.683138    Gap=0.161971
  13:  mu=321.307692   Gap=0.033144      sigma=32.113703    Gap=0.176572
  14:  mu=327.000000   Gap=0.051447      sigma=37.132966    Gap=0.047873
  15:  mu=323.133333   Gap=0.039014      sigma=38.681377    Gap=0.008170
  16:  mu=322.875000   Gap=0.038183      sigma=37.466443    Gap=0.039322
  17:  mu=322.823529   Gap=0.038018      sigma=36.348372    Gap=0.067990
  18:  mu=324.722222   Gap=0.044123      sigma=36.181342    Gap=0.072273
  19:  mu=324.263158   Gap=0.042647      sigma=35.270149    Gap=0.095637
  20:  mu=322.650000   Gap=0.037460      sigma=35.088852    Gap=0.100286
  21:  mu=322.666667   Gap=0.037513      sigma=34.243294    Gap=0.121967
  22:  mu=319.636364   Gap=0.027770      sigma=36.223480    Gap=0.071193
  23:  mu=317.695652   Gap=0.021529      sigma=36.578010    Gap=0.062102
  24:  mu=315.166667   Gap=0.013398      sigma=37.806158    Gap=0.030611
  25:  mu=313.880000   Gap=0.009260      sigma=37.574800    Gap=0.036544
  26:  mu=312.961538   Gap=0.006307      sigma=37.130208    Gap=0.047943
  27:  mu=310.333333   Gap=0.002144      sigma=38.822483    Gap=0.004552
  28:  mu=308.678571   Gap=0.007464      sigma=39.080552    Gap=0.002065
  29:  mu=308.482759   Gap=0.008094      sigma=38.414815    Gap=0.015005
  30:  mu=309.800000   Gap=0.003859      sigma=38.429503    Gap=0.014628
  31:  mu=309.709677   Gap=0.004149      sigma=37.807828    Gap=0.030569
  32:  mu=310.812500   Gap=0.000603      sigma=37.715578    Gap=0.032934
  33:  mu=309.212121   Gap=0.005749      sigma=38.227198    Gap=0.019815
  34:  mu=309.441176   Gap=0.005012      sigma=37.683817    Gap=0.033748
  35:  mu=310.142857   Gap=0.002756      sigma=37.366251    Gap=0.041891
  36:  mu=312.138889   Gap=0.003662      sigma=38.689758    Gap=0.007955
  37:  mu=311.702703   Gap=0.002259      sigma=38.252974    Gap=0.019155
  38:  mu=311.842105   Gap=0.002708      sigma=37.755813    Gap=0.031902
  39:  mu=314.128205   Gap=0.010059      sigma=39.844042    Gap=0.021642
  40:  mu=314.700000   Gap=0.011897      sigma=39.504557    Gap=0.012937
  41:  mu=312.975610   Gap=0.006352      sigma=40.515271    Gap=0.038853
  42:  mu=311.880952   Gap=0.002833      sigma=40.639063    Gap=0.042027
  43:  mu=312.209302   Gap=0.003888      sigma=40.220068    Gap=0.031284
  44:  mu=314.159091   Gap=0.010158      sigma=41.765549    Gap=0.070912
  45:  mu=315.444444   Gap=0.014291      sigma=42.169792    Gap=0.081277
  46:  mu=314.782609   Gap=0.012163      sigma=41.944535    Gap=0.075501
  47:  mu=315.170213   Gap=0.013409      sigma=41.579106    Gap=0.066131
  48:  mu=314.604167   Gap=0.011589      sigma=41.326313    Gap=0.059649
  49:  mu=314.591837   Gap=0.011549      sigma=40.902531    Gap=0.048783
  50:  mu=314.580000   Gap=0.011511      sigma=40.491525    Gap=0.038244
  51:  mu=314.254902   Gap=0.010466      sigma=40.158433    Gap=0.029703
  52:  mu=314.057692   Gap=0.009832      sigma=39.795348    Gap=0.020394
  53:  mu=313.566038   Gap=0.008251      sigma=39.577252    Gap=0.014801
  54:  mu=312.592593   Gap=0.005121      sigma=39.844382    Gap=0.021651
  55:  mu=312.418182   Gap=0.004560      sigma=39.501296    Gap=0.012854
  56:  mu=312.571429   Gap=0.005053      sigma=39.163511    Gap=0.004193
  57:  mu=312.298246   Gap=0.004174      sigma=38.872245    Gap=0.003276
  58:  mu=312.965517   Gap=0.006320      sigma=38.863583    Gap=0.003498
  59:  mu=311.610169   Gap=0.001962      sigma=39.891385    Gap=0.022856
  60:  mu=311.966667   Gap=0.003108      sigma=39.652224    Gap=0.016724
  61:  mu=311.786885   Gap=0.002530      sigma=39.350512    Gap=0.008987
  62:  mu=312.177419   Gap=0.003786      sigma=39.150876    Gap=0.003869
  63:  mu=312.952381   Gap=0.006278      sigma=39.315342    Gap=0.008086
  64:  mu=313.093750   Gap=0.006732      sigma=39.023118    Gap=0.000593
  65:  mu=312.938462   Gap=0.006233      sigma=38.741700    Gap=0.006623
  66:  mu=312.863636   Gap=0.005992      sigma=38.451814    Gap=0.014056
  67:  mu=312.955224   Gap=0.006287      sigma=38.171034    Gap=0.021256
  68:  mu=312.897059   Gap=0.006100      sigma=37.892316    Gap=0.028402
  69:  mu=312.927536   Gap=0.006198      sigma=37.617572    Gap=0.035447
  70:  mu=312.800000   Gap=0.005788      sigma=37.362930    Gap=0.041976
  71:  mu=312.056338   Gap=0.003397      sigma=37.617005    Gap=0.035461
  72:  mu=311.708333   Gap=0.002278      sigma=37.469779    Gap=0.039236
  73:  mu=310.301370   Gap=0.002246      sigma=39.080418    Gap=0.002062
  74:  mu=310.783784   Gap=0.000695      sigma=39.033690    Gap=0.000864
  75:  mu=311.146667   Gap=0.000472      sigma=38.898053    Gap=0.002614
  76:  mu=311.210526   Gap=0.000677      sigma=38.645254    Gap=0.009096
  77:  mu=311.194805   Gap=0.000626      sigma=38.393736    Gap=0.015545
  78:  mu=311.346154   Gap=0.001113      sigma=38.169939    Gap=0.021284
  79:  mu=311.367089   Gap=0.001180      sigma=37.928039    Gap=0.027486
  80:  mu=311.337500   Gap=0.001085      sigma=37.691161    Gap=0.033560
  81:  mu=311.246914   Gap=0.000794      sigma=37.466538    Gap=0.039320
  82:  mu=310.951220   Gap=0.000157      sigma=37.332358    Gap=0.042760
  83:  mu=311.180723   Gap=0.000581      sigma=37.164935    Gap=0.047053
  84:  mu=311.511905   Gap=0.001646      sigma=37.066059    Gap=0.049588
  85:  mu=311.341176   Gap=0.001097      sigma=36.880587    Gap=0.054344
  86:  mu=311.616279   Gap=0.001982      sigma=36.753158    Gap=0.057611
  87:  mu=311.735632   Gap=0.002365      sigma=36.558082    Gap=0.062613
  88:  mu=312.420455   Gap=0.004567      sigma=36.906738    Gap=0.053673
  89:  mu=312.505618   Gap=0.004841      sigma=36.707506    Gap=0.058782
  90:  mu=312.833333   Gap=0.005895      sigma=36.633697    Gap=0.060674
  91:  mu=312.582418   Gap=0.005088      sigma=36.509540    Gap=0.063858
  92:  mu=312.119565   Gap=0.003600      sigma=36.578041    Gap=0.062102
  93:  mu=312.225806   Gap=0.003941      sigma=36.395122    Gap=0.066792
  94:  mu=312.255319   Gap=0.004036      sigma=36.202132    Gap=0.071740
  95:  mu=312.189474   Gap=0.003825      sigma=36.016749    Gap=0.076494
  96:  mu=312.604167   Gap=0.005158      sigma=36.055940    Gap=0.075489
  97:  mu=312.463918   Gap=0.004707      sigma=35.895915    Gap=0.079592
  98:  mu=312.306122   Gap=0.004200      sigma=35.746102    Gap=0.083433
  99:  mu=312.515152   Gap=0.004872      sigma=35.625256    Gap=0.086532
 100:  mu=312.400000   Gap=0.004502      sigma=35.465194    Gap=0.090636
 101:  mu=311.455446   Gap=0.001464      sigma=36.531425    Gap=0.063297
 102:  mu=310.960784   Gap=0.000126      sigma=36.690257    Gap=0.059224
 103:  mu=311.543689   Gap=0.001748      sigma=36.983275    Gap=0.051711
 104:  mu=311.278846   Gap=0.000897      sigma=36.903058    Gap=0.053768
 105:  mu=311.038095   Gap=0.000122      sigma=36.808882    Gap=0.056183
 106:  mu=311.283019   Gap=0.000910      sigma=36.720709    Gap=0.058443
 107:  mu=310.953271   Gap=0.000150      sigma=36.706052    Gap=0.058819
 108:  mu=310.583333   Gap=0.001340      sigma=36.735573    Gap=0.058062
 109:  mu=310.715596   Gap=0.000914      sigma=36.592497    Gap=0.061731
 110:  mu=310.227273   Gap=0.002485      sigma=36.780840    Gap=0.056902
