任务数量： 500
实际：mu=235.000000   sigma=31.000000

   1:  mu=263.000000   Gap=0.119149      sigma=0.000000    Gap=1.000000
   2:  mu=234.500000   Gap=0.002128      sigma=28.500000    Gap=0.080645
   3:  mu=237.000000   Gap=0.008511      sigma=23.537205    Gap=0.240735
   4:  mu=222.250000   Gap=0.054255      sigma=32.683138    Gap=0.054295
   5:  mu=219.400000   Gap=0.066383      sigma=29.783217    Gap=0.039251
   6:  mu=219.000000   Gap=0.068085      sigma=27.202941    Gap=0.122486
   7:  mu=228.857143   Gap=0.026140      sigma=34.889329    Gap=0.125462
   8:  mu=227.875000   Gap=0.030319      sigma=32.739264    Gap=0.056105
   9:  mu=227.555556   Gap=0.031678      sigma=30.880095    Gap=0.003868
  10:  mu=225.200000   Gap=0.041702      sigma=30.135693    Gap=0.027881
  11:  mu=225.363636   Gap=0.041006      sigma=28.737915    Gap=0.072970
  12:  mu=222.666667   Gap=0.052482      sigma=28.931912    Gap=0.066713
  13:  mu=223.076923   Gap=0.050736      sigma=27.833189    Gap=0.102155
  14:  mu=228.214286   Gap=0.028875      sigma=32.595308    Gap=0.051462
  15:  mu=235.333333   Gap=0.001418      sigma=41.245067    Gap=0.330486
  16:  mu=236.187500   Gap=0.005053      sigma=40.072152    Gap=0.292650
  17:  mu=237.352941   Gap=0.010013      sigma=39.154207    Gap=0.263039
  18:  mu=234.333333   Gap=0.002837      sigma=40.036095    Gap=0.291487
  19:  mu=232.789474   Gap=0.009406      sigma=39.514926    Gap=0.274675
  20:  mu=232.650000   Gap=0.010000      sigma=38.519184    Gap=0.242554
  21:  mu=234.619048   Gap=0.001621      sigma=38.608507    Gap=0.245436
  22:  mu=233.727273   Gap=0.005416      sigma=37.941560    Gap=0.223921
  23:  mu=233.695652   Gap=0.005550      sigma=37.107874    Gap=0.197028
  24:  mu=231.291667   Gap=0.015780      sigma=38.112202    Gap=0.229426
  25:  mu=232.320000   Gap=0.011404      sigma=37.680467    Gap=0.215499
  26:  mu=232.730769   Gap=0.009656      sigma=37.005777    Gap=0.193735
  27:  mu=233.518519   Gap=0.006304      sigma=36.535493    Gap=0.178564
  28:  mu=233.571429   Gap=0.006079      sigma=35.878195    Gap=0.157361
  29:  mu=232.275862   Gap=0.011592      sigma=35.914550    Gap=0.158534
  30:  mu=234.333333   Gap=0.002837      sigma=37.008407    Gap=0.193820
  31:  mu=233.387097   Gap=0.006863      sigma=36.773656    Gap=0.186247
  32:  mu=233.625000   Gap=0.005851      sigma=36.218737    Gap=0.168346
  33:  mu=234.060606   Gap=0.003997      sigma=35.750770    Gap=0.153251
  34:  mu=234.617647   Gap=0.001627      sigma=35.366164    Gap=0.140844
  35:  mu=234.971429   Gap=0.000122      sigma=34.918260    Gap=0.126395
  36:  mu=235.055556   Gap=0.000236      sigma=34.433466    Gap=0.110757
  37:  mu=235.000000   Gap=0.000000      sigma=33.966597    Gap=0.095697
  38:  mu=236.026316   Gap=0.004367      sigma=34.093129    Gap=0.099778
  39:  mu=234.974359   Gap=0.000109      sigma=34.272279    Gap=0.105557
  40:  mu=236.500000   Gap=0.006383      sigma=35.156792    Gap=0.134090
  41:  mu=236.341463   Gap=0.005708      sigma=34.739876    Gap=0.120641
  42:  mu=238.857143   Gap=0.016413      sigma=37.915678    Gap=0.223086
  43:  mu=238.325581   Gap=0.014151      sigma=37.630221    Gap=0.213878
  44:  mu=237.022727   Gap=0.008607      sigma=38.168579    Gap=0.231244
  45:  mu=237.022222   Gap=0.008605      sigma=37.742101    Gap=0.217487
  46:  mu=237.369565   Gap=0.010083      sigma=37.402254    Gap=0.206524
  47:  mu=237.510638   Gap=0.010684      sigma=37.014587    Gap=0.194019
  48:  mu=238.354167   Gap=0.014273      sigma=37.080706    Gap=0.196152
  49:  mu=238.591837   Gap=0.015284      sigma=36.737301    Gap=0.185074
  50:  mu=238.940000   Gap=0.016766      sigma=36.449642    Gap=0.175795
  51:  mu=239.450980   Gap=0.018940      sigma=36.270938    Gap=0.170030
  52:  mu=239.153846   Gap=0.017676      sigma=35.983107    Gap=0.160745
  53:  mu=239.490566   Gap=0.019109      sigma=35.724640    Gap=0.152408
  54:  mu=240.018519   Gap=0.021355      sigma=35.600401    Gap=0.148400
  55:  mu=239.945455   Gap=0.021044      sigma=35.279362    Gap=0.138044
  56:  mu=239.910714   Gap=0.020897      sigma=34.963898    Gap=0.127868
  57:  mu=241.192982   Gap=0.026353      sigma=35.959743    Gap=0.159992
  58:  mu=241.724138   Gap=0.028613      sigma=35.873241    Gap=0.157201
  59:  mu=242.288136   Gap=0.031013      sigma=35.826347    Gap=0.155689
  60:  mu=242.100000   Gap=0.030213      sigma=35.555918    Gap=0.146965
  61:  mu=241.459016   Gap=0.027485      sigma=35.611093    Gap=0.148745
  62:  mu=241.774194   Gap=0.028826      sigma=35.408409    Gap=0.142207
  63:  mu=241.714286   Gap=0.028571      sigma=35.129433    Gap=0.133208
  64:  mu=241.171875   Gap=0.026263      sigma=35.118796    Gap=0.132864
  65:  mu=241.476923   Gap=0.027561      sigma=34.932950    Gap=0.126869
  66:  mu=241.742424   Gap=0.028691      sigma=34.733318    Gap=0.120430
  67:  mu=241.641791   Gap=0.028263      sigma=34.482832    Gap=0.112349
  68:  mu=241.632353   Gap=0.028223      sigma=34.228430    Gap=0.104143
  69:  mu=241.260870   Gap=0.026642      sigma=34.117296    Gap=0.100558
  70:  mu=241.142857   Gap=0.026140      sigma=33.886907    Gap=0.093126
  71:  mu=240.352113   Gap=0.022775      sigma=34.291665    Gap=0.106183
  72:  mu=239.500000   Gap=0.019149      sigma=34.801421    Gap=0.122626
  73:  mu=239.273973   Gap=0.018187      sigma=34.615406    Gap=0.116626
