任务数量： 500
实际：mu=283.000000   sigma=35.000000

   1:  mu=349.000000   Gap=0.233216      sigma=0.000000    Gap=1.000000
   2:  mu=330.000000   Gap=0.166078      sigma=19.000000    Gap=0.457143
   3:  mu=330.333333   Gap=0.167256      sigma=15.520596    Gap=0.556554
   4:  mu=347.250000   Gap=0.227032      sigma=32.236431    Gap=0.078959
   5:  mu=336.000000   Gap=0.187279      sigma=36.573214    Gap=0.044949
   6:  mu=335.833333   Gap=0.186690      sigma=33.388704    Gap=0.046037
   7:  mu=331.142857   Gap=0.170116      sigma=32.978038    Gap=0.057770
   8:  mu=326.625000   Gap=0.154152      sigma=33.082992    Gap=0.054772
   9:  mu=316.444444   Gap=0.118178      sigma=42.450261    Gap=0.212865
  10:  mu=315.100000   Gap=0.113428      sigma=40.473325    Gap=0.156381
  11:  mu=311.272727   Gap=0.099904      sigma=40.443206    Gap=0.155520
  12:  mu=311.250000   Gap=0.099823      sigma=38.721495    Gap=0.106328
  13:  mu=313.230769   Gap=0.106823      sigma=37.829890    Gap=0.080854
  14:  mu=309.357143   Gap=0.093135      sigma=39.037724    Gap=0.115364
  15:  mu=305.600000   Gap=0.079859      sigma=40.248892    Gap=0.149968
  16:  mu=304.687500   Gap=0.076634      sigma=39.130740    Gap=0.118021
  17:  mu=306.294118   Gap=0.082311      sigma=38.502505    Gap=0.100072
  18:  mu=302.833333   Gap=0.070082      sigma=40.046154    Gap=0.144176
  19:  mu=299.473684   Gap=0.058211      sigma=41.502528    Gap=0.185787
  20:  mu=293.850000   Gap=0.038339      sigma=47.299339    Gap=0.351410
  21:  mu=293.000000   Gap=0.035336      sigma=46.315687    Gap=0.323305
  22:  mu=295.136364   Gap=0.042885      sigma=46.297747    Gap=0.322793
  23:  mu=294.347826   Gap=0.040098      sigma=45.430892    Gap=0.298025
  24:  mu=294.208333   Gap=0.039605      sigma=44.479376    Gap=0.270839
  25:  mu=292.240000   Gap=0.032650      sigma=44.634767    Gap=0.275279
  26:  mu=290.576923   Gap=0.026774      sigma=44.550898    Gap=0.272883
  27:  mu=290.592593   Gap=0.026829      sigma=43.718171    Gap=0.249091
  28:  mu=288.678571   Gap=0.020066      sigma=44.067362    Gap=0.259067
  29:  mu=286.827586   Gap=0.013525      sigma=44.394834    Gap=0.268424
  30:  mu=287.333333   Gap=0.015312      sigma=43.733537    Gap=0.249530
  31:  mu=286.709677   Gap=0.013108      sigma=43.157770    Gap=0.233079
  32:  mu=286.312500   Gap=0.011705      sigma=42.535601    Gap=0.215303
  33:  mu=286.454545   Gap=0.012207      sigma=41.893871    Gap=0.196968
  34:  mu=286.529412   Gap=0.012471      sigma=41.275427    Gap=0.179298
  35:  mu=287.914286   Gap=0.017365      sigma=41.475205    Gap=0.185006
  36:  mu=289.888889   Gap=0.024342      sigma=42.530889    Gap=0.215168
  37:  mu=290.081081   Gap=0.025021      sigma=41.968056    Gap=0.199087
  38:  mu=289.236842   Gap=0.022038      sigma=41.729350    Gap=0.192267
  39:  mu=289.358974   Gap=0.022470      sigma=41.197764    Gap=0.177079
  40:  mu=288.550000   Gap=0.019611      sigma=40.992042    Gap=0.171201
  41:  mu=288.926829   Gap=0.020943      sigma=40.559135    Gap=0.158832
  42:  mu=287.619048   Gap=0.016322      sigma=40.938951    Gap=0.169684
  43:  mu=287.837209   Gap=0.017093      sigma=40.484812    Gap=0.156709
  44:  mu=288.068182   Gap=0.017909      sigma=40.050762    Gap=0.144307
  45:  mu=290.088889   Gap=0.025049      sigma=41.810058    Gap=0.194573
  46:  mu=289.456522   Gap=0.022815      sigma=41.570112    Gap=0.187717
  47:  mu=290.957447   Gap=0.028118      sigma=42.366666    Gap=0.210476
  48:  mu=291.125000   Gap=0.028710      sigma=41.938757    Gap=0.198250
  49:  mu=290.142857   Gap=0.025240      sigma=42.062636    Gap=0.201790
  50:  mu=290.680000   Gap=0.027138      sigma=41.809300    Gap=0.194551
  51:  mu=290.941176   Gap=0.028061      sigma=41.438550    Gap=0.183959
  52:  mu=291.019231   Gap=0.028337      sigma=41.041953    Gap=0.172627
  53:  mu=291.867925   Gap=0.031335      sigma=41.111004    Gap=0.174600
