任务数量： 500
实际：mu=313.000000   sigma=40.000000

   1:  mu=349.000000   Gap=0.115016      sigma=0.000000    Gap=1.000000
   2:  mu=311.000000   Gap=0.006390      sigma=38.000000    Gap=0.050000
   3:  mu=294.666667   Gap=0.058573      sigma=38.681032    Gap=0.032974
   4:  mu=289.250000   Gap=0.075879      sigma=34.787749    Gap=0.130306
   5:  mu=292.000000   Gap=0.067093      sigma=31.597468    Gap=0.210063
   6:  mu=289.666667   Gap=0.074547      sigma=29.312493    Gap=0.267188
   7:  mu=296.428571   Gap=0.052944      sigma=31.793338    Gap=0.205167
   8:  mu=306.375000   Gap=0.021166      sigma=39.711263    Gap=0.007218
   9:  mu=311.444444   Gap=0.004970      sigma=40.091870    Gap=0.002297
  10:  mu=307.900000   Gap=0.016294      sigma=39.492911    Gap=0.012677
  11:  mu=307.363636   Gap=0.018008      sigma=37.693194    Gap=0.057670
  12:  mu=308.666667   Gap=0.013845      sigma=36.346328    Gap=0.091342
  13:  mu=306.615385   Gap=0.020398      sigma=35.636063    Gap=0.109098
  14:  mu=310.428571   Gap=0.008215      sigma=36.989795    Gap=0.075255
  15:  mu=307.200000   Gap=0.018530      sigma=37.722142    Gap=0.056946
  16:  mu=309.937500   Gap=0.009784      sigma=38.032007    Gap=0.049200
  17:  mu=307.764706   Gap=0.016726      sigma=37.906277    Gap=0.052343
  18:  mu=305.111111   Gap=0.025204      sigma=38.428706    Gap=0.039282
  19:  mu=303.105263   Gap=0.031613      sigma=38.359648    Gap=0.041009
  20:  mu=303.150000   Gap=0.031470      sigma=37.388869    Gap=0.065278
  21:  mu=304.857143   Gap=0.026016      sigma=37.277959    Gap=0.068051
  22:  mu=304.954545   Gap=0.025704      sigma=36.423615    Gap=0.089410
  23:  mu=306.000000   Gap=0.022364      sigma=35.958914    Gap=0.101027
  24:  mu=302.750000   Gap=0.032748      sigma=38.498106    Gap=0.037547
  25:  mu=304.880000   Gap=0.025942      sigma=39.137011    Gap=0.021575
  26:  mu=303.000000   Gap=0.031949      sigma=39.511439    Gap=0.012214
  27:  mu=304.185185   Gap=0.028162      sigma=39.240981    Gap=0.018975
  28:  mu=303.464286   Gap=0.030466      sigma=38.715521    Gap=0.032112
  29:  mu=303.931034   Gap=0.028974      sigma=38.122245    Gap=0.046944
