任务数量： 500
实际：mu=327.000000   sigma=39.000000

   1:  mu=341.000000   Gap=0.042813      sigma=0.000000    Gap=1.000000
   2:  mu=338.500000   Gap=0.035168      sigma=2.500000    Gap=0.935897
   3:  mu=339.000000   Gap=0.036697      sigma=2.160247    Gap=0.944609
   4:  mu=328.750000   Gap=0.005352      sigma=17.851821    Gap=0.542261
   5:  mu=324.400000   Gap=0.007951      sigma=18.183509    Gap=0.533756
   6:  mu=318.833333   Gap=0.024975      sigma=20.747825    Gap=0.468004
   7:  mu=324.571429   Gap=0.007427      sigma=23.801904    Gap=0.389695
   8:  mu=333.375000   Gap=0.019495      sigma=32.221645    Gap=0.173804
   9:  mu=332.444444   Gap=0.016650      sigma=30.492663    Gap=0.218137
  10:  mu=329.500000   Gap=0.007645      sigma=30.246487    Gap=0.224449
  11:  mu=328.818182   Gap=0.005560      sigma=28.919381    Gap=0.258477
  12:  mu=329.416667   Gap=0.007390      sigma=27.759258    Gap=0.288224
  13:  mu=329.384615   Gap=0.007292      sigma=26.670463    Gap=0.316142
  14:  mu=327.642857   Gap=0.001966      sigma=26.456452    Gap=0.321629
  15:  mu=331.600000   Gap=0.014067      sigma=29.538224    Gap=0.242610
  16:  mu=336.312500   Gap=0.028479      sigma=33.927715    Gap=0.130059
  17:  mu=336.764706   Gap=0.029861      sigma=32.964383    Gap=0.154759
  18:  mu=334.777778   Gap=0.023785      sigma=33.066525    Gap=0.152140
  19:  mu=333.368421   Gap=0.019475      sigma=32.735319    Gap=0.160633
  20:  mu=332.400000   Gap=0.016514      sigma=32.184468    Gap=0.174757
  21:  mu=334.000000   Gap=0.021407      sigma=32.213573    Gap=0.174011
  22:  mu=337.818182   Gap=0.033083      sigma=36.009641    Gap=0.076676
  23:  mu=337.000000   Gap=0.030581      sigma=35.426593    Gap=0.091626
  24:  mu=336.208333   Gap=0.028160      sigma=34.887891    Gap=0.105439
  25:  mu=338.400000   Gap=0.034862      sigma=35.829597    Gap=0.081292
  26:  mu=337.769231   Gap=0.032933      sigma=35.275081    Gap=0.095511
  27:  mu=338.407407   Gap=0.034885      sigma=34.768290    Gap=0.108505
  28:  mu=337.607143   Gap=0.032438      sigma=34.394081    Gap=0.118100
  29:  mu=338.379310   Gap=0.034799      sigma=34.041976    Gap=0.127129
  30:  mu=338.533333   Gap=0.035270      sigma=33.480077    Gap=0.141536
  31:  mu=338.903226   Gap=0.036401      sigma=32.997903    Gap=0.153900
  32:  mu=339.937500   Gap=0.039564      sigma=32.984786    Gap=0.154236
  33:  mu=338.454545   Gap=0.035029      sigma=33.546974    Gap=0.139821
  34:  mu=338.558824   Gap=0.035348      sigma=33.055382    Gap=0.152426
  35:  mu=339.200000   Gap=0.037309      sigma=32.793553    Gap=0.159140
  36:  mu=339.138889   Gap=0.037122      sigma=32.336901    Gap=0.170849
  37:  mu=339.162162   Gap=0.037193      sigma=31.897228    Gap=0.182122
  38:  mu=339.684211   Gap=0.038790      sigma=31.634513    Gap=0.188859
  39:  mu=340.051282   Gap=0.039912      sigma=31.308186    Gap=0.197226
  40:  mu=339.675000   Gap=0.038761      sigma=31.003538    Gap=0.205037
  41:  mu=340.292683   Gap=0.040650      sigma=30.871286    Gap=0.208429
  42:  mu=339.309524   Gap=0.037644      sigma=31.144432    Gap=0.201425
  43:  mu=339.000000   Gap=0.036697      sigma=30.845451    Gap=0.209091
  44:  mu=338.340909   Gap=0.034682      sigma=30.797685    Gap=0.210316
  45:  mu=339.377778   Gap=0.037853      sigma=31.220569    Gap=0.199473
  46:  mu=338.760870   Gap=0.035966      sigma=31.155420    Gap=0.201143
  47:  mu=338.361702   Gap=0.034745      sigma=30.940867    Gap=0.206644
  48:  mu=338.041667   Gap=0.033767      sigma=30.695384    Gap=0.212939
  49:  mu=338.612245   Gap=0.035511      sigma=30.636657    Gap=0.214445
  50:  mu=337.640000   Gap=0.032538      sigma=31.082960    Gap=0.203001
  51:  mu=337.274510   Gap=0.031421      sigma=30.885036    Gap=0.208076
  52:  mu=337.115385   Gap=0.030934      sigma=30.607725    Gap=0.215187
  53:  mu=337.283019   Gap=0.031447      sigma=30.341688    Gap=0.222008
  54:  mu=337.722222   Gap=0.032790      sigma=30.229013    Gap=0.224897
  55:  mu=338.363636   Gap=0.034751      sigma=30.321528    Gap=0.222525
  56:  mu=337.928571   Gap=0.033421      sigma=30.222306    Gap=0.225069
  57:  mu=337.666667   Gap=0.032620      sigma=30.020071    Gap=0.230255
  58:  mu=337.172414   Gap=0.031108      sigma=29.993182    Gap=0.230944
  59:  mu=337.305085   Gap=0.031514      sigma=29.755076    Gap=0.237049
  60:  mu=337.800000   Gap=0.033028      sigma=29.749958    Gap=0.237181
  61:  mu=337.442623   Gap=0.031935      sigma=29.634674    Gap=0.240137
  62:  mu=337.983871   Gap=0.033590      sigma=29.697123    Gap=0.238535
  63:  mu=336.920635   Gap=0.030338      sigma=30.626942    Gap=0.214694
  64:  mu=336.843750   Gap=0.030103      sigma=30.392854    Gap=0.220696
  65:  mu=337.230769   Gap=0.031287      sigma=30.316672    Gap=0.222649
  66:  mu=338.060606   Gap=0.033824      sigma=30.821027    Gap=0.209717
  67:  mu=338.044776   Gap=0.033776      sigma=30.590425    Gap=0.215630
  68:  mu=338.500000   Gap=0.035168      sigma=30.592435    Gap=0.215579
  69:  mu=337.971014   Gap=0.033551      sigma=30.681615    Gap=0.213292
  70:  mu=338.057143   Gap=0.033814      sigma=30.470072    Gap=0.218716
  71:  mu=337.436620   Gap=0.031916      sigma=30.696943    Gap=0.212899
  72:  mu=337.805556   Gap=0.033045      sigma=30.641130    Gap=0.214330
  73:  mu=337.602740   Gap=0.032424      sigma=30.479160    Gap=0.218483
  74:  mu=336.851351   Gap=0.030126      sigma=30.945760    Gap=0.206519
  75:  mu=336.306667   Gap=0.028461      sigma=31.093825    Gap=0.202722
  76:  mu=336.671053   Gap=0.029575      sigma=31.049361    Gap=0.203863
  77:  mu=336.922078   Gap=0.030343      sigma=30.924611    Gap=0.207061
  78:  mu=335.320513   Gap=0.025445      sigma=33.787228    Gap=0.133661
  79:  mu=335.113924   Gap=0.024813      sigma=33.622245    Gap=0.137891
  80:  mu=334.587500   Gap=0.023203      sigma=33.737477    Gap=0.134936
  81:  mu=333.395062   Gap=0.019557      sigma=35.184059    Gap=0.097845
  82:  mu=333.597561   Gap=0.020176      sigma=35.016324    Gap=0.102146
  83:  mu=333.855422   Gap=0.020965      sigma=34.882983    Gap=0.105565
  84:  mu=333.571429   Gap=0.020096      sigma=34.771118    Gap=0.108433
  85:  mu=334.094118   Gap=0.021695      sigma=34.896359    Gap=0.105222
  86:  mu=334.406977   Gap=0.022651      sigma=34.812581    Gap=0.107370
  87:  mu=334.137931   Gap=0.021829      sigma=34.701741    Gap=0.110212
  88:  mu=334.625000   Gap=0.023318      sigma=34.801813    Gap=0.107646
  89:  mu=334.134831   Gap=0.021819      sigma=34.909897    Gap=0.104874
  90:  mu=334.111111   Gap=0.021747      sigma=34.716133    Gap=0.109843
  91:  mu=334.087912   Gap=0.021676      sigma=34.525559    Gap=0.114729
  92:  mu=334.086957   Gap=0.021673      sigma=34.337409    Gap=0.119554
