任务数量： 500
实际：mu=160.000000   sigma=18.000000

   1:  mu=154.000000   Gap=0.037500      sigma=0.000000    Gap=1.000000
   2:  mu=140.500000   Gap=0.121875      sigma=13.500000    Gap=0.250000
   3:  mu=154.666667   Gap=0.033333      sigma=22.866764    Gap=0.270376
   4:  mu=159.250000   Gap=0.004687      sigma=21.335124    Gap=0.185285
   5:  mu=164.400000   Gap=0.027500      sigma=21.685018    Gap=0.204723
   6:  mu=162.000000   Gap=0.012500      sigma=20.510160    Gap=0.139453
   7:  mu=157.857143   Gap=0.013393      sigma=21.530235    Gap=0.196124
   8:  mu=157.125000   Gap=0.017969      sigma=20.232631    Gap=0.124035
   9:  mu=156.777778   Gap=0.020139      sigma=19.100772    Gap=0.061154
  10:  mu=156.800000   Gap=0.020000      sigma=18.120706    Gap=0.006706
  11:  mu=157.636364   Gap=0.014773      sigma=17.478677    Gap=0.028962
  12:  mu=156.916667   Gap=0.019271      sigma=16.903936    Gap=0.060892
  13:  mu=157.230769   Gap=0.017308      sigma=16.277185    Gap=0.095712
  14:  mu=156.428571   Gap=0.022321      sigma=15.949538    Gap=0.113915
  15:  mu=156.600000   Gap=0.021250      sigma=15.422062    Gap=0.143219
  16:  mu=155.625000   Gap=0.027344      sigma=15.402415    Gap=0.144310
  17:  mu=155.294118   Gap=0.029412      sigma=15.001038    Gap=0.166609
  18:  mu=157.388889   Gap=0.016319      sigma=16.944809    Gap=0.058622
  19:  mu=157.578947   Gap=0.015132      sigma=16.512566    Gap=0.082635
  20:  mu=157.100000   Gap=0.018125      sigma=16.229295    Gap=0.098373
  21:  mu=155.619048   Gap=0.027381      sigma=17.167179    Gap=0.046268
  22:  mu=156.000000   Gap=0.025000      sigma=16.863085    Gap=0.063162
  23:  mu=155.434783   Gap=0.028533      sigma=16.704142    Gap=0.071992
  24:  mu=155.083333   Gap=0.030729      sigma=16.439071    Gap=0.086718
  25:  mu=155.720000   Gap=0.026750      sigma=16.406145    Gap=0.088547
  26:  mu=156.038462   Gap=0.024760      sigma=16.166158    Gap=0.101880
  27:  mu=156.481481   Gap=0.021991      sigma=16.023988    Gap=0.109778
  28:  mu=156.357143   Gap=0.022768      sigma=15.748502    Gap=0.125083
  29:  mu=156.448276   Gap=0.022198      sigma=15.482106    Gap=0.139883
  30:  mu=157.600000   Gap=0.015000      sigma=16.436950    Gap=0.086836
  31:  mu=156.774194   Gap=0.020161      sigma=16.790377    Gap=0.067201
  32:  mu=157.000000   Gap=0.018750      sigma=16.573699    Gap=0.079239
  33:  mu=156.878788   Gap=0.019508      sigma=16.335048    Gap=0.092497
  34:  mu=157.235294   Gap=0.017279      sigma=16.222821    Gap=0.098732
  35:  mu=157.571429   Gap=0.015179      sigma=16.109067    Gap=0.105052
  36:  mu=157.638889   Gap=0.014757      sigma=15.888767    Gap=0.117291
  37:  mu=157.972973   Gap=0.012669      sigma=15.800251    Gap=0.122208
