任务数量： 500
实际：mu=194.000000   sigma=23.000000

   1:  mu=187.000000   Gap=0.036082      sigma=0.000000    Gap=1.000000
   2:  mu=207.000000   Gap=0.067010      sigma=20.000000    Gap=0.130435
   3:  mu=207.666667   Gap=0.070447      sigma=16.357126    Gap=0.288821
   4:  mu=199.000000   Gap=0.025773      sigma=20.639767    Gap=0.102619
   5:  mu=193.000000   Gap=0.005155      sigma=22.018174    Gap=0.042688
   6:  mu=193.666667   Gap=0.001718      sigma=20.154955    Gap=0.123698
   7:  mu=188.000000   Gap=0.030928      sigma=23.256336    Gap=0.011145
   8:  mu=186.125000   Gap=0.040593      sigma=22.312763    Gap=0.029880
   9:  mu=193.666667   Gap=0.001718      sigma=29.959232    Gap=0.302575
  10:  mu=196.700000   Gap=0.013918      sigma=29.843090    Gap=0.297526
  11:  mu=194.727273   Gap=0.003749      sigma=29.130087    Gap=0.266526
  12:  mu=195.500000   Gap=0.007732      sigma=28.007439    Gap=0.217715
  13:  mu=195.615385   Gap=0.008327      sigma=26.911646    Gap=0.170072
  14:  mu=197.214286   Gap=0.016568      sigma=26.565764    Gap=0.155033
  15:  mu=197.000000   Gap=0.015464      sigma=25.677487    Gap=0.116412
  16:  mu=196.687500   Gap=0.013853      sigma=24.891562    Gap=0.082242
  17:  mu=196.588235   Gap=0.013341      sigma=24.151626    Gap=0.050071
  18:  mu=193.833333   Gap=0.000859      sigma=26.075212    Gap=0.133705
  19:  mu=192.894737   Gap=0.005697      sigma=25.690250    Gap=0.116967
  20:  mu=190.000000   Gap=0.020619      sigma=28.039258    Gap=0.219098
  21:  mu=190.190476   Gap=0.019637      sigma=27.376770    Gap=0.190294
  22:  mu=190.909091   Gap=0.015933      sigma=26.949294    Gap=0.171708
  23:  mu=191.695652   Gap=0.011878      sigma=26.613881    Gap=0.157125
  24:  mu=191.166667   Gap=0.014605      sigma=26.176750    Gap=0.138120
  25:  mu=191.600000   Gap=0.012371      sigma=25.735578    Gap=0.118938
  26:  mu=190.115385   Gap=0.020024      sigma=26.304909    Gap=0.143692
  27:  mu=190.370370   Gap=0.018709      sigma=25.845908    Gap=0.123735
  28:  mu=189.428571   Gap=0.023564      sigma=25.847670    Gap=0.123812
  29:  mu=189.344828   Gap=0.023996      sigma=25.401976    Gap=0.104434
  30:  mu=189.000000   Gap=0.025773      sigma=25.043961    Gap=0.088868
  31:  mu=189.516129   Gap=0.023113      sigma=24.798375    Gap=0.078190
  32:  mu=189.468750   Gap=0.023357      sigma=24.409251    Gap=0.061272
  33:  mu=188.666667   Gap=0.027491      sigma=24.461060    Gap=0.063524
  34:  mu=188.117647   Gap=0.030321      sigma=24.304157    Gap=0.056702
  35:  mu=188.542857   Gap=0.028130      sigma=24.082410    Gap=0.047061
  36:  mu=188.361111   Gap=0.029066      sigma=23.769907    Gap=0.033474
  37:  mu=187.459459   Gap=0.033714      sigma=24.062525    Gap=0.046197
  38:  mu=187.552632   Gap=0.033234      sigma=23.750565    Gap=0.032633
  39:  mu=186.948718   Gap=0.036347      sigma=23.737830    Gap=0.032080
  40:  mu=188.050000   Gap=0.030670      sigma=24.427392    Gap=0.062061
  41:  mu=188.609756   Gap=0.027785      sigma=24.386000    Gap=0.060261
  42:  mu=187.714286   Gap=0.032401      sigma=24.766804    Gap=0.076818
  43:  mu=187.744186   Gap=0.032246      sigma=24.477890    Gap=0.064256
  44:  mu=187.636364   Gap=0.032802      sigma=24.208461    Gap=0.052542
  45:  mu=187.800000   Gap=0.031959      sigma=23.962563    Gap=0.041851
  46:  mu=188.000000   Gap=0.030928      sigma=23.738613    Gap=0.032114
  47:  mu=187.574468   Gap=0.033121      sigma=23.661392    Gap=0.028756
  48:  mu=187.833333   Gap=0.031787      sigma=23.480784    Gap=0.020904
  49:  mu=187.530612   Gap=0.033347      sigma=23.334394    Gap=0.014539
  50:  mu=188.020000   Gap=0.030825      sigma=23.352507    Gap=0.015326
  51:  mu=188.745098   Gap=0.027087      sigma=23.684067    Gap=0.029742
  52:  mu=188.211538   Gap=0.029837      sigma=23.762718    Gap=0.033162
  53:  mu=187.415094   Gap=0.033943      sigma=24.228031    Gap=0.053393
  54:  mu=187.388889   Gap=0.034078      sigma=24.003408    Gap=0.043626
  55:  mu=187.654545   Gap=0.032709      sigma=23.864175    Gap=0.037573
  56:  mu=187.071429   Gap=0.035714      sigma=24.042267    Gap=0.045316
  57:  mu=187.684211   Gap=0.032556      sigma=24.267629    Gap=0.055114
  58:  mu=188.344828   Gap=0.029150      sigma=24.569080    Gap=0.068221
  59:  mu=188.322034   Gap=0.029268      sigma=24.360597    Gap=0.059156
  60:  mu=188.433333   Gap=0.028694      sigma=24.171862    Gap=0.050951
  61:  mu=188.180328   Gap=0.029998      sigma=24.052884    Gap=0.045778
  62:  mu=187.983871   Gap=0.031011      sigma=23.907410    Gap=0.039453
  63:  mu=188.079365   Gap=0.030519      sigma=23.728826    Gap=0.031688
  64:  mu=187.875000   Gap=0.031572      sigma=23.598530    Gap=0.026023
  65:  mu=188.184615   Gap=0.029976      sigma=23.546937    Gap=0.023780
  66:  mu=188.590909   Gap=0.027882      sigma=23.596338    Gap=0.025928
  67:  mu=188.611940   Gap=0.027774      sigma=23.420208    Gap=0.018270
  68:  mu=188.455882   Gap=0.028578      sigma=23.282431    Gap=0.012280
  69:  mu=188.768116   Gap=0.026968      sigma=23.256070    Gap=0.011133
  70:  mu=188.728571   Gap=0.027172      sigma=23.091694    Gap=0.003987
  71:  mu=188.408451   Gap=0.028822      sigma=23.084400    Gap=0.003670
  72:  mu=188.611111   Gap=0.027778      sigma=22.987047    Gap=0.000563
  73:  mu=188.041096   Gap=0.030716      sigma=23.335808    Gap=0.014600
  74:  mu=188.000000   Gap=0.030928      sigma=23.180257    Gap=0.007837
  75:  mu=187.853333   Gap=0.031684      sigma=23.059745    Gap=0.002598
  76:  mu=187.513158   Gap=0.033437      sigma=23.096191    Gap=0.004182
  77:  mu=187.454545   Gap=0.033739      sigma=22.951414    Gap=0.002112
  78:  mu=187.525641   Gap=0.033373      sigma=22.812347    Gap=0.008159
  79:  mu=187.126582   Gap=0.035430      sigma=22.939859    Gap=0.002615
  80:  mu=187.362500   Gap=0.034214      sigma=22.892271    Gap=0.004684
  81:  mu=188.086420   Gap=0.030482      sigma=23.653986    Gap=0.028434
  82:  mu=188.414634   Gap=0.028791      sigma=23.694165    Gap=0.030181
  83:  mu=188.216867   Gap=0.029810      sigma=23.618988    Gap=0.026913
  84:  mu=188.750000   Gap=0.027062      sigma=23.975124    Gap=0.042397
  85:  mu=188.588235   Gap=0.027896      sigma=23.879745    Gap=0.038250
  86:  mu=188.895349   Gap=0.026313      sigma=23.908755    Gap=0.039511
  87:  mu=189.137931   Gap=0.025062      sigma=23.877163    Gap=0.038138
  88:  mu=188.795455   Gap=0.026828      sigma=23.955052    Gap=0.041524
  89:  mu=189.033708   Gap=0.025599      sigma=23.924718    Gap=0.040205
  90:  mu=189.511111   Gap=0.023139      sigma=24.213974    Gap=0.052781
  91:  mu=189.153846   Gap=0.024980      sigma=24.317914    Gap=0.057301
  92:  mu=189.032609   Gap=0.025605      sigma=24.213027    Gap=0.052740
  93:  mu=189.215054   Gap=0.024665      sigma=24.145994    Gap=0.049826
  94:  mu=188.978723   Gap=0.025883      sigma=24.125108    Gap=0.048918
  95:  mu=189.073684   Gap=0.025393      sigma=24.015452    Gap=0.044150
  96:  mu=189.312500   Gap=0.024162      sigma=24.003174    Gap=0.043616
  97:  mu=189.556701   Gap=0.022904      sigma=23.998698    Gap=0.043422
  98:  mu=189.591837   Gap=0.022722      sigma=23.878449    Gap=0.038193
  99:  mu=189.535354   Gap=0.023014      sigma=23.764124    Gap=0.033223
 100:  mu=189.820000   Gap=0.021546      sigma=23.814021    Gap=0.035392
 101:  mu=189.980198   Gap=0.020721      sigma=23.749927    Gap=0.032606
 102:  mu=190.186275   Gap=0.019658      sigma=23.723791    Gap=0.031469
 103:  mu=190.514563   Gap=0.017966      sigma=23.840027    Gap=0.036523
 104:  mu=190.884615   Gap=0.016059      sigma=24.020547    Gap=0.044372
 105:  mu=190.733333   Gap=0.016838      sigma=23.955620    Gap=0.041549
 106:  mu=191.018868   Gap=0.015367      sigma=24.021210    Gap=0.044400
 107:  mu=191.140187   Gap=0.014741      sigma=23.941302    Gap=0.040926
 108:  mu=191.111111   Gap=0.014891      sigma=23.832103    Gap=0.036178
 109:  mu=190.807339   Gap=0.016457      sigma=23.931660    Gap=0.040507
 110:  mu=191.318182   Gap=0.013824      sigma=24.412341    Gap=0.061406
 111:  mu=191.234234   Gap=0.014257      sigma=24.318071    Gap=0.057307
 112:  mu=191.714286   Gap=0.011782      sigma=24.731930    Gap=0.075301
 113:  mu=191.823009   Gap=0.011222      sigma=24.649124    Gap=0.071701
 114:  mu=192.087719   Gap=0.009857      sigma=24.701574    Gap=0.073981
 115:  mu=191.547826   Gap=0.012640      sigma=25.260467    Gap=0.098281
 116:  mu=191.612069   Gap=0.012309      sigma=25.160784    Gap=0.093947
 117:  mu=191.923077   Gap=0.010706      sigma=25.275965    Gap=0.098955
 118:  mu=191.500000   Gap=0.012887      sigma=25.581293    Gap=0.112230
 119:  mu=191.638655   Gap=0.012172      sigma=25.518071    Gap=0.109481
 120:  mu=191.700000   Gap=0.011856      sigma=25.420333    Gap=0.105232
 121:  mu=191.991736   Gap=0.010352      sigma=25.515996    Gap=0.109391
 122:  mu=191.885246   Gap=0.010901      sigma=25.438191    Gap=0.106008
 123:  mu=191.666667   Gap=0.012027      sigma=25.449349    Gap=0.106493
 124:  mu=191.637097   Gap=0.012180      sigma=25.348645    Gap=0.102115
 125:  mu=191.392000   Gap=0.013443      sigma=25.394140    Gap=0.104093
 126:  mu=191.333333   Gap=0.013746      sigma=25.301672    Gap=0.100073
 127:  mu=191.535433   Gap=0.012704      sigma=25.303759    Gap=0.100163
 128:  mu=191.734375   Gap=0.011678      sigma=25.304238    Gap=0.100184
 129:  mu=191.937984   Gap=0.010629      sigma=25.311012    Gap=0.100479
 130:  mu=191.861538   Gap=0.011023      sigma=25.228419    Gap=0.096888
 131:  mu=191.786260   Gap=0.011411      sigma=25.146595    Gap=0.093330
 132:  mu=191.757576   Gap=0.011559      sigma=25.053313    Gap=0.089274
 133:  mu=191.924812   Gap=0.010697      sigma=25.032798    Gap=0.088383
 134:  mu=191.820896   Gap=0.011232      sigma=24.967995    Gap=0.085565
 135:  mu=191.844444   Gap=0.011111      sigma=24.876842    Gap=0.081602
 136:  mu=192.117647   Gap=0.009703      sigma=24.987661    Gap=0.086420
 137:  mu=192.218978   Gap=0.009181      sigma=24.924328    Gap=0.083666
 138:  mu=192.362319   Gap=0.008442      sigma=24.890468    Gap=0.082194
 139:  mu=192.661871   Gap=0.006898      sigma=25.049176    Gap=0.089095
 140:  mu=192.557143   Gap=0.007437      sigma=24.990076    Gap=0.086525
 141:  mu=192.602837   Gap=0.007202      sigma=24.907169    Gap=0.082920
 142:  mu=192.626761   Gap=0.007079      sigma=24.820939    Gap=0.079171
 143:  mu=192.965035   Gap=0.005335      sigma=25.060322    Gap=0.089579
 144:  mu=193.076389   Gap=0.004761      sigma=25.008632    Gap=0.087332
 145:  mu=193.227586   Gap=0.003982      sigma=24.988203    Gap=0.086444
 146:  mu=193.246575   Gap=0.003884      sigma=24.903529    Gap=0.082762
 147:  mu=193.272109   Gap=0.003752      sigma=24.820597    Gap=0.079156
 148:  mu=193.047297   Gap=0.004911      sigma=24.886318    Gap=0.082014
 149:  mu=193.026846   Gap=0.005016      sigma=24.803915    Gap=0.078431
 150:  mu=193.146667   Gap=0.004399      sigma=24.764326    Gap=0.076710
 151:  mu=193.443709   Gap=0.002867      sigma=24.948858    Gap=0.084733
 152:  mu=193.572368   Gap=0.002204      sigma=24.916862    Gap=0.083342
 153:  mu=193.588235   Gap=0.002122      sigma=24.836072    Gap=0.079829
 154:  mu=193.616883   Gap=0.001975      sigma=24.757840    Gap=0.076428
 155:  mu=193.774194   Gap=0.001164      sigma=24.754940    Gap=0.076302
 156:  mu=193.730769   Gap=0.001388      sigma=24.681392    Gap=0.073104
 157:  mu=193.656051   Gap=0.001773      sigma=24.620356    Gap=0.070450
 158:  mu=193.765823   Gap=0.001207      sigma=24.580832    Gap=0.068732
 159:  mu=193.880503   Gap=0.000616      sigma=24.545777    Gap=0.067208
 160:  mu=193.675000   Gap=0.001675      sigma=24.605779    Gap=0.069816
 161:  mu=193.428571   Gap=0.002946      sigma=24.726508    Gap=0.075066
 162:  mu=193.327160   Gap=0.003468      sigma=24.683635    Gap=0.073202
 163:  mu=193.104294   Gap=0.004617      sigma=24.770756    Gap=0.076989
 164:  mu=193.243902   Gap=0.003897      sigma=24.759359    Gap=0.076494
 165:  mu=193.315152   Gap=0.003530      sigma=24.701075    Gap=0.073960
 166:  mu=193.391566   Gap=0.003136      sigma=24.646116    Gap=0.071570
 167:  mu=193.544910   Gap=0.002346      sigma=24.651513    Gap=0.071805
 168:  mu=193.708333   Gap=0.001503      sigma=24.668602    Gap=0.072548
 169:  mu=193.532544   Gap=0.002410      sigma=24.700822    Gap=0.073949
 170:  mu=193.335294   Gap=0.003426      sigma=24.761199    Gap=0.076574
 171:  mu=193.245614   Gap=0.003889      sigma=24.716366    Gap=0.074625
 172:  mu=193.406977   Gap=0.003057      sigma=24.734581    Gap=0.075417
 173:  mu=193.300578   Gap=0.003605      sigma=24.702434    Gap=0.074019
 174:  mu=193.482759   Gap=0.002666      sigma=24.747628    Gap=0.075984
 175:  mu=193.400000   Gap=0.003093      sigma=24.700954    Gap=0.073955
 176:  mu=193.528409   Gap=0.002431      sigma=24.689188    Gap=0.073443
 177:  mu=193.254237   Gap=0.003844      sigma=24.886586    Gap=0.082025
 178:  mu=193.235955   Gap=0.003938      sigma=24.817773    Gap=0.079034
 179:  mu=193.106145   Gap=0.004607      sigma=24.808877    Gap=0.078647
 180:  mu=192.994444   Gap=0.005183      sigma=24.784963    Gap=0.077607
 181:  mu=192.933702   Gap=0.005496      sigma=24.729834    Gap=0.075210
 182:  mu=193.076923   Gap=0.004758      sigma=24.736959    Gap=0.075520
 183:  mu=193.218579   Gap=0.004028      sigma=24.743190    Gap=0.075791
 184:  mu=193.201087   Gap=0.004118      sigma=24.676996    Gap=0.072913
 185:  mu=192.978378   Gap=0.005266      sigma=24.794933    Gap=0.078041
 186:  mu=193.075269   Gap=0.004767      sigma=24.763282    Gap=0.076664
 187:  mu=192.834225   Gap=0.006009      sigma=24.914813    Gap=0.083253
 188:  mu=192.989362   Gap=0.005209      sigma=24.938859    Gap=0.084298
 189:  mu=193.015873   Gap=0.005073      sigma=24.875452    Gap=0.081541
 190:  mu=193.026316   Gap=0.005019      sigma=24.810319    Gap=0.078710
 191:  mu=193.094241   Gap=0.004669      sigma=24.762992    Gap=0.076652
 192:  mu=193.296875   Gap=0.003624      sigma=24.856681    Gap=0.080725
 193:  mu=193.248705   Gap=0.003873      sigma=24.801185    Gap=0.078312
 194:  mu=193.422680   Gap=0.002976      sigma=24.854975    Gap=0.080651
 195:  mu=193.482051   Gap=0.002670      sigma=24.804951    Gap=0.078476
 196:  mu=193.382653   Gap=0.003182      sigma=24.780496    Gap=0.077413
 197:  mu=193.456853   Gap=0.002800      sigma=24.739340    Gap=0.075623
 198:  mu=193.535354   Gap=0.002395      sigma=24.701373    Gap=0.073973
 199:  mu=193.472362   Gap=0.002720      sigma=24.655169    Gap=0.071964
 200:  mu=193.355000   Gap=0.003325      sigma=24.649117    Gap=0.071701
 201:  mu=193.368159   Gap=0.003257      sigma=24.588429    Gap=0.069062
 202:  mu=193.509901   Gap=0.002526      sigma=24.609674    Gap=0.069986
 203:  mu=193.472906   Gap=0.002717      sigma=24.554614    Gap=0.067592
 204:  mu=193.338235   Gap=0.003411      sigma=24.569396    Gap=0.068235
 205:  mu=193.434146   Gap=0.002917      sigma=24.547650    Gap=0.067289
 206:  mu=193.563107   Gap=0.002252      sigma=24.557509    Gap=0.067718
 207:  mu=193.516908   Gap=0.002490      sigma=24.507092    Gap=0.065526
 208:  mu=193.600962   Gap=0.002057      sigma=24.478000    Gap=0.064261
 209:  mu=193.502392   Gap=0.002565      sigma=24.460714    Gap=0.063509
 210:  mu=193.528571   Gap=0.002430      sigma=24.405340    Gap=0.061102
 211:  mu=193.289100   Gap=0.003664      sigma=24.593507    Gap=0.069283
 212:  mu=193.240566   Gap=0.003915      sigma=24.545561    Gap=0.067198
 213:  mu=193.403756   Gap=0.003073      sigma=24.602881    Gap=0.069690
 214:  mu=193.205607   Gap=0.004095      sigma=24.715101    Gap=0.074570
 215:  mu=193.116279   Gap=0.004555      sigma=24.692160    Gap=0.073572
 216:  mu=193.162037   Gap=0.004319      sigma=24.644071    Gap=0.071481
 217:  mu=193.345622   Gap=0.003373      sigma=24.734822    Gap=0.075427
 218:  mu=193.500000   Gap=0.002577      sigma=24.782587    Gap=0.077504
 219:  mu=193.324201   Gap=0.003484      sigma=24.861808    Gap=0.080948
 220:  mu=193.281818   Gap=0.003702      sigma=24.813168    Gap=0.078833
 221:  mu=193.262443   Gap=0.003802      sigma=24.758634    Gap=0.076462
 222:  mu=193.171171   Gap=0.004272      sigma=24.740044    Gap=0.075654
 223:  mu=193.062780   Gap=0.004831      sigma=24.737285    Gap=0.075534
 224:  mu=192.919643   Gap=0.005569      sigma=24.774389    Gap=0.077147
 225:  mu=192.920000   Gap=0.005567      sigma=24.719274    Gap=0.074751
 226:  mu=192.946903   Gap=0.005428      sigma=24.667825    Gap=0.072514
 227:  mu=192.973568   Gap=0.005291      sigma=24.616695    Gap=0.070291
 228:  mu=192.929825   Gap=0.005516      sigma=24.571492    Gap=0.068326
 229:  mu=192.825328   Gap=0.006055      sigma=24.568504    Gap=0.068196
