任务数量： 500
实际：mu=388.000000   sigma=45.000000

   1:  mu=413.000000   Gap=0.064433      sigma=0.000000    Gap=1.000000
   2:  mu=401.000000   Gap=0.033505      sigma=12.000000    Gap=0.733333
   3:  mu=383.333333   Gap=0.012027      sigma=26.836956    Gap=0.403623
   4:  mu=384.000000   Gap=0.010309      sigma=23.270153    Gap=0.482885
   5:  mu=391.800000   Gap=0.009794      sigma=26.010767    Gap=0.421983
   6:  mu=399.000000   Gap=0.028351      sigma=28.687977    Gap=0.362489
   7:  mu=393.285714   Gap=0.013623      sigma=30.022441    Gap=0.332835
   8:  mu=390.250000   Gap=0.005799      sigma=29.209373    Gap=0.350903
   9:  mu=388.000000   Gap=0.000000      sigma=28.264623    Gap=0.371897
  10:  mu=390.400000   Gap=0.006186      sigma=27.764005    Gap=0.383022
  11:  mu=386.818182   Gap=0.003046      sigma=28.793365    Gap=0.360147
  12:  mu=382.083333   Gap=0.015249      sigma=31.726588    Gap=0.294965
  13:  mu=388.000000   Gap=0.000000      sigma=36.731877    Gap=0.183736
  14:  mu=389.285714   Gap=0.003314      sigma=35.697996    Gap=0.206711
  15:  mu=389.200000   Gap=0.003093      sigma=34.489032    Gap=0.233577
  16:  mu=390.312500   Gap=0.005960      sigma=33.670682    Gap=0.251763
  17:  mu=388.823529   Gap=0.002122      sigma=33.203889    Gap=0.262136
  18:  mu=392.888889   Gap=0.012600      sigma=36.362204    Gap=0.191951
  19:  mu=393.210526   Gap=0.013429      sigma=35.418667    Gap=0.212919
  20:  mu=391.350000   Gap=0.008634      sigma=35.461634    Gap=0.211964
  21:  mu=390.714286   Gap=0.006996      sigma=34.723593    Gap=0.228365
  22:  mu=388.863636   Gap=0.002226      sigma=34.969201    Gap=0.222907
  23:  mu=388.782609   Gap=0.002017      sigma=34.202665    Gap=0.239941
  24:  mu=389.708333   Gap=0.004403      sigma=33.775582    Gap=0.249432
  25:  mu=389.800000   Gap=0.004639      sigma=33.096223    Gap=0.264528
  26:  mu=389.884615   Gap=0.004857      sigma=32.456275    Gap=0.278749
  27:  mu=391.000000   Gap=0.007732      sigma=32.353373    Gap=0.281036
  28:  mu=392.250000   Gap=0.010954      sigma=32.427529    Gap=0.279388
  29:  mu=390.000000   Gap=0.005155      sigma=34.015210    Gap=0.244106
  30:  mu=390.966667   Gap=0.007646      sigma=33.846204    Gap=0.247862
  31:  mu=388.580645   Gap=0.001497      sigma=35.768768    Gap=0.205138
  32:  mu=389.125000   Gap=0.002899      sigma=35.335667    Gap=0.214763
  33:  mu=388.515152   Gap=0.001328      sigma=34.966756    Gap=0.222961
  34:  mu=390.117647   Gap=0.005458      sigma=35.657492    Gap=0.207611
  35:  mu=388.914286   Gap=0.002356      sigma=35.838026    Gap=0.203599
  36:  mu=389.388889   Gap=0.003580      sigma=35.448145    Gap=0.212263
  37:  mu=387.837838   Gap=0.000418      sigma=36.183103    Gap=0.195931
  38:  mu=386.710526   Gap=0.003323      sigma=36.356356    Gap=0.192081
  39:  mu=385.897436   Gap=0.005419      sigma=36.235551    Gap=0.194766
  40:  mu=387.325000   Gap=0.001740      sigma=36.873695    Gap=0.180585
  41:  mu=384.536585   Gap=0.008926      sigma=40.466245    Gap=0.100750
  42:  mu=384.761905   Gap=0.008346      sigma=40.007624    Gap=0.110942
  43:  mu=384.116279   Gap=0.010010      sigma=39.760451    Gap=0.116434
  44:  mu=384.363636   Gap=0.009372      sigma=39.339485    Gap=0.125789
  45:  mu=384.577778   Gap=0.008820      sigma=38.925849    Gap=0.134981
  46:  mu=385.347826   Gap=0.006835      sigma=38.845411    Gap=0.136769
  47:  mu=385.106383   Gap=0.007458      sigma=38.464813    Gap=0.145226
  48:  mu=385.020833   Gap=0.007678      sigma=38.066548    Gap=0.154077
  49:  mu=384.857143   Gap=0.008100      sigma=37.693176    Gap=0.162374
  50:  mu=385.360000   Gap=0.006804      sigma=37.480000    Gap=0.167111
  51:  mu=385.137255   Gap=0.007378      sigma=37.144139    Gap=0.174575
  52:  mu=384.673077   Gap=0.008575      sigma=36.934308    Gap=0.179238
  53:  mu=384.056604   Gap=0.010163      sigma=36.853312    Gap=0.181038
  54:  mu=385.796296   Gap=0.005680      sigma=38.644812    Gap=0.141226
  55:  mu=385.672727   Gap=0.005998      sigma=38.302649    Gap=0.148830
  56:  mu=385.017857   Gap=0.007686      sigma=38.268549    Gap=0.149588
  57:  mu=384.157895   Gap=0.009902      sigma=38.473408    Gap=0.145035
  58:  mu=383.758621   Gap=0.010931      sigma=38.259238    Gap=0.149795
  59:  mu=384.796610   Gap=0.008256      sigma=38.748550    Gap=0.138921
