任务数量： 500
实际：mu=434.000000   sigma=46.000000

   1:  mu=454.000000   Gap=0.046083      sigma=0.000000    Gap=1.000000
   2:  mu=501.000000   Gap=0.154378      sigma=47.000000    Gap=0.021739
   3:  mu=487.000000   Gap=0.122120      sigma=43.181786    Gap=0.061266
   4:  mu=480.500000   Gap=0.107143      sigma=39.054449    Gap=0.150990
   5:  mu=465.800000   Gap=0.073272      sigma=45.656982    Gap=0.007457
   6:  mu=468.666667   Gap=0.079877      sigma=42.168972    Gap=0.083283
   7:  mu=462.285714   Gap=0.065174      sigma=42.053416    Gap=0.085795
   8:  mu=461.875000   Gap=0.064228      sigma=39.352374    Gap=0.144514
   9:  mu=461.222222   Gap=0.062724      sigma=37.147687    Gap=0.192442
  10:  mu=460.100000   Gap=0.060138      sigma=35.401836    Gap=0.230395
  11:  mu=461.545455   Gap=0.063469      sigma=34.062412    Gap=0.259513
  12:  mu=455.500000   Gap=0.049539      sigma=38.282938    Gap=0.167762
  13:  mu=454.307692   Gap=0.046792      sigma=37.012232    Gap=0.195386
  14:  mu=455.071429   Gap=0.048552      sigma=35.772025    Gap=0.222347
  15:  mu=451.600000   Gap=0.040553      sigma=36.919372    Gap=0.197405
  16:  mu=451.937500   Gap=0.041331      sigma=35.770918    Gap=0.222371
  17:  mu=449.058824   Gap=0.034698      sigma=36.563355    Gap=0.205144
  18:  mu=449.333333   Gap=0.035330      sigma=35.551215    Gap=0.227147
  19:  mu=450.368421   Gap=0.037715      sigma=34.880564    Gap=0.241727
  20:  mu=446.150000   Gap=0.027995      sigma=38.651358    Gap=0.159753
  21:  mu=446.047619   Gap=0.027759      sigma=37.722642    Gap=0.179943
  22:  mu=446.090909   Gap=0.027859      sigma=36.855873    Gap=0.198785
  23:  mu=446.347826   Gap=0.028451      sigma=36.065892    Gap=0.215959
  24:  mu=448.958333   Gap=0.034466      sigma=37.460512    Gap=0.185641
  25:  mu=449.480000   Gap=0.035668      sigma=36.792521    Gap=0.200163
  26:  mu=448.769231   Gap=0.034030      sigma=36.252647    Gap=0.211899
  27:  mu=450.518519   Gap=0.038061      sigma=36.676130    Gap=0.202693
  28:  mu=448.035714   Gap=0.032340      sigma=38.256169    Gap=0.168344
  29:  mu=449.896552   Gap=0.036628      sigma=38.859024    Gap=0.155239
  30:  mu=451.566667   Gap=0.040476      sigma=39.250209    Gap=0.146735
  31:  mu=451.387097   Gap=0.040062      sigma=38.624476    Gap=0.160337
  32:  mu=450.406250   Gap=0.037802      sigma=38.406428    Gap=0.165078
  33:  mu=448.000000   Gap=0.032258      sigma=40.194979    Gap=0.126196
  34:  mu=448.970588   Gap=0.034494      sigma=39.990061    Gap=0.130651
  35:  mu=451.171429   Gap=0.039566      sigma=41.451166    Gap=0.098888
  36:  mu=449.583333   Gap=0.035906      sigma=41.937371    Gap=0.088318
  37:  mu=448.594595   Gap=0.033628      sigma=41.789989    Gap=0.091522
  38:  mu=449.210526   Gap=0.035047      sigma=41.406304    Gap=0.099863
  39:  mu=448.435897   Gap=0.033262      sigma=41.150004    Gap=0.105435
  40:  mu=448.725000   Gap=0.033929      sigma=40.672465    Gap=0.115816
  41:  mu=447.439024   Gap=0.030965      sigma=40.988427    Gap=0.108947
  42:  mu=448.047619   Gap=0.032368      sigma=40.684590    Gap=0.115552
  43:  mu=446.627907   Gap=0.029097      sigma=41.247987    Gap=0.103305
