任务数量： 500
实际：mu=263.000000   sigma=37.000000

   1:  mu=283.000000   Gap=0.076046      sigma=0.000000    Gap=1.000000
   2:  mu=266.000000   Gap=0.011407      sigma=17.000000    Gap=0.540541
   3:  mu=256.666667   Gap=0.024081      sigma=19.154344    Gap=0.482315
   4:  mu=258.250000   Gap=0.018061      sigma=16.813313    Gap=0.545586
   5:  mu=263.200000   Gap=0.000760      sigma=18.004444    Gap=0.513393
   6:  mu=263.166667   Gap=0.000634      sigma=16.435902    Gap=0.555786
   7:  mu=260.000000   Gap=0.011407      sigma=17.079645    Gap=0.538388
   8:  mu=254.875000   Gap=0.030894      sigma=20.954937    Gap=0.433650
   9:  mu=250.777778   Gap=0.046472      sigma=22.904525    Gap=0.380959
  10:  mu=263.900000   Gap=0.003422      sigma=44.965431    Gap=0.215282
  11:  mu=266.454545   Gap=0.013135      sigma=43.627272    Gap=0.179115
  12:  mu=270.666667   Gap=0.029151      sigma=44.044170    Gap=0.190383
  13:  mu=271.153846   Gap=0.031003      sigma=42.349909    Gap=0.144592
  14:  mu=272.642857   Gap=0.036665      sigma=41.161020    Gap=0.112460
  15:  mu=272.466667   Gap=0.035995      sigma=39.770788    Gap=0.074886
  16:  mu=268.750000   Gap=0.021863      sigma=41.110370    Gap=0.111091
  17:  mu=267.529412   Gap=0.017222      sigma=40.180647    Gap=0.085963
  18:  mu=267.888889   Gap=0.018589      sigma=39.076689    Gap=0.056127
  19:  mu=263.315789   Gap=0.001201      sigma=42.697285    Gap=0.153981
  20:  mu=262.100000   Gap=0.003422      sigma=41.952235    Gap=0.133844
  21:  mu=261.333333   Gap=0.006337      sigma=41.084504    Gap=0.110392
  22:  mu=262.727273   Gap=0.001037      sigma=40.645006    Gap=0.098514
  23:  mu=262.782609   Gap=0.000827      sigma=39.752448    Gap=0.074390
  24:  mu=263.625000   Gap=0.002376      sigma=39.124601    Gap=0.057422
  25:  mu=262.880000   Gap=0.000456      sigma=38.507475    Gap=0.040743
  26:  mu=261.923077   Gap=0.004095      sigma=38.061613    Gap=0.028692
  27:  mu=260.814815   Gap=0.008309      sigma=37.775200    Gap=0.020951
  28:  mu=263.428571   Gap=0.001630      sigma=39.502648    Gap=0.067639
  29:  mu=264.034483   Gap=0.003933      sigma=38.947784    Gap=0.052643
  30:  mu=263.466667   Gap=0.001774      sigma=38.415043    Gap=0.038244
  31:  mu=264.032258   Gap=0.003925      sigma=37.917129    Gap=0.024787
  32:  mu=264.093750   Gap=0.004159      sigma=37.321542    Gap=0.008690
  33:  mu=262.666667   Gap=0.001267      sigma=37.627896    Gap=0.016970
  34:  mu=263.676471   Gap=0.002572      sigma=37.521539    Gap=0.014096
  35:  mu=262.800000   Gap=0.000760      sigma=37.333095    Gap=0.009003
  36:  mu=263.027778   Gap=0.000106      sigma=36.835585    Gap=0.004444
  37:  mu=264.162162   Gap=0.004419      sigma=36.966393    Gap=0.000908
  38:  mu=263.921053   Gap=0.003502      sigma=36.506223    Gap=0.013345
  39:  mu=264.948718   Gap=0.007410      sigma=36.587758    Gap=0.011142
  40:  mu=264.275000   Gap=0.004848      sigma=36.371684    Gap=0.016982
  41:  mu=262.975610   Gap=0.000093      sigma=36.853360    Gap=0.003963
  42:  mu=262.071429   Gap=0.003531      sigma=36.869392    Gap=0.003530
  43:  mu=261.162791   Gap=0.006986      sigma=36.910911    Gap=0.002408
  44:  mu=260.681818   Gap=0.008814      sigma=36.625111    Gap=0.010132
  45:  mu=260.711111   Gap=0.008703      sigma=36.216400    Gap=0.021178
  46:  mu=259.521739   Gap=0.013225      sigma=36.698382    Gap=0.008152
  47:  mu=260.234043   Gap=0.010517      sigma=36.625891    Gap=0.010111
  48:  mu=259.854167   Gap=0.011961      sigma=36.335812    Gap=0.017951
  49:  mu=259.163265   Gap=0.014588      sigma=36.280285    Gap=0.019452
  50:  mu=258.460000   Gap=0.017262      sigma=36.251461    Gap=0.020231
  51:  mu=258.215686   Gap=0.018191      sigma=35.935844    Gap=0.028761
  52:  mu=258.442308   Gap=0.017330      sigma=35.625409    Gap=0.037151
  53:  mu=258.509434   Gap=0.017074      sigma=35.291039    Gap=0.046188
  54:  mu=257.777778   Gap=0.019856      sigma=35.366162    Gap=0.044158
  55:  mu=258.163636   Gap=0.018389      sigma=35.157704    Gap=0.049792
  56:  mu=257.517857   Gap=0.020845      sigma=35.169991    Gap=0.049460
  57:  mu=257.543860   Gap=0.020746      sigma=34.860660    Gap=0.057820
  58:  mu=258.551724   Gap=0.016914      sigma=35.386620    Gap=0.043605
  59:  mu=257.762712   Gap=0.019914      sigma=35.596295    Gap=0.037938
  60:  mu=257.900000   Gap=0.019392      sigma=35.314161    Gap=0.045563
  61:  mu=257.114754   Gap=0.022377      sigma=35.547751    Gap=0.039250
  62:  mu=257.612903   Gap=0.020483      sigma=35.473914    Gap=0.041246
  63:  mu=258.253968   Gap=0.018046      sigma=35.551424    Gap=0.039151
  64:  mu=257.953125   Gap=0.019190      sigma=35.353319    Gap=0.044505
  65:  mu=257.953846   Gap=0.019187      sigma=35.080317    Gap=0.051883
  66:  mu=257.500000   Gap=0.020913      sigma=35.005303    Gap=0.053911
  67:  mu=257.313433   Gap=0.021622      sigma=34.776132    Gap=0.060105
  68:  mu=256.352941   Gap=0.025274      sigma=35.403458    Gap=0.043150
  69:  mu=256.637681   Gap=0.024191      sigma=35.224321    Gap=0.047991
  70:  mu=256.200000   Gap=0.025856      sigma=35.160286    Gap=0.049722
  71:  mu=256.239437   Gap=0.025706      sigma=34.913359    Gap=0.056396
  72:  mu=255.777778   Gap=0.027461      sigma=34.887606    Gap=0.057092
  73:  mu=256.123288   Gap=0.026147      sigma=34.771641    Gap=0.060226
  74:  mu=256.121622   Gap=0.026154      sigma=34.535901    Gap=0.066597
  75:  mu=255.666667   Gap=0.027883      sigma=34.527413    Gap=0.066827
  76:  mu=256.197368   Gap=0.025866      sigma=34.606061    Gap=0.064701
  77:  mu=256.480519   Gap=0.024789      sigma=34.469113    Gap=0.068402
  78:  mu=257.230769   Gap=0.021936      sigma=34.874472    Gap=0.057447
  79:  mu=257.708861   Gap=0.020118      sigma=34.909341    Gap=0.056504
  80:  mu=257.875000   Gap=0.019487      sigma=34.721886    Gap=0.061571
  81:  mu=258.296296   Gap=0.017885      sigma=34.712023    Gap=0.061837
  82:  mu=257.756098   Gap=0.019939      sigma=34.840599    Gap=0.058362
  83:  mu=258.108434   Gap=0.018599      sigma=34.776745    Gap=0.060088
  84:  mu=258.666667   Gap=0.016477      sigma=34.941220    Gap=0.055643
  85:  mu=258.835294   Gap=0.015835      sigma=34.769441    Gap=0.060285
  86:  mu=259.209302   Gap=0.014413      sigma=34.738263    Gap=0.061128
  87:  mu=259.482759   Gap=0.013374      sigma=34.631015    Gap=0.064027
  88:  mu=258.943182   Gap=0.015425      sigma=34.799542    Gap=0.059472
  89:  mu=259.101124   Gap=0.014825      sigma=34.635192    Gap=0.063914
  90:  mu=258.711111   Gap=0.016308      sigma=34.638208    Gap=0.063832
  91:  mu=259.186813   Gap=0.014499      sigma=34.741720    Gap=0.061035
  92:  mu=259.597826   Gap=0.012936      sigma=34.774134    Gap=0.060159
  93:  mu=259.311828   Gap=0.014023      sigma=34.695288    Gap=0.062290
  94:  mu=259.180851   Gap=0.014521      sigma=34.533352    Gap=0.066666
  95:  mu=258.757895   Gap=0.016130      sigma=34.595015    Gap=0.065000
  96:  mu=258.947917   Gap=0.015407      sigma=34.464163    Gap=0.068536
  97:  mu=259.010309   Gap=0.015170      sigma=34.291502    Gap=0.073203
  98:  mu=259.867347   Gap=0.011911      sigma=35.144784    Gap=0.050141
  99:  mu=260.484848   Gap=0.009563      sigma=35.497151    Gap=0.040618
 100:  mu=260.450000   Gap=0.009696      sigma=35.320922    Gap=0.045380
 101:  mu=259.732673   Gap=0.012423      sigma=35.870198    Gap=0.030535
 102:  mu=259.568627   Gap=0.013047      sigma=35.731984    Gap=0.034271
 103:  mu=259.737864   Gap=0.012404      sigma=35.599160    Gap=0.037861
 104:  mu=259.855769   Gap=0.011955      sigma=35.447800    Gap=0.041951
 105:  mu=259.495238   Gap=0.013326      sigma=35.469672    Gap=0.041360
 106:  mu=259.830189   Gap=0.012053      sigma=35.468421    Gap=0.041394
