任务数量： 500
实际：mu=235.000000   sigma=23.000000

   1:  mu=265.000000   Gap=0.127660      sigma=0.000000    Gap=1.000000
   2:  mu=260.500000   Gap=0.108511      sigma=4.500000    Gap=0.804348
   3:  mu=251.666667   Gap=0.070922      sigma=13.021350    Gap=0.433854
   4:  mu=247.250000   Gap=0.052128      sigma=13.626720    Gap=0.407534
   5:  mu=244.800000   Gap=0.041702      sigma=13.136209    Gap=0.428860
   6:  mu=252.000000   Gap=0.072340      sigma=20.074860    Gap=0.127180
   7:  mu=254.000000   Gap=0.080851      sigma=19.220525    Gap=0.164325
   8:  mu=256.375000   Gap=0.090957      sigma=19.045587    Gap=0.171931
   9:  mu=255.888889   Gap=0.088889      sigma=18.008914    Gap=0.217004
  10:  mu=256.200000   Gap=0.090213      sigma=17.110231    Gap=0.256077
  11:  mu=258.000000   Gap=0.097872      sigma=17.278468    Gap=0.248762
  12:  mu=256.583333   Gap=0.091844      sigma=17.197182    Gap=0.252296
  13:  mu=256.307692   Gap=0.090671      sigma=16.550085    Gap=0.280431
  14:  mu=254.000000   Gap=0.080851      sigma=17.988091    Gap=0.217909
  15:  mu=253.466667   Gap=0.078582      sigma=17.492348    Gap=0.239463
  16:  mu=251.062500   Gap=0.068351      sigma=19.327664    Gap=0.159667
  17:  mu=250.647059   Gap=0.066583      sigma=18.824081    Gap=0.181562
  18:  mu=249.555556   Gap=0.061939      sigma=18.839150    Gap=0.180907
  19:  mu=248.526316   Gap=0.057559      sigma=18.849455    Gap=0.180458
  20:  mu=248.450000   Gap=0.057234      sigma=18.375187    Gap=0.201079
  21:  mu=246.428571   Gap=0.048632      sigma=20.082144    Gap=0.126863
  22:  mu=245.590909   Gap=0.045068      sigma=19.992406    Gap=0.130765
  23:  mu=243.695652   Gap=0.037003      sigma=21.478877    Gap=0.066136
  24:  mu=243.583333   Gap=0.036525      sigma=21.033538    Gap=0.085498
  25:  mu=243.160000   Gap=0.034723      sigma=20.712663    Gap=0.099449
  26:  mu=242.692308   Gap=0.032733      sigma=20.444614    Gap=0.111104
  27:  mu=244.148148   Gap=0.038928      sigma=21.391767    Gap=0.069923
  28:  mu=242.285714   Gap=0.031003      sigma=23.128302    Gap=0.005578
  29:  mu=241.896552   Gap=0.029347      sigma=22.819146    Gap=0.007863
  30:  mu=242.633333   Gap=0.032482      sigma=22.783742    Gap=0.009403
  31:  mu=242.354839   Gap=0.031297      sigma=22.465096    Gap=0.023257
  32:  mu=242.656250   Gap=0.032580      sigma=22.174886    Gap=0.035875
  33:  mu=242.060606   Gap=0.030045      sigma=22.094754    Gap=0.039359
  34:  mu=242.000000   Gap=0.029787      sigma=21.770190    Gap=0.053470
  35:  mu=241.257143   Gap=0.026626      sigma=21.889780    Gap=0.048270
  36:  mu=240.555556   Gap=0.023641      sigma=21.979087    Gap=0.044388
  37:  mu=240.675676   Gap=0.024152      sigma=21.692014    Gap=0.056869
  38:  mu=241.342105   Gap=0.026988      sigma=21.785167    Gap=0.052819
  39:  mu=241.769231   Gap=0.028805      sigma=21.664649    Gap=0.058059
  40:  mu=241.500000   Gap=0.027660      sigma=21.458099    Gap=0.067039
  41:  mu=242.097561   Gap=0.030202      sigma=21.529112    Gap=0.063952
  42:  mu=240.928571   Gap=0.025228      sigma=22.549831    Gap=0.019573
  43:  mu=241.302326   Gap=0.026818      sigma=22.417326    Gap=0.025334
  44:  mu=240.704545   Gap=0.024275      sigma=22.505130    Gap=0.021516
  45:  mu=240.288889   Gap=0.022506      sigma=22.423819    Gap=0.025051
  46:  mu=239.760870   Gap=0.020259      sigma=22.459804    Gap=0.023487
  47:  mu=239.829787   Gap=0.020552      sigma=22.224502    Gap=0.033717
  48:  mu=239.687500   Gap=0.019947      sigma=22.013401    Gap=0.042896
  49:  mu=240.061224   Gap=0.021537      sigma=21.940930    Gap=0.046047
  50:  mu=239.960000   Gap=0.021106      sigma=21.731967    Gap=0.055132
  51:  mu=239.509804   Gap=0.019191      sigma=21.752054    Gap=0.054259
  52:  mu=239.442308   Gap=0.018903      sigma=21.547277    Gap=0.063162
  53:  mu=239.094340   Gap=0.017423      sigma=21.490028    Gap=0.065651
  54:  mu=238.370370   Gap=0.014342      sigma=21.932807    Gap=0.046400
