任务数量： 500
实际：mu=304.000000   sigma=31.000000

   1:  mu=353.000000   Gap=0.161184      sigma=0.000000    Gap=1.000000
   2:  mu=324.000000   Gap=0.065789      sigma=29.000000    Gap=0.064516
   3:  mu=329.333333   Gap=0.083333      sigma=24.850665    Gap=0.198366
   4:  mu=323.500000   Gap=0.064145      sigma=23.774987    Gap=0.233065
   5:  mu=321.200000   Gap=0.056579      sigma=21.756838    Gap=0.298167
   6:  mu=317.500000   Gap=0.044408      sigma=21.515498    Gap=0.305952
   7:  mu=316.285714   Gap=0.040414      sigma=20.140324    Gap=0.350312
   8:  mu=310.500000   Gap=0.021382      sigma=24.274472    Gap=0.216953
   9:  mu=304.222222   Gap=0.000731      sigma=28.966562    Gap=0.065595
  10:  mu=302.600000   Gap=0.004605      sigma=27.907705    Gap=0.099751
  11:  mu=304.818182   Gap=0.002691      sigma=27.517988    Gap=0.112323
  12:  mu=302.916667   Gap=0.003564      sigma=27.090768    Gap=0.126104
  13:  mu=305.461538   Gap=0.004808      sigma=27.480386    Gap=0.113536
  14:  mu=307.928571   Gap=0.012923      sigma=27.934782    Gap=0.098878
  15:  mu=306.866667   Gap=0.009430      sigma=27.278482    Gap=0.120049
  16:  mu=306.875000   Gap=0.009457      sigma=26.412296    Gap=0.147990
  17:  mu=303.117647   Gap=0.002902      sigma=29.706174    Gap=0.041736
  18:  mu=305.722222   Gap=0.005665      sigma=30.801886    Gap=0.006391
  19:  mu=306.947368   Gap=0.009695      sigma=30.427608    Gap=0.018464
  20:  mu=308.250000   Gap=0.013980      sigma=30.195819    Gap=0.025941
  21:  mu=310.238095   Gap=0.020520      sigma=30.780180    Gap=0.007091
  22:  mu=308.772727   Gap=0.015700      sigma=30.813120    Gap=0.006028
  23:  mu=310.000000   Gap=0.019737      sigma=30.680684    Gap=0.010301
  24:  mu=309.833333   Gap=0.019189      sigma=30.045336    Gap=0.030796
  25:  mu=309.560000   Gap=0.018289      sigma=29.468736    Gap=0.049396
  26:  mu=307.769231   Gap=0.012399      sigma=30.251901    Gap=0.024132
  27:  mu=306.370370   Gap=0.007797      sigma=30.531281    Gap=0.015120
  28:  mu=307.285714   Gap=0.010808      sigma=30.356050    Gap=0.020773
  29:  mu=306.448276   Gap=0.008054      sigma=30.155444    Gap=0.027244
  30:  mu=304.333333   Gap=0.001096      sigma=31.760912    Gap=0.024546
  31:  mu=304.483871   Gap=0.001592      sigma=31.255318    Gap=0.008236
  32:  mu=304.218750   Gap=0.000720      sigma=30.798472    Gap=0.006501
  33:  mu=303.333333   Gap=0.002193      sigma=30.739045    Gap=0.008418
  34:  mu=303.735294   Gap=0.000871      sigma=30.371532    Gap=0.020273
  35:  mu=305.085714   Gap=0.003571      sigma=30.952841    Gap=0.001521
  36:  mu=305.083333   Gap=0.003564      sigma=30.519916    Gap=0.015487
  37:  mu=305.243243   Gap=0.004090      sigma=30.119945    Gap=0.028389
  38:  mu=304.500000   Gap=0.001645      sigma=30.062873    Gap=0.030230
  39:  mu=304.948718   Gap=0.003121      sigma=29.803587    Gap=0.038594
  40:  mu=304.050000   Gap=0.000164      sigma=29.959097    Gap=0.033578
  41:  mu=302.560976   Gap=0.004734      sigma=31.053886    Gap=0.001738
  42:  mu=303.380952   Gap=0.002036      sigma=31.127964    Gap=0.004128
  43:  mu=302.813953   Gap=0.003901      sigma=30.982558    Gap=0.000563
  44:  mu=302.363636   Gap=0.005383      sigma=30.770478    Gap=0.007404
  45:  mu=302.333333   Gap=0.005482      sigma=30.427327    Gap=0.018473
  46:  mu=303.217391   Gap=0.002574      sigma=30.673536    Gap=0.010531
  47:  mu=302.893617   Gap=0.003639      sigma=30.424818    Gap=0.018554
  48:  mu=302.729167   Gap=0.004180      sigma=30.127327    Gap=0.028151
  49:  mu=303.142857   Gap=0.002820      sigma=29.955750    Gap=0.033685
  50:  mu=302.880000   Gap=0.003684      sigma=29.711708    Gap=0.041558
  51:  mu=302.745098   Gap=0.004128      sigma=29.434436    Gap=0.050502
  52:  mu=303.615385   Gap=0.001265      sigma=29.805236    Gap=0.038541
  53:  mu=303.245283   Gap=0.002483      sigma=29.643101    Gap=0.043771
  54:  mu=304.055556   Gap=0.000183      sigma=29.953926    Gap=0.033744
  55:  mu=302.854545   Gap=0.003768      sigma=30.964741    Gap=0.001137
  56:  mu=302.750000   Gap=0.004112      sigma=30.696818    Gap=0.009780
  57:  mu=303.052632   Gap=0.003116      sigma=30.510522    Gap=0.015790
  58:  mu=303.206897   Gap=0.002609      sigma=30.268772    Gap=0.023588
  59:  mu=303.033898   Gap=0.003178      sigma=30.040067    Gap=0.030966
  60:  mu=303.633333   Gap=0.001206      sigma=30.142421    Gap=0.027664
  61:  mu=302.622951   Gap=0.004530      sigma=30.901835    Gap=0.003167
  62:  mu=303.209677   Gap=0.002600      sigma=30.992266    Gap=0.000249
  63:  mu=302.603175   Gap=0.004595      sigma=31.113994    Gap=0.003677
  64:  mu=303.515625   Gap=0.001593      sigma=31.708138    Gap=0.022843
  65:  mu=302.569231   Gap=0.004706      sigma=32.361406    Gap=0.043916
  66:  mu=302.621212   Gap=0.004535      sigma=32.118042    Gap=0.036066
  67:  mu=302.014925   Gap=0.006530      sigma=32.255738    Gap=0.040508
  68:  mu=301.676471   Gap=0.007643      sigma=32.137316    Gap=0.036688
  69:  mu=302.362319   Gap=0.005387      sigma=32.401007    Gap=0.045194
  70:  mu=302.128571   Gap=0.006156      sigma=32.227283    Gap=0.039590
  71:  mu=301.788732   Gap=0.007274      sigma=32.125597    Gap=0.036310
  72:  mu=302.166667   Gap=0.006031      sigma=32.060273    Gap=0.034202
  73:  mu=302.602740   Gap=0.004596      sigma=32.054209    Gap=0.034007
  74:  mu=303.054054   Gap=0.003112      sigma=32.069558    Gap=0.034502
  75:  mu=303.013333   Gap=0.003246      sigma=31.856969    Gap=0.027644
  76:  mu=302.605263   Gap=0.004588      sigma=31.843399    Gap=0.027206
  77:  mu=301.870130   Gap=0.007006      sigma=32.278557    Gap=0.041244
  78:  mu=301.923077   Gap=0.006832      sigma=32.074340    Gap=0.034656
  79:  mu=301.924051   Gap=0.006829      sigma=31.870693    Gap=0.028087
  80:  mu=301.987500   Gap=0.006620      sigma=31.675895    Gap=0.021803
  81:  mu=302.345679   Gap=0.005442      sigma=31.642353    Gap=0.020721
  82:  mu=302.207317   Gap=0.005897      sigma=31.473465    Gap=0.015273
  83:  mu=302.048193   Gap=0.006420      sigma=31.316458    Gap=0.010208
  84:  mu=301.857143   Gap=0.007049      sigma=31.178115    Gap=0.005746
  85:  mu=302.188235   Gap=0.005960      sigma=31.142365    Gap=0.004592
  86:  mu=301.941860   Gap=0.006770      sigma=31.043988    Gap=0.001419
  87:  mu=302.206897   Gap=0.005898      sigma=30.962765    Gap=0.001201
  88:  mu=301.693182   Gap=0.007588      sigma=31.156992    Gap=0.005064
  89:  mu=301.808989   Gap=0.007207      sigma=31.000499    Gap=0.000016
  90:  mu=301.911111   Gap=0.006871      sigma=30.842843    Gap=0.005070
  91:  mu=302.318681   Gap=0.005531      sigma=30.915652    Gap=0.002721
  92:  mu=301.684783   Gap=0.007616      sigma=31.336161    Gap=0.010844
  93:  mu=301.032258   Gap=0.009762      sigma=31.789446    Gap=0.025466
  94:  mu=299.989362   Gap=0.013193      sigma=33.180837    Gap=0.070350
  95:  mu=299.589474   Gap=0.014508      sigma=33.232671    Gap=0.072022
  96:  mu=299.822917   Gap=0.013740      sigma=33.137339    Gap=0.068946
  97:  mu=300.587629   Gap=0.011225      sigma=33.806835    Gap=0.090543
  98:  mu=300.867347   Gap=0.010305      sigma=33.746546    Gap=0.088598
  99:  mu=300.878788   Gap=0.010267      sigma=33.575867    Gap=0.083092
