任务数量： 500
实际：mu=181.000000   sigma=20.000000

   1:  mu=153.000000   Gap=0.154696      sigma=0.000000    Gap=1.000000
   2:  mu=172.000000   Gap=0.049724      sigma=19.000000    Gap=0.050000
   3:  mu=178.333333   Gap=0.014733      sigma=17.913372    Gap=0.104331
   4:  mu=188.750000   Gap=0.042818      sigma=23.794695    Gap=0.189735
   5:  mu=188.800000   Gap=0.043094      sigma=21.282857    Gap=0.064143
   6:  mu=180.833333   Gap=0.000921      sigma=26.359165    Gap=0.317958
   7:  mu=180.000000   Gap=0.005525      sigma=24.489065    Gap=0.224453
   8:  mu=178.625000   Gap=0.013122      sigma=23.194490    Gap=0.159725
   9:  mu=177.666667   Gap=0.018416      sigma=22.035325    Gap=0.101766
  10:  mu=177.700000   Gap=0.018232      sigma=20.904784    Gap=0.045239
  11:  mu=179.454545   Gap=0.008538      sigma=20.689759    Gap=0.034488
  12:  mu=181.083333   Gap=0.000460      sigma=20.532325    Gap=0.026616
  13:  mu=180.923077   Gap=0.000425      sigma=19.734630    Gap=0.013268
  14:  mu=181.857143   Gap=0.004736      sigma=19.312680    Gap=0.034366
  15:  mu=181.666667   Gap=0.003683      sigma=18.671428    Gap=0.066429
  16:  mu=181.812500   Gap=0.004489      sigma=18.087353    Gap=0.095632
  17:  mu=181.882353   Gap=0.004875      sigma=17.549534    Gap=0.122523
  18:  mu=180.666667   Gap=0.001842      sigma=17.776389    Gap=0.111181
  19:  mu=181.736842   Gap=0.004071      sigma=17.888079    Gap=0.105596
  20:  mu=182.650000   Gap=0.009116      sigma=17.883722    Gap=0.105814
  21:  mu=182.761905   Gap=0.009734      sigma=17.459899    Gap=0.127005
  22:  mu=180.954545   Gap=0.000251      sigma=18.962828    Gap=0.051859
  23:  mu=180.695652   Gap=0.001681      sigma=18.585723    Gap=0.070714
  24:  mu=179.125000   Gap=0.010359      sigma=19.692030    Gap=0.015399
  25:  mu=179.880000   Gap=0.006188      sigma=19.645498    Gap=0.017725
  26:  mu=179.115385   Gap=0.010412      sigma=19.639691    Gap=0.018015
