任务数量： 500
实际：mu=278.000000   sigma=41.000000

   1:  mu=220.000000   Gap=0.208633      sigma=0.000000    Gap=1.000000
   2:  mu=262.500000   Gap=0.055755      sigma=42.500000    Gap=0.036585
   3:  mu=272.666667   Gap=0.019185      sigma=37.561801    Gap=0.083859
   4:  mu=269.750000   Gap=0.029676      sigma=32.919409    Gap=0.197088
   5:  mu=256.000000   Gap=0.079137      sigma=40.288956    Gap=0.017343
   6:  mu=263.833333   Gap=0.050959      sigma=40.736620    Gap=0.006424
   7:  mu=264.285714   Gap=0.049332      sigma=37.731057    Gap=0.079730
   8:  mu=261.250000   Gap=0.060252      sigma=36.196512    Gap=0.117158
   9:  mu=268.777778   Gap=0.033173      sigma=40.223757    Gap=0.018933
  10:  mu=272.700000   Gap=0.019065      sigma=39.932568    Gap=0.026035
  11:  mu=278.363636   Gap=0.001308      sigma=42.076279    Gap=0.026251
  12:  mu=279.000000   Gap=0.003597      sigma=40.340220    Gap=0.016092
  13:  mu=280.923077   Gap=0.010515      sigma=39.325978    Gap=0.040830
  14:  mu=275.857143   Gap=0.007708      sigma=42.067730    Gap=0.026042
  15:  mu=277.200000   Gap=0.002878      sigma=40.950702    Gap=0.001202
  16:  mu=280.437500   Gap=0.008768      sigma=41.585708    Gap=0.014286
  17:  mu=281.176471   Gap=0.011426      sigma=40.452202    Gap=0.013361
  18:  mu=272.833333   Gap=0.018585      sigma=52.237970    Gap=0.274097
  19:  mu=270.894737   Gap=0.025559      sigma=51.505641    Gap=0.256235
  20:  mu=270.550000   Gap=0.026799      sigma=50.223973    Gap=0.224975
  21:  mu=267.952381   Gap=0.036143      sigma=50.371455    Gap=0.228572
  22:  mu=271.090909   Gap=0.024853      sigma=51.271921    Gap=0.250535
  23:  mu=272.000000   Gap=0.021583      sigma=50.325894    Gap=0.227461
  24:  mu=270.250000   Gap=0.027878      sigma=49.976036    Gap=0.218928
  25:  mu=270.480000   Gap=0.027050      sigma=48.979277    Gap=0.194617
  26:  mu=269.461538   Gap=0.030714      sigma=48.297341    Gap=0.177984
  27:  mu=271.333333   Gap=0.023981      sigma=48.345975    Gap=0.179170
  28:  mu=271.964286   Gap=0.021711      sigma=47.587875    Gap=0.160680
  29:  mu=272.862069   Gap=0.018482      sigma=47.000898    Gap=0.146363
  30:  mu=272.666667   Gap=0.019185      sigma=46.222890    Gap=0.127388
  31:  mu=271.322581   Gap=0.024019      sigma=46.063341    Gap=0.123496
  32:  mu=270.187500   Gap=0.028103      sigma=45.776248    Gap=0.116494
  33:  mu=268.909091   Gap=0.032701      sigma=45.653745    Gap=0.113506
  34:  mu=267.558824   Gap=0.037558      sigma=45.641307    Gap=0.113203
  35:  mu=265.628571   Gap=0.044502      sigma=46.371226    Gap=0.131006
  36:  mu=265.777778   Gap=0.043965      sigma=45.731166    Gap=0.115394
  37:  mu=265.513514   Gap=0.044915      sigma=45.136802    Gap=0.100898
  38:  mu=266.447368   Gap=0.041556      sigma=44.899711    Gap=0.095115
  39:  mu=266.256410   Gap=0.042243      sigma=44.335966    Gap=0.081365
  40:  mu=265.450000   Gap=0.045144      sigma=44.066966    Gap=0.074804
  41:  mu=263.585366   Gap=0.051851      sigma=45.095549    Gap=0.099891
  42:  mu=264.119048   Gap=0.049931      sigma=44.686315    Gap=0.089910
  43:  mu=265.697674   Gap=0.044253      sigma=45.333152    Gap=0.105687
  44:  mu=266.227273   Gap=0.042348      sigma=44.949398    Gap=0.096327
  45:  mu=266.533333   Gap=0.041247      sigma=44.493495    Gap=0.085207
  46:  mu=267.673913   Gap=0.037144      sigma=44.667396    Gap=0.089449
  47:  mu=267.425532   Gap=0.038038      sigma=44.221755    Gap=0.078579
  48:  mu=268.416667   Gap=0.034472      sigma=44.283101    Gap=0.080076
  49:  mu=267.938776   Gap=0.036191      sigma=43.953783    Gap=0.072043
  50:  mu=268.340000   Gap=0.034748      sigma=43.602573    Gap=0.063477
  51:  mu=269.117647   Gap=0.031951      sigma=43.521753    Gap=0.061506
  52:  mu=268.903846   Gap=0.032720      sigma=43.128279    Gap=0.051909
  53:  mu=267.792453   Gap=0.036718      sigma=43.464737    Gap=0.060116
  54:  mu=266.981481   Gap=0.039635      sigma=43.463263    Gap=0.060080
  55:  mu=267.163636   Gap=0.038980      sigma=43.087127    Gap=0.050906
  56:  mu=267.535714   Gap=0.037641      sigma=42.789754    Gap=0.043653
  57:  mu=267.964912   Gap=0.036097      sigma=42.534182    Gap=0.037419
  58:  mu=268.379310   Gap=0.034607      sigma=42.281824    Gap=0.031264
  59:  mu=268.000000   Gap=0.035971      sigma=42.021383    Gap=0.024912
  60:  mu=267.950000   Gap=0.036151      sigma=41.671503    Gap=0.016378
  61:  mu=267.967213   Gap=0.036089      sigma=41.328737    Gap=0.008018
  62:  mu=267.048387   Gap=0.039394      sigma=41.617470    Gap=0.015060
  63:  mu=267.841270   Gap=0.036542      sigma=41.755223    Gap=0.018420
  64:  mu=269.046875   Gap=0.032205      sigma=42.518536    Gap=0.037037
  65:  mu=267.876923   Gap=0.036414      sigma=43.215919    Gap=0.054047
  66:  mu=268.439394   Gap=0.034391      sigma=43.126357    Gap=0.051862
  67:  mu=269.059701   Gap=0.032159      sigma=43.098942    Gap=0.051194
  68:  mu=269.176471   Gap=0.031739      sigma=42.791540    Gap=0.043696
  69:  mu=269.202899   Gap=0.031644      sigma=42.480884    Gap=0.036119
  70:  mu=269.528571   Gap=0.030473      sigma=42.263027    Gap=0.030806
  71:  mu=269.859155   Gap=0.029284      sigma=42.055395    Gap=0.025741
  72:  mu=270.055556   Gap=0.028577      sigma=41.795098    Gap=0.019393
  73:  mu=269.876712   Gap=0.029220      sigma=41.535575    Gap=0.013063
  74:  mu=270.567568   Gap=0.026735      sigma=41.674116    Gap=0.016442
  75:  mu=270.933333   Gap=0.025420      sigma=41.514763    Gap=0.012555
  76:  mu=270.789474   Gap=0.025937      sigma=41.259549    Gap=0.006330
  77:  mu=270.363636   Gap=0.027469      sigma=41.158518    Gap=0.003866
  78:  mu=270.615385   Gap=0.026563      sigma=40.953454    Gap=0.001135
  79:  mu=271.012658   Gap=0.025134      sigma=40.844408    Gap=0.003795
  80:  mu=271.500000   Gap=0.023381      sigma=40.818807    Gap=0.004419
  81:  mu=271.592593   Gap=0.023048      sigma=40.574509    Gap=0.010378
  82:  mu=270.878049   Gap=0.025619      sigma=40.835897    Gap=0.004003
  83:  mu=270.710843   Gap=0.026220      sigma=40.617383    Gap=0.009332
  84:  mu=271.630952   Gap=0.022910      sigma=41.235901    Gap=0.005754
  85:  mu=272.576471   Gap=0.019509      sigma=41.898582    Gap=0.021917
  86:  mu=272.546512   Gap=0.019617      sigma=41.655190    Gap=0.015980
  87:  mu=272.356322   Gap=0.020301      sigma=41.452639    Gap=0.011040
  88:  mu=272.613636   Gap=0.019375      sigma=41.286260    Gap=0.006982
  89:  mu=272.370787   Gap=0.020249      sigma=41.116820    Gap=0.002849
  90:  mu=271.233333   Gap=0.024341      sigma=42.272410    Gap=0.031034
  91:  mu=272.373626   Gap=0.020239      sigma=43.409030    Gap=0.058757
  92:  mu=272.815217   Gap=0.018650      sigma=43.377496    Gap=0.057988
  93:  mu=272.870968   Gap=0.018450      sigma=43.146967    Gap=0.052365
