任务数量： 500
实际：mu=285.000000   sigma=25.000000

   1:  mu=300.000000   Gap=0.052632      sigma=0.000000    Gap=1.000000
   2:  mu=315.000000   Gap=0.105263      sigma=15.000000    Gap=0.400000
   3:  mu=307.666667   Gap=0.079532      sigma=16.048537    Gap=0.358059
   4:  mu=295.250000   Gap=0.035965      sigma=25.606396    Gap=0.024256
   5:  mu=285.800000   Gap=0.002807      sigma=29.694444    Gap=0.187778
   6:  mu=282.333333   Gap=0.009357      sigma=28.193774    Gap=0.127751
   7:  mu=281.428571   Gap=0.012531      sigma=26.196276    Gap=0.047851
   8:  mu=285.250000   Gap=0.000877      sigma=26.508253    Gap=0.060330
   9:  mu=287.666667   Gap=0.009357      sigma=25.910101    Gap=0.036404
  10:  mu=283.700000   Gap=0.004561      sigma=27.309522    Gap=0.092381
  11:  mu=283.454545   Gap=0.005423      sigma=26.050174    Gap=0.042007
  12:  mu=284.416667   Gap=0.002047      sigma=25.144444    Gap=0.005778
  13:  mu=285.538462   Gap=0.001889      sigma=24.468552    Gap=0.021258
  14:  mu=284.857143   Gap=0.000501      sigma=23.706109    Gap=0.051756
  15:  mu=284.066667   Gap=0.003275      sigma=23.092471    Gap=0.076301
  16:  mu=282.000000   Gap=0.010526      sigma=23.748684    Gap=0.050053
  17:  mu=279.294118   Gap=0.020021      sigma=25.455300    Gap=0.018212
  18:  mu=279.166667   Gap=0.020468      sigma=24.743686    Gap=0.010253
  19:  mu=280.105263   Gap=0.017175      sigma=24.410728    Gap=0.023571
  20:  mu=279.000000   Gap=0.021053      sigma=24.275502    Gap=0.028980
  21:  mu=279.666667   Gap=0.018713      sigma=23.877332    Gap=0.044907
  22:  mu=279.500000   Gap=0.019298      sigma=23.340854    Gap=0.066366
  23:  mu=279.782609   Gap=0.018307      sigma=22.866259    Gap=0.085350
  24:  mu=280.583333   Gap=0.015497      sigma=22.711812    Gap=0.091528
  25:  mu=280.160000   Gap=0.016982      sigma=22.349371    Gap=0.106025
  26:  mu=279.076923   Gap=0.020783      sigma=22.574531    Gap=0.097019
  27:  mu=279.518519   Gap=0.019233      sigma=22.266684    Gap=0.109333
  28:  mu=279.071429   Gap=0.020802      sigma=21.988517    Gap=0.120459
  29:  mu=277.965517   Gap=0.024682      sigma=22.384543    Gap=0.104618
  30:  mu=277.566667   Gap=0.026082      sigma=22.112867    Gap=0.115485
  31:  mu=277.935484   Gap=0.024788      sigma=21.846880    Gap=0.126125
  32:  mu=278.968750   Gap=0.021162      sigma=22.259105    Gap=0.109636
  33:  mu=278.242424   Gap=0.023711      sigma=22.301013    Gap=0.107959
  34:  mu=276.705882   Gap=0.029102      sigma=23.677402    Gap=0.052904
  35:  mu=277.000000   Gap=0.028070      sigma=23.399634    Gap=0.064015
  36:  mu=276.805556   Gap=0.028752      sigma=23.101009    Gap=0.075960
  37:  mu=275.972973   Gap=0.031674      sigma=23.327847    Gap=0.066886
  38:  mu=275.447368   Gap=0.033518      sigma=23.239822    Gap=0.070407
  39:  mu=276.384615   Gap=0.030229      sigma=23.656316    Gap=0.053747
  40:  mu=276.175000   Gap=0.030965      sigma=23.395392    Gap=0.064184
  41:  mu=277.560976   Gap=0.026102      sigma=24.715009    Gap=0.011400
  42:  mu=276.880952   Gap=0.028488      sigma=24.804188    Gap=0.007832
  43:  mu=276.534884   Gap=0.029702      sigma=24.616452    Gap=0.015342
  44:  mu=276.386364   Gap=0.030223      sigma=24.354593    Gap=0.025816
  45:  mu=276.666667   Gap=0.029240      sigma=24.154135    Gap=0.033835
  46:  mu=276.239130   Gap=0.030740      sigma=24.061682    Gap=0.037533
  47:  mu=276.851064   Gap=0.028593      sigma=24.163432    Gap=0.033463
  48:  mu=277.708333   Gap=0.025585      sigma=24.622109    Gap=0.015116
  49:  mu=276.979592   Gap=0.028142      sigma=24.887084    Gap=0.004517
  50:  mu=277.680000   Gap=0.025684      sigma=25.120064    Gap=0.004803
  51:  mu=277.215686   Gap=0.027313      sigma=25.088325    Gap=0.003533
  52:  mu=277.884615   Gap=0.024966      sigma=25.300999    Gap=0.012040
  53:  mu=277.396226   Gap=0.026680      sigma=25.307423    Gap=0.012297
  54:  mu=276.814815   Gap=0.028720      sigma=25.426782    Gap=0.017071
  55:  mu=276.745455   Gap=0.028963      sigma=25.199725    Gap=0.007989
  56:  mu=276.285714   Gap=0.030576      sigma=25.205381    Gap=0.008215
  57:  mu=276.438596   Gap=0.030040      sigma=25.009484    Gap=0.000379
  58:  mu=276.637931   Gap=0.029341      sigma=24.838581    Gap=0.006457
  59:  mu=277.389831   Gap=0.026702      sigma=25.284159    Gap=0.011366
  60:  mu=278.066667   Gap=0.024327      sigma=25.605902    Gap=0.024236
  61:  mu=277.885246   Gap=0.024964      sigma=25.434002    Gap=0.017360
