任务数量： 500
实际：mu=167.000000   sigma=29.000000

   1:  mu=184.000000   Gap=0.101796      sigma=0.000000    Gap=1.000000
   2:  mu=172.000000   Gap=0.029940      sigma=12.000000    Gap=0.586207
   3:  mu=165.666667   Gap=0.007984      sigma=13.274872    Gap=0.542246
   4:  mu=157.250000   Gap=0.058383      sigma=18.565761    Gap=0.359801
   5:  mu=158.600000   Gap=0.050299      sigma=16.823793    Gap=0.419869
   6:  mu=165.500000   Gap=0.008982      sigma=21.769627    Gap=0.249323
   7:  mu=164.571429   Gap=0.014542      sigma=20.282696    Gap=0.300597
   8:  mu=162.000000   Gap=0.029940      sigma=20.155644    Gap=0.304978
   9:  mu=162.333333   Gap=0.027944      sigma=19.026298    Gap=0.343921
  10:  mu=167.000000   Gap=0.000000      sigma=22.842942    Gap=0.212312
  11:  mu=167.090909   Gap=0.000544      sigma=21.781788    Gap=0.248904
  12:  mu=166.666667   Gap=0.001996      sigma=20.901887    Gap=0.279245
  13:  mu=165.153846   Gap=0.011055      sigma=20.754411    Gap=0.284331
  14:  mu=169.142857   Gap=0.012831      sigma=24.634056    Gap=0.150550
  15:  mu=169.066667   Gap=0.012375      sigma=23.800467    Gap=0.179294
  16:  mu=172.000000   Gap=0.029940      sigma=25.692898    Gap=0.114038
  17:  mu=171.352941   Gap=0.026066      sigma=25.059790    Gap=0.135869
  18:  mu=171.166667   Gap=0.024950      sigma=24.365846    Gap=0.159798
  19:  mu=172.894737   Gap=0.035298      sigma=24.823365    Gap=0.144022
  20:  mu=173.100000   Gap=0.036527      sigma=24.211361    Gap=0.165125
  21:  mu=172.857143   Gap=0.035073      sigma=23.652818    Gap=0.184386
  22:  mu=173.000000   Gap=0.035928      sigma=23.118273    Gap=0.202818
  23:  mu=173.652174   Gap=0.039833      sigma=22.816105    Gap=0.213238
  24:  mu=172.791667   Gap=0.034681      sigma=22.713761    Gap=0.216767
  25:  mu=172.960000   Gap=0.035689      sigma=22.270123    Gap=0.232065
  26:  mu=172.192308   Gap=0.031092      sigma=22.172435    Gap=0.235433
  27:  mu=172.148148   Gap=0.030827      sigma=21.759125    Gap=0.249685
  28:  mu=172.285714   Gap=0.031651      sigma=21.378990    Gap=0.262793
  29:  mu=172.724138   Gap=0.034276      sigma=21.134865    Gap=0.271212
  30:  mu=173.000000   Gap=0.035928      sigma=20.832667    Gap=0.281632
  31:  mu=174.258065   Gap=0.043461      sigma=21.621327    Gap=0.254437
