任务数量： 500
实际：mu=405.000000   sigma=55.000000

   1:  mu=441.000000   Gap=0.088889      sigma=0.000000    Gap=1.000000
   2:  mu=446.000000   Gap=0.101235      sigma=5.000000    Gap=0.909091
   3:  mu=420.666667   Gap=0.038683      sigma=36.058594    Gap=0.344389
   4:  mu=410.000000   Gap=0.012346      sigma=36.283605    Gap=0.340298
   5:  mu=409.400000   Gap=0.010864      sigma=32.475221    Gap=0.409541
   6:  mu=406.500000   Gap=0.003704      sigma=30.346609    Gap=0.448243
   7:  mu=397.142857   Gap=0.019400      sigma=36.258708    Gap=0.340751
   8:  mu=394.000000   Gap=0.027160      sigma=34.921340    Gap=0.365067
   9:  mu=400.777778   Gap=0.010425      sigma=38.098637    Gap=0.307298
  10:  mu=397.100000   Gap=0.019506      sigma=37.790078    Gap=0.312908
  11:  mu=399.363636   Gap=0.013917      sigma=36.735598    Gap=0.332080
  12:  mu=396.833333   Gap=0.020165      sigma=36.158985    Gap=0.342564
  13:  mu=401.153846   Gap=0.009497      sigma=37.827231    Gap=0.312232
  14:  mu=403.500000   Gap=0.003704      sigma=37.419914    Gap=0.319638
  15:  mu=404.533333   Gap=0.001152      sigma=36.357240    Gap=0.338959
  16:  mu=403.312500   Gap=0.004167      sigma=35.518866    Gap=0.354202
  17:  mu=405.235294   Gap=0.000581      sigma=35.306272    Gap=0.358068
  18:  mu=408.777778   Gap=0.009328      sigma=37.290981    Gap=0.321982
  19:  mu=406.421053   Gap=0.003509      sigma=37.648395    Gap=0.315484
  20:  mu=405.100000   Gap=0.000247      sigma=37.144179    Gap=0.324651
  21:  mu=406.571429   Gap=0.003880      sigma=36.841451    Gap=0.330155
  22:  mu=410.818182   Gap=0.014366      sigma=40.918585    Gap=0.256026
  23:  mu=410.652174   Gap=0.013956      sigma=40.026740    Gap=0.272241
  24:  mu=411.166667   Gap=0.015226      sigma=39.261587    Gap=0.286153
  25:  mu=411.240000   Gap=0.015407      sigma=38.470019    Gap=0.300545
  26:  mu=409.384615   Gap=0.010826      sigma=38.846915    Gap=0.293692
  27:  mu=411.740741   Gap=0.016644      sigma=39.969055    Gap=0.273290
  28:  mu=411.392857   Gap=0.015785      sigma=39.290438    Gap=0.285628
  29:  mu=411.689655   Gap=0.016518      sigma=38.639004    Gap=0.297473
  30:  mu=408.900000   Gap=0.009630      sigma=40.852050    Gap=0.257235
  31:  mu=412.129032   Gap=0.017603      sigma=43.907338    Gap=0.201685
  32:  mu=412.593750   Gap=0.018750      sigma=43.293229    Gap=0.212850
  33:  mu=409.727273   Gap=0.011672      sigma=45.611849    Gap=0.170694
  34:  mu=411.000000   Gap=0.014815      sigma=45.526980    Gap=0.172237
  35:  mu=411.485714   Gap=0.016014      sigma=44.961171    Gap=0.182524
  36:  mu=410.805556   Gap=0.014335      sigma=44.514554    Gap=0.190644
  37:  mu=409.324324   Gap=0.010677      sigma=44.799285    Gap=0.185468
  38:  mu=404.947368   Gap=0.000130      sigma=51.604237    Gap=0.061741
  39:  mu=402.666667   Gap=0.005761      sigma=52.842938    Gap=0.039219
  40:  mu=401.350000   Gap=0.009012      sigma=52.822131    Gap=0.039598
  41:  mu=398.585366   Gap=0.015839      sigma=55.025925    Gap=0.000471
  42:  mu=400.142857   Gap=0.011993      sigma=55.274024    Gap=0.004982
  43:  mu=401.162791   Gap=0.009475      sigma=55.025969    Gap=0.000472
  44:  mu=400.045455   Gap=0.012233      sigma=54.888298    Gap=0.002031
  45:  mu=398.755556   Gap=0.015418      sigma=54.945288    Gap=0.000995
  46:  mu=398.782609   Gap=0.015352      sigma=54.345078    Gap=0.011908
  47:  mu=396.893617   Gap=0.020016      sigma=55.269257    Gap=0.004896
  48:  mu=396.687500   Gap=0.020525      sigma=54.708758    Gap=0.005295
  49:  mu=398.469388   Gap=0.016125      sigma=55.537118    Gap=0.009766
  50:  mu=398.800000   Gap=0.015309      sigma=55.027629    Gap=0.000502
  51:  mu=398.823529   Gap=0.015251      sigma=54.485726    Gap=0.009350
  52:  mu=398.326923   Gap=0.016477      sigma=54.075702    Gap=0.016805
  53:  mu=396.018868   Gap=0.022176      sigma=56.089380    Gap=0.019807
  54:  mu=395.814815   Gap=0.022679      sigma=55.587460    Gap=0.010681
  55:  mu=395.690909   Gap=0.022985      sigma=55.087327    Gap=0.001588
  56:  mu=395.428571   Gap=0.023633      sigma=54.627916    Gap=0.006765
  57:  mu=395.824561   Gap=0.022655      sigma=54.227630    Gap=0.014043
