任务数量： 500
实际：mu=97.000000   sigma=9.000000

   1:  mu=85.000000   Gap=0.123711      sigma=0.000000    Gap=1.000000
   2:  mu=95.000000   Gap=0.020619      sigma=10.000000    Gap=0.111111
   3:  mu=97.666667   Gap=0.006873      sigma=8.993825    Gap=0.000686
   4:  mu=100.000000   Gap=0.030928      sigma=8.774964    Gap=0.025004
   5:  mu=100.600000   Gap=0.037113      sigma=7.939773    Gap=0.117803
   6:  mu=97.333333   Gap=0.003436      sigma=10.290233    Gap=0.143359
   7:  mu=97.142857   Gap=0.001473      sigma=9.538322    Gap=0.059814
   8:  mu=99.250000   Gap=0.023196      sigma=10.520813    Gap=0.168979
   9:  mu=99.777778   Gap=0.028637      sigma=10.030817    Gap=0.114535
  10:  mu=100.700000   Gap=0.038144      sigma=9.910096    Gap=0.101122
  11:  mu=100.363636   Gap=0.034677      sigma=9.508587    Gap=0.056510
  12:  mu=99.666667   Gap=0.027491      sigma=9.392669    Gap=0.043630
  13:  mu=100.153846   Gap=0.032514      sigma=9.180633    Gap=0.020070
  14:  mu=99.857143   Gap=0.029455      sigma=8.911126    Gap=0.009875
  15:  mu=100.266667   Gap=0.033677      sigma=8.744268    Gap=0.028415
  16:  mu=100.125000   Gap=0.032216      sigma=8.484361    Gap=0.057293
  17:  mu=99.882353   Gap=0.029715      sigma=8.288066    Gap=0.079104
  18:  mu=98.666667   Gap=0.017182      sigma=9.486833    Gap=0.054093
  19:  mu=98.631579   Gap=0.016820      sigma=9.235005    Gap=0.026112
  20:  mu=98.950000   Gap=0.020103      sigma=9.107552    Gap=0.011950
  21:  mu=98.952381   Gap=0.020128      sigma=8.888067    Gap=0.012437
  22:  mu=98.636364   Gap=0.016870      sigma=8.803643    Gap=0.021817
  23:  mu=99.173913   Gap=0.022411      sigma=8.971705    Gap=0.003144
  24:  mu=99.291667   Gap=0.023625      sigma=8.800943    Gap=0.022117
  25:  mu=99.680000   Gap=0.027629      sigma=8.830493    Gap=0.018834
  26:  mu=99.115385   Gap=0.021808      sigma=9.107592    Gap=0.011955
  27:  mu=98.888889   Gap=0.019473      sigma=9.011652    Gap=0.001295
  28:  mu=98.892857   Gap=0.019514      sigma=8.849291    Gap=0.016745
  29:  mu=99.241379   Gap=0.023107      sigma=8.888796    Gap=0.012356
  30:  mu=98.833333   Gap=0.018900      sigma=9.011413    Gap=0.001268
  31:  mu=98.838710   Gap=0.018956      sigma=8.864925    Gap=0.015008
  32:  mu=98.656250   Gap=0.017075      sigma=8.784252    Gap=0.023972
  33:  mu=98.454545   Gap=0.014995      sigma=8.725063    Gap=0.030549
  34:  mu=98.205882   Gap=0.012432      sigma=8.713679    Gap=0.031813
  35:  mu=98.257143   Gap=0.012960      sigma=8.593495    Gap=0.045167
  36:  mu=98.250000   Gap=0.012887      sigma=8.473406    Gap=0.058510
  37:  mu=98.270270   Gap=0.013096      sigma=8.359001    Gap=0.071222
  38:  mu=98.131579   Gap=0.011666      sigma=8.291311    Gap=0.078743
  39:  mu=98.282051   Gap=0.013217      sigma=8.236718    Gap=0.084809
  40:  mu=98.275000   Gap=0.013144      sigma=8.133227    Gap=0.096308
  41:  mu=98.439024   Gap=0.014835      sigma=8.100132    Gap=0.099985
  42:  mu=98.357143   Gap=0.013991      sigma=8.020276    Gap=0.108858
  43:  mu=98.209302   Gap=0.012467      sigma=7.984165    Gap=0.112871
  44:  mu=98.022727   Gap=0.010544      sigma=7.987173    Gap=0.112536
  45:  mu=97.733333   Gap=0.007560      sigma=8.127867    Gap=0.096904
  46:  mu=97.521739   Gap=0.005379      sigma=8.163384    Gap=0.092957
  47:  mu=97.361702   Gap=0.003729      sigma=8.148686    Gap=0.094590
  48:  mu=97.312500   Gap=0.003222      sigma=8.070410    Gap=0.103288
  49:  mu=97.265306   Gap=0.002735      sigma=7.994323    Gap=0.111742
  50:  mu=96.920000   Gap=0.000825      sigma=8.274878    Gap=0.080569
  51:  mu=97.196078   Gap=0.002021      sigma=8.422704    Gap=0.064144
  52:  mu=97.173077   Gap=0.001784      sigma=8.342941    Gap=0.073007
  53:  mu=97.018868   Gap=0.000195      sigma=8.338342    Gap=0.073518
  54:  mu=97.092593   Gap=0.000955      sigma=8.278192    Gap=0.080201
  55:  mu=96.909091   Gap=0.000937      sigma=8.312691    Gap=0.076368
  56:  mu=96.964286   Gap=0.000368      sigma=8.248299    Gap=0.083522
  57:  mu=96.842105   Gap=0.001628      sigma=8.226592    Gap=0.085934
  58:  mu=96.706897   Gap=0.003022      sigma=8.219004    Gap=0.086777
  59:  mu=96.847458   Gap=0.001573      sigma=8.219063    Gap=0.086771
  60:  mu=96.950000   Gap=0.000515      sigma=8.188254    Gap=0.090194
  61:  mu=96.573770   Gap=0.004394      sigma=8.627936    Gap=0.041340
  62:  mu=96.629032   Gap=0.003824      sigma=8.568950    Gap=0.047894
  63:  mu=96.682540   Gap=0.003273      sigma=8.511105    Gap=0.054322
  64:  mu=96.828125   Gap=0.001772      sigma=8.523047    Gap=0.052995
  65:  mu=96.661538   Gap=0.003489      sigma=8.561590    Gap=0.048712
  66:  mu=96.590909   Gap=0.004217      sigma=8.515542    Gap=0.053829
  67:  mu=96.895522   Gap=0.001077      sigma=8.806603    Gap=0.021489
  68:  mu=97.014706   Gap=0.000152      sigma=8.795876    Gap=0.022680
  69:  mu=97.231884   Gap=0.002391      sigma=8.913668    Gap=0.009592
  70:  mu=97.300000   Gap=0.003093      sigma=8.867839    Gap=0.014685
  71:  mu=97.239437   Gap=0.002468      sigma=8.819736    Gap=0.020029
  72:  mu=97.138889   Gap=0.001432      sigma=8.799156    Gap=0.022316
  73:  mu=97.082192   Gap=0.000847      sigma=8.751913    Gap=0.027565
  74:  mu=97.027027   Gap=0.000279      sigma=8.705346    Gap=0.032739
  75:  mu=97.080000   Gap=0.000825      sigma=8.659115    Gap=0.037876
  76:  mu=97.210526   Gap=0.002170      sigma=8.675913    Gap=0.036010
  77:  mu=97.103896   Gap=0.001071      sigma=8.669373    Gap=0.036736
  78:  mu=97.153846   Gap=0.001586      sigma=8.624766    Gap=0.041693
  79:  mu=97.227848   Gap=0.002349      sigma=8.594890    Gap=0.045012
  80:  mu=97.050000   Gap=0.000515      sigma=8.686052    Gap=0.034883
  81:  mu=97.185185   Gap=0.001909      sigma=8.716539    Gap=0.031496
  82:  mu=96.963415   Gap=0.000377      sigma=8.890177    Gap=0.012203
  83:  mu=97.108434   Gap=0.001118      sigma=8.933505    Gap=0.007388
  84:  mu=97.190476   Gap=0.001964      sigma=8.911571    Gap=0.009825
  85:  mu=97.129412   Gap=0.001334      sigma=8.876656    Gap=0.013705
  86:  mu=97.232558   Gap=0.002398      sigma=8.875986    Gap=0.013779
  87:  mu=97.252874   Gap=0.002607      sigma=8.826838    Gap=0.019240
  88:  mu=97.238636   Gap=0.002460      sigma=8.777547    Gap=0.024717
  89:  mu=97.146067   Gap=0.001506      sigma=8.771187    Gap=0.025424
  90:  mu=97.288889   Gap=0.002978      sigma=8.825776    Gap=0.019358
  91:  mu=97.395604   Gap=0.004078      sigma=8.835343    Gap=0.018295
  92:  mu=97.521739   Gap=0.005379      sigma=8.869192    Gap=0.014534
  93:  mu=97.623656   Gap=0.006429      sigma=8.875379    Gap=0.013847
  94:  mu=97.648936   Gap=0.006690      sigma=8.831408    Gap=0.018732
  95:  mu=97.536842   Gap=0.005534      sigma=8.851774    Gap=0.016470
  96:  mu=97.479167   Gap=0.004940      sigma=8.823476    Gap=0.019614
  97:  mu=97.360825   Gap=0.003720      sigma=8.854128    Gap=0.016208
  98:  mu=97.428571   Gap=0.004418      sigma=8.834071    Gap=0.018437
  99:  mu=97.444444   Gap=0.004582      sigma=8.790746    Gap=0.023250
 100:  mu=97.320000   Gap=0.003299      sigma=8.833889    Gap=0.018457
 101:  mu=97.366337   Gap=0.003777      sigma=8.802253    Gap=0.021972
 102:  mu=97.421569   Gap=0.004346      sigma=8.776569    Gap=0.024826
 103:  mu=97.524272   Gap=0.005405      sigma=8.795238    Gap=0.022751
 104:  mu=97.432692   Gap=0.004461      sigma=8.802059    Gap=0.021993
 105:  mu=97.657143   Gap=0.006775      sigma=9.054153    Gap=0.006017
 106:  mu=97.509434   Gap=0.005252      sigma=9.137570    Gap=0.015286
 107:  mu=97.532710   Gap=0.005492      sigma=9.097928    Gap=0.010881
 108:  mu=97.620370   Gap=0.006396      sigma=9.100995    Gap=0.011222
 109:  mu=97.605505   Gap=0.006242      sigma=9.060468    Gap=0.006719
 110:  mu=97.481818   Gap=0.004967      sigma=9.111164    Gap=0.012352
 111:  mu=97.549550   Gap=0.005665      sigma=9.097806    Gap=0.010867
 112:  mu=97.508929   Gap=0.005247      sigma=9.067205    Gap=0.007467
 113:  mu=97.451327   Gap=0.004653      sigma=9.047555    Gap=0.005284
 114:  mu=97.447368   Gap=0.004612      sigma=9.007884    Gap=0.000876
 115:  mu=97.504348   Gap=0.005199      sigma=8.989244    Gap=0.001195
 116:  mu=97.465517   Gap=0.004799      sigma=8.960095    Gap=0.004434
 117:  mu=97.418803   Gap=0.004318      sigma=8.935896    Gap=0.007123
 118:  mu=97.355932   Gap=0.003669      sigma=8.923902    Gap=0.008455
 119:  mu=97.319328   Gap=0.003292      sigma=8.895219    Gap=0.011642
 120:  mu=97.400000   Gap=0.004124      sigma=8.901685    Gap=0.010924
 121:  mu=97.305785   Gap=0.003152      sigma=8.924702    Gap=0.008366
 122:  mu=97.377049   Gap=0.003887      sigma=8.922552    Gap=0.008605
 123:  mu=97.317073   Gap=0.003269      sigma=8.910866    Gap=0.009904
 124:  mu=97.112903   Gap=0.001164      sigma=9.159175    Gap=0.017686
 125:  mu=97.168000   Gap=0.001732      sigma=9.143073    Gap=0.015897
 126:  mu=97.079365   Gap=0.000818      sigma=9.160477    Gap=0.017831
 127:  mu=97.000000   Gap=0.000000      sigma=9.167728    Gap=0.018636
 128:  mu=96.867188   Gap=0.001369      sigma=9.253691    Gap=0.028188
 129:  mu=96.883721   Gap=0.001199      sigma=9.219652    Gap=0.024406
 130:  mu=96.823077   Gap=0.001824      sigma=9.209916    Gap=0.023324
 131:  mu=96.717557   Gap=0.002912      sigma=9.253244    Gap=0.028138
 132:  mu=96.780303   Gap=0.002265      sigma=9.246059    Gap=0.027340
 133:  mu=96.759398   Gap=0.002480      sigma=9.214365    Gap=0.023818
 134:  mu=96.731343   Gap=0.002770      sigma=9.185618    Gap=0.020624
 135:  mu=96.711111   Gap=0.002978      sigma=9.154531    Gap=0.017170
 136:  mu=96.705882   Gap=0.003032      sigma=9.121015    Gap=0.013446
 137:  mu=96.722628   Gap=0.002860      sigma=9.089763    Gap=0.009974
 138:  mu=96.710145   Gap=0.002988      sigma=9.057948    Gap=0.006439
 139:  mu=96.726619   Gap=0.002818      sigma=9.027381    Gap=0.003042
 140:  mu=96.792857   Gap=0.002135      sigma=9.028919    Gap=0.003213
 141:  mu=96.787234   Gap=0.002193      sigma=8.997091    Gap=0.000323
 142:  mu=96.654930   Gap=0.003557      sigma=9.101962    Gap=0.011329
 143:  mu=96.720280   Gap=0.002884      sigma=9.103450    Gap=0.011494
 144:  mu=96.784722   Gap=0.002219      sigma=9.104458    Gap=0.011606
 145:  mu=96.751724   Gap=0.002560      sigma=9.081646    Gap=0.009072
 146:  mu=96.739726   Gap=0.002683      sigma=9.051644    Gap=0.005738
 147:  mu=96.632653   Gap=0.003787      sigma=9.113108    Gap=0.012568
 148:  mu=96.608108   Gap=0.004040      sigma=9.087142    Gap=0.009682
 149:  mu=96.590604   Gap=0.004221      sigma=9.059100    Gap=0.006567
 150:  mu=96.600000   Gap=0.004124      sigma=9.029581    Gap=0.003287
 151:  mu=96.490066   Gap=0.005257      sigma=9.099791    Gap=0.011088
 152:  mu=96.526316   Gap=0.004883      sigma=9.080740    Gap=0.008971
 153:  mu=96.437908   Gap=0.005795      sigma=9.116408    Gap=0.012934
 154:  mu=96.357143   Gap=0.006627      sigma=9.141513    Gap=0.015724
 155:  mu=96.329032   Gap=0.006917      sigma=9.118651    Gap=0.013183
 156:  mu=96.288462   Gap=0.007335      sigma=9.103401    Gap=0.011489
 157:  mu=96.401274   Gap=0.006172      sigma=9.183105    Gap=0.020345
 158:  mu=96.411392   Gap=0.006068      sigma=9.154877    Gap=0.017209
 159:  mu=96.389937   Gap=0.006289      sigma=9.130026    Gap=0.014447
