任务数量： 500
实际：mu=177.000000   sigma=19.000000

   1:  mu=165.000000   Gap=0.067797      sigma=0.000000    Gap=1.000000
   2:  mu=189.500000   Gap=0.070621      sigma=24.500000    Gap=0.289474
   3:  mu=184.000000   Gap=0.039548      sigma=21.463147    Gap=0.129639
   4:  mu=191.250000   Gap=0.080508      sigma=22.431841    Gap=0.180623
   5:  mu=187.000000   Gap=0.056497      sigma=21.789906    Gap=0.146837
   6:  mu=184.333333   Gap=0.041431      sigma=20.765891    Gap=0.092942
   7:  mu=183.857143   Gap=0.038741      sigma=19.260831    Gap=0.013728
   8:  mu=184.375000   Gap=0.041667      sigma=18.068879    Gap=0.049006
   9:  mu=182.666667   Gap=0.032015      sigma=17.707500    Gap=0.068026
  10:  mu=179.900000   Gap=0.016384      sigma=18.737396    Gap=0.013821
  11:  mu=182.363636   Gap=0.030303      sigma=19.490197    Gap=0.025800
  12:  mu=181.666667   Gap=0.026365      sigma=18.803073    Gap=0.010365
  13:  mu=180.000000   Gap=0.016949      sigma=18.965556    Gap=0.001813
  14:  mu=179.285714   Gap=0.012914      sigma=18.456236    Gap=0.028619
  15:  mu=178.400000   Gap=0.007910      sigma=18.135784    Gap=0.045485
  16:  mu=179.937500   Gap=0.016596      sigma=18.542076    Gap=0.024101
  17:  mu=180.000000   Gap=0.016949      sigma=17.990193    Gap=0.053148
  18:  mu=180.666667   Gap=0.020716      sigma=17.698085    Gap=0.068522
  19:  mu=180.684211   Gap=0.020815      sigma=17.226212    Gap=0.093357
  20:  mu=179.900000   Gap=0.016384      sigma=17.134468    Gap=0.098186
  21:  mu=178.000000   Gap=0.005650      sigma=18.756586    Gap=0.012811
  22:  mu=178.227273   Gap=0.006934      sigma=18.354915    Gap=0.033952
  23:  mu=178.869565   Gap=0.010563      sigma=18.202495    Gap=0.041974
  24:  mu=180.583333   Gap=0.020245      sigma=19.623363    Gap=0.032809
  25:  mu=180.560000   Gap=0.020113      sigma=19.227231    Gap=0.011960
  26:  mu=179.884615   Gap=0.016297      sigma=19.153885    Gap=0.008099
  27:  mu=179.925926   Gap=0.016531      sigma=18.797017    Gap=0.010683
  28:  mu=179.714286   Gap=0.015335      sigma=18.491035    Gap=0.026788
  29:  mu=179.000000   Gap=0.011299      sigma=18.558389    Gap=0.023243
  30:  mu=179.333333   Gap=0.013183      sigma=18.334545    Gap=0.035024
  31:  mu=180.354839   Gap=0.018954      sigma=18.884280    Gap=0.006091
  32:  mu=180.375000   Gap=0.019068      sigma=18.587210    Gap=0.021726
  33:  mu=179.909091   Gap=0.016436      sigma=18.492199    Gap=0.026726
  34:  mu=179.176471   Gap=0.012296      sigma=18.698019    Gap=0.015894
  35:  mu=179.085714   Gap=0.011784      sigma=18.436565    Gap=0.029654
  36:  mu=179.444444   Gap=0.013810      sigma=18.302162    Gap=0.036728
  37:  mu=180.027027   Gap=0.017102      sigma=18.388431    Gap=0.032188
  38:  mu=178.342105   Gap=0.007583      sigma=20.839331    Gap=0.096807
  39:  mu=178.897436   Gap=0.010720      sigma=20.853328    Gap=0.097544
  40:  mu=178.525000   Gap=0.008616      sigma=20.721954    Gap=0.090629
  41:  mu=178.634146   Gap=0.009232      sigma=20.479325    Gap=0.077859
  42:  mu=177.976190   Gap=0.005515      sigma=20.667997    Gap=0.087789
  43:  mu=177.720930   Gap=0.004073      sigma=20.493136    Gap=0.078586
  44:  mu=178.068182   Gap=0.006035      sigma=20.386490    Gap=0.072973
  45:  mu=178.244444   Gap=0.007031      sigma=20.192579    Gap=0.062767
  46:  mu=177.347826   Gap=0.001965      sigma=20.857922    Gap=0.097785
  47:  mu=177.468085   Gap=0.002645      sigma=20.650950    Gap=0.086892
  48:  mu=177.437500   Gap=0.002472      sigma=20.435780    Gap=0.075567
  49:  mu=177.673469   Gap=0.003805      sigma=20.292140    Gap=0.068007
  50:  mu=176.840000   Gap=0.000904      sigma=20.918279    Gap=0.100962
  51:  mu=176.509804   Gap=0.002769      sigma=20.843368    Gap=0.097019
  52:  mu=176.711538   Gap=0.001630      sigma=20.692192    Gap=0.089063
  53:  mu=177.094340   Gap=0.000533      sigma=20.681104    Gap=0.088479
  54:  mu=176.833333   Gap=0.000942      sigma=20.576641    Gap=0.082981
  55:  mu=176.945455   Gap=0.000308      sigma=20.405363    Gap=0.073966
  56:  mu=176.535714   Gap=0.002623      sigma=20.449384    Gap=0.076283
  57:  mu=176.526316   Gap=0.002676      sigma=20.269331    Gap=0.066807
  58:  mu=176.362069   Gap=0.003604      sigma=20.132063    Gap=0.059582
  59:  mu=175.711864   Gap=0.007278      sigma=20.565770    Gap=0.082409
  60:  mu=175.750000   Gap=0.007062      sigma=20.395772    Gap=0.073462
  61:  mu=175.557377   Gap=0.008150      sigma=20.282856    Gap=0.067519
  62:  mu=174.967742   Gap=0.011482      sigma=20.638961    Gap=0.086261
  63:  mu=175.349206   Gap=0.009327      sigma=20.693653    Gap=0.089140
  64:  mu=174.953125   Gap=0.011564      sigma=20.770645    Gap=0.093192
  65:  mu=174.738462   Gap=0.012777      sigma=20.681673    Gap=0.088509
  66:  mu=175.136364   Gap=0.010529      sigma=20.773589    Gap=0.093347
  67:  mu=175.567164   Gap=0.008095      sigma=20.912914    Gap=0.100680
  68:  mu=175.294118   Gap=0.009638      sigma=20.878541    Gap=0.098871
  69:  mu=175.304348   Gap=0.009580      sigma=20.726867    Gap=0.090888
  70:  mu=175.171429   Gap=0.010331      sigma=20.607884    Gap=0.084625
  71:  mu=175.126761   Gap=0.010583      sigma=20.465656    Gap=0.077140
  72:  mu=175.250000   Gap=0.009887      sigma=20.349550    Gap=0.071029
  73:  mu=175.561644   Gap=0.008126      sigma=20.381960    Gap=0.072735
  74:  mu=175.378378   Gap=0.009162      sigma=20.304242    Gap=0.068644
  75:  mu=175.226667   Gap=0.010019      sigma=20.210607    Gap=0.063716
  76:  mu=175.302632   Gap=0.009590      sigma=20.087977    Gap=0.057262
  77:  mu=175.142857   Gap=0.010492      sigma=20.005658    Gap=0.052929
  78:  mu=175.371795   Gap=0.009199      sigma=19.978263    Gap=0.051488
  79:  mu=175.253165   Gap=0.009869      sigma=19.879045    Gap=0.046266
  80:  mu=175.137500   Gap=0.010523      sigma=19.781142    Gap=0.041113
  81:  mu=175.407407   Gap=0.008998      sigma=19.806333    Gap=0.042439
  82:  mu=175.060976   Gap=0.010955      sigma=19.930579    Gap=0.048978
  83:  mu=175.060241   Gap=0.010959      sigma=19.810153    Gap=0.042640
  84:  mu=175.130952   Gap=0.010560      sigma=19.702417    Gap=0.036969
  85:  mu=175.329412   Gap=0.009438      sigma=19.670455    Gap=0.035287
  86:  mu=175.430233   Gap=0.008869      sigma=19.577836    Gap=0.030412
  87:  mu=175.379310   Gap=0.009156      sigma=19.470722    Gap=0.024775
  88:  mu=175.443182   Gap=0.008796      sigma=19.368941    Gap=0.019418
  89:  mu=175.696629   Gap=0.007364      sigma=19.406013    Gap=0.021369
  90:  mu=175.455556   Gap=0.008726      sigma=19.431453    Gap=0.022708
  91:  mu=175.373626   Gap=0.009189      sigma=19.340016    Gap=0.017896
  92:  mu=175.489130   Gap=0.008536      sigma=19.266153    Gap=0.014008
  93:  mu=175.215054   Gap=0.010084      sigma=19.341776    Gap=0.017988
  94:  mu=175.446809   Gap=0.008775      sigma=19.368002    Gap=0.019369
  95:  mu=175.136842   Gap=0.010526      sigma=19.498778    Gap=0.026251
  96:  mu=175.177083   Gap=0.010299      sigma=19.400921    Gap=0.021101
  97:  mu=175.185567   Gap=0.010251      sigma=19.300836    Gap=0.015833
