任务数量： 500
实际：mu=276.000000   sigma=35.000000

   1:  mu=306.000000   Gap=0.108696      sigma=0.000000    Gap=1.000000
   2:  mu=286.000000   Gap=0.036232      sigma=20.000000    Gap=0.428571
   3:  mu=266.666667   Gap=0.033816      sigma=31.846856    Gap=0.090090
   4:  mu=272.750000   Gap=0.011775      sigma=29.524354    Gap=0.156447
   5:  mu=283.000000   Gap=0.025362      sigma=33.430525    Gap=0.044842
   6:  mu=284.166667   Gap=0.029589      sigma=30.629053    Gap=0.124884
   7:  mu=276.714286   Gap=0.002588      sigma=33.724575    Gap=0.036441
   8:  mu=280.375000   Gap=0.015851      sigma=32.999763    Gap=0.057150
   9:  mu=275.666667   Gap=0.001208      sigma=33.842774    Gap=0.033064
  10:  mu=273.800000   Gap=0.007971      sigma=32.590796    Gap=0.068834
  11:  mu=271.636364   Gap=0.015810      sigma=31.818442    Gap=0.090902
  12:  mu=270.666667   Gap=0.019324      sigma=30.633134    Gap=0.124768
  13:  mu=271.923077   Gap=0.014771      sigma=29.751436    Gap=0.149959
  14:  mu=269.214286   Gap=0.024586      sigma=30.287146    Gap=0.134653
  15:  mu=272.333333   Gap=0.013285      sigma=31.501675    Gap=0.099952
  16:  mu=273.000000   Gap=0.010870      sigma=30.610456    Gap=0.125416
  17:  mu=270.411765   Gap=0.020247      sigma=31.449416    Gap=0.101445
  18:  mu=269.722222   Gap=0.022746      sigma=30.695287    Gap=0.122992
  19:  mu=268.526316   Gap=0.027079      sigma=30.304366    Gap=0.134161
  20:  mu=270.450000   Gap=0.020109      sigma=30.704194    Gap=0.122737
  21:  mu=269.904762   Gap=0.022084      sigma=30.063274    Gap=0.141049
  22:  mu=268.954545   Gap=0.025527      sigma=29.693093    Gap=0.151626
  23:  mu=272.304348   Gap=0.013390      sigma=33.018354    Gap=0.056618
  24:  mu=271.041667   Gap=0.017965      sigma=32.885507    Gap=0.060414
  25:  mu=270.600000   Gap=0.019565      sigma=32.293653    Gap=0.077324
  26:  mu=272.846154   Gap=0.011427      sigma=33.599098    Gap=0.040026
  27:  mu=271.111111   Gap=0.017713      sigma=34.137341    Gap=0.024647
  28:  mu=271.642857   Gap=0.015787      sigma=33.635880    Gap=0.038975
  29:  mu=270.241379   Gap=0.020865      sigma=33.872637    Gap=0.032210
  30:  mu=269.466667   Gap=0.023671      sigma=33.563605    Gap=0.041040
  31:  mu=270.483871   Gap=0.019986      sigma=33.484586    Gap=0.043298
  32:  mu=269.250000   Gap=0.024457      sigma=33.665635    Gap=0.038125
  33:  mu=268.848485   Gap=0.025911      sigma=33.229342    Gap=0.050590
  34:  mu=270.617647   Gap=0.019501      sigma=34.278286    Gap=0.020620
  35:  mu=272.057143   Gap=0.014286      sigma=34.812102    Gap=0.005369
  36:  mu=270.916667   Gap=0.018418      sigma=34.982039    Gap=0.000513
  37:  mu=270.351351   Gap=0.020466      sigma=34.672379    Gap=0.009361
  38:  mu=269.526316   Gap=0.023455      sigma=34.579228    Gap=0.012022
  39:  mu=269.846154   Gap=0.022297      sigma=34.189921    Gap=0.023145
  40:  mu=269.475000   Gap=0.023641      sigma=33.839317    Gap=0.033162
  41:  mu=269.414634   Gap=0.023860      sigma=33.426275    Gap=0.044964
  42:  mu=269.785714   Gap=0.022516      sigma=33.111310    Gap=0.053963
  43:  mu=269.581395   Gap=0.023256      sigma=32.750809    Gap=0.064263
  44:  mu=270.295455   Gap=0.020669      sigma=32.713341    Gap=0.065333
  45:  mu=271.555556   Gap=0.016103      sigma=33.410282    Gap=0.045421
  46:  mu=271.652174   Gap=0.015753      sigma=33.051486    Gap=0.055672
  47:  mu=272.659574   Gap=0.012103      sigma=33.404215    Gap=0.045594
  48:  mu=272.458333   Gap=0.012832      sigma=33.083202    Gap=0.054766
  49:  mu=271.673469   Gap=0.015676      sigma=33.192320    Gap=0.051648
  50:  mu=272.580000   Gap=0.012391      sigma=33.465857    Gap=0.043833
  51:  mu=270.784314   Gap=0.018897      sigma=35.485603    Gap=0.013874
  52:  mu=271.826923   Gap=0.015120      sigma=35.922845    Gap=0.026367
  53:  mu=271.207547   Gap=0.017364      sigma=35.861557    Gap=0.024616
  54:  mu=271.370370   Gap=0.016774      sigma=35.547723    Gap=0.015649
  55:  mu=271.981818   Gap=0.014559      sigma=35.508509    Gap=0.014529
  56:  mu=271.839286   Gap=0.015075      sigma=35.205913    Gap=0.005883
  57:  mu=271.315789   Gap=0.016972      sigma=35.114928    Gap=0.003284
  58:  mu=270.793103   Gap=0.018866      sigma=35.033855    Gap=0.000967
  59:  mu=270.932203   Gap=0.018362      sigma=34.751839    Gap=0.007090
  60:  mu=271.800000   Gap=0.015217      sigma=35.099763    Gap=0.002850
  61:  mu=272.229508   Gap=0.013661      sigma=34.969492    Gap=0.000872
  62:  mu=271.903226   Gap=0.014843      sigma=34.779819    Gap=0.006291
  63:  mu=272.126984   Gap=0.014033      sigma=34.547640    Gap=0.012925
  64:  mu=271.890625   Gap=0.014889      sigma=34.327976    Gap=0.019201
  65:  mu=272.353846   Gap=0.013211      sigma=34.263877    Gap=0.021032
  66:  mu=272.348485   Gap=0.013230      sigma=34.003339    Gap=0.028476
  67:  mu=272.208955   Gap=0.013736      sigma=33.767660    Gap=0.035210
  68:  mu=271.514706   Gap=0.016251      sigma=33.996753    Gap=0.028664
  69:  mu=271.202899   Gap=0.017381      sigma=33.847304    Gap=0.032934
  70:  mu=270.585714   Gap=0.019617      sigma=33.993484    Gap=0.028758
  71:  mu=270.873239   Gap=0.018575      sigma=33.838860    Gap=0.033175
  72:  mu=270.500000   Gap=0.019928      sigma=33.749897    Gap=0.035717
  73:  mu=269.520548   Gap=0.023476      sigma=34.532934    Gap=0.013345
  74:  mu=270.081081   Gap=0.021445      sigma=34.631558    Gap=0.010527
  75:  mu=269.453333   Gap=0.023720      sigma=34.821179    Gap=0.005109
  76:  mu=269.355263   Gap=0.024075      sigma=34.601758    Gap=0.011378
  77:  mu=269.129870   Gap=0.024892      sigma=34.432449    Gap=0.016216
  78:  mu=268.756410   Gap=0.026245      sigma=34.367615    Gap=0.018068
  79:  mu=268.417722   Gap=0.027472      sigma=34.280159    Gap=0.020567
  80:  mu=268.625000   Gap=0.026721      sigma=34.115017    Gap=0.025285
  81:  mu=268.259259   Gap=0.028046      sigma=34.061229    Gap=0.026822
  82:  mu=268.463415   Gap=0.027306      sigma=33.902729    Gap=0.031351
  83:  mu=268.710843   Gap=0.026410      sigma=33.772281    Gap=0.035078
  84:  mu=267.904762   Gap=0.029331      sigma=34.364509    Gap=0.018157
  85:  mu=268.258824   Gap=0.028048      sigma=34.315544    Gap=0.019556
  86:  mu=268.186047   Gap=0.028311      sigma=34.122049    Gap=0.025084
  87:  mu=267.379310   Gap=0.031234      sigma=34.740497    Gap=0.007414
  88:  mu=267.329545   Gap=0.031415      sigma=34.545662    Gap=0.012981
  89:  mu=267.820225   Gap=0.029637      sigma=34.658061    Gap=0.009770
  90:  mu=267.622222   Gap=0.030354      sigma=34.515561    Gap=0.013841
  91:  mu=268.615385   Gap=0.026756      sigma=35.595027    Gap=0.017001
  92:  mu=268.706522   Gap=0.026426      sigma=35.411721    Gap=0.011763
  93:  mu=268.548387   Gap=0.026999      sigma=35.253465    Gap=0.007242
  94:  mu=268.500000   Gap=0.027174      sigma=35.068550    Gap=0.001959
  95:  mu=268.284211   Gap=0.027956      sigma=34.946173    Gap=0.001538
  96:  mu=268.281250   Gap=0.027966      sigma=34.763697    Gap=0.006752
  97:  mu=267.845361   Gap=0.029546      sigma=34.846746    Gap=0.004379
  98:  mu=268.020408   Gap=0.028912      sigma=34.711340    Gap=0.008247
  99:  mu=268.373737   Gap=0.027631      sigma=34.712262    Gap=0.008221
 100:  mu=268.800000   Gap=0.026087      sigma=34.797701    Gap=0.005780
 101:  mu=268.960396   Gap=0.025506      sigma=34.662138    Gap=0.009653
 102:  mu=269.313725   Gap=0.024226      sigma=34.674108    Gap=0.009311
 103:  mu=269.660194   Gap=0.022970      sigma=34.682346    Gap=0.009076
 104:  mu=269.528846   Gap=0.023446      sigma=34.540934    Gap=0.013116
 105:  mu=269.780952   Gap=0.022533      sigma=34.472068    Gap=0.015084
