任务数量： 500
实际：mu=92.000000   sigma=12.000000

   1:  mu=86.000000   Gap=0.065217      sigma=0.000000    Gap=1.000000
   2:  mu=86.500000   Gap=0.059783      sigma=0.500000    Gap=0.958333
   3:  mu=83.666667   Gap=0.090580      sigma=4.027682    Gap=0.664360
   4:  mu=82.000000   Gap=0.108696      sigma=4.527693    Gap=0.622692
   5:  mu=82.800000   Gap=0.100000      sigma=4.354308    Gap=0.637141
   6:  mu=85.333333   Gap=0.072464      sigma=6.920180    Gap=0.423318
   7:  mu=86.571429   Gap=0.059006      sigma=7.088364    Gap=0.409303
   8:  mu=90.000000   Gap=0.021739      sigma=11.236103    Gap=0.063658
   9:  mu=89.000000   Gap=0.032609      sigma=10.964589    Gap=0.086284
  10:  mu=90.600000   Gap=0.015217      sigma=11.456003    Gap=0.045333
  11:  mu=93.454545   Gap=0.015810      sigma=14.170158    Gap=0.180847
  12:  mu=93.916667   Gap=0.020833      sigma=13.653195    Gap=0.137766
  13:  mu=93.153846   Gap=0.012542      sigma=13.381078    Gap=0.115090
  14:  mu=93.357143   Gap=0.014752      sigma=12.915147    Gap=0.076262
  15:  mu=92.666667   Gap=0.007246      sigma=12.741882    Gap=0.061823
  16:  mu=91.562500   Gap=0.004755      sigma=13.057415    Gap=0.088118
  17:  mu=92.000000   Gap=0.000000      sigma=12.787862    Gap=0.065655
  18:  mu=92.111111   Gap=0.001208      sigma=12.436009    Gap=0.036334
  19:  mu=92.578947   Gap=0.006293      sigma=12.265981    Gap=0.022165
  20:  mu=93.200000   Gap=0.013043      sigma=12.258059    Gap=0.021505
  21:  mu=93.761905   Gap=0.019151      sigma=12.223727    Gap=0.018644
  22:  mu=93.500000   Gap=0.016304      sigma=12.002841    Gap=0.000237
  23:  mu=94.043478   Gap=0.022212      sigma=12.012596    Gap=0.001050
  24:  mu=93.666667   Gap=0.018116      sigma=11.897712    Gap=0.008524
  25:  mu=93.400000   Gap=0.015217      sigma=11.730303    Gap=0.022475
  26:  mu=93.423077   Gap=0.015468      sigma=11.503087    Gap=0.041409
  27:  mu=93.296296   Gap=0.014090      sigma=11.306553    Gap=0.057787
  28:  mu=93.714286   Gap=0.018634      sigma=11.313258    Gap=0.057229
  29:  mu=93.517241   Gap=0.016492      sigma=11.165281    Gap=0.069560
  30:  mu=93.533333   Gap=0.016667      sigma=10.977958    Gap=0.085170
  31:  mu=93.709677   Gap=0.018583      sigma=10.842549    Gap=0.096454
  32:  mu=93.281250   Gap=0.013927      sigma=10.935134    Gap=0.088739
  33:  mu=93.606061   Gap=0.017457      sigma=10.923812    Gap=0.089682
  34:  mu=92.852941   Gap=0.009271      sigma=11.599017    Gap=0.033415
  35:  mu=92.742857   Gap=0.008075      sigma=11.450123    Gap=0.045823
  36:  mu=92.361111   Gap=0.003925      sigma=11.513646    Gap=0.040530
  37:  mu=92.810811   Gap=0.008813      sigma=11.673110    Gap=0.027241
  38:  mu=92.552632   Gap=0.006007      sigma=11.625058    Gap=0.031245
  39:  mu=92.230769   Gap=0.002508      sigma=11.645317    Gap=0.029557
  40:  mu=91.750000   Gap=0.002717      sigma=11.884338    Gap=0.009638
  41:  mu=92.292683   Gap=0.003181      sigma=12.229999    Gap=0.019167
  42:  mu=92.285714   Gap=0.003106      sigma=12.083609    Gap=0.006967
  43:  mu=92.441860   Gap=0.004803      sigma=11.985073    Gap=0.001244
  44:  mu=92.272727   Gap=0.002964      sigma=11.899892    Gap=0.008342
  45:  mu=92.044444   Gap=0.000483      sigma=11.863961    Gap=0.011337
  46:  mu=92.391304   Gap=0.004253      sigma=11.962765    Gap=0.003103
  47:  mu=92.872340   Gap=0.009482      sigma=12.276282    Gap=0.023024
  48:  mu=92.958333   Gap=0.010417      sigma=12.162028    Gap=0.013502
  49:  mu=93.163265   Gap=0.012644      sigma=12.120731    Gap=0.010061
  50:  mu=93.080000   Gap=0.011739      sigma=12.013060    Gap=0.001088
  51:  mu=93.352941   Gap=0.014706      sigma=12.050260    Gap=0.004188
  52:  mu=93.115385   Gap=0.012124      sigma=12.053812    Gap=0.004484
  53:  mu=92.698113   Gap=0.007588      sigma=12.312879    Gap=0.026073
  54:  mu=92.796296   Gap=0.008655      sigma=12.219262    Gap=0.018272
  55:  mu=92.545455   Gap=0.005929      sigma=12.247179    Gap=0.020598
  56:  mu=92.875000   Gap=0.009511      sigma=12.380951    Gap=0.031746
  57:  mu=93.298246   Gap=0.014111      sigma=12.674003    Gap=0.056167
  58:  mu=93.534483   Gap=0.016679      sigma=12.690229    Gap=0.057519
  59:  mu=93.949153   Gap=0.021186      sigma=12.972492    Gap=0.081041
  60:  mu=93.700000   Gap=0.018478      sigma=13.005512    Gap=0.083793
  61:  mu=93.508197   Gap=0.016393      sigma=12.983751    Gap=0.081979
  62:  mu=93.516129   Gap=0.016480      sigma=12.878767    Gap=0.073231
  63:  mu=93.714286   Gap=0.018634      sigma=12.871068    Gap=0.072589
  64:  mu=93.562500   Gap=0.016984      sigma=12.826821    Gap=0.068902
  65:  mu=93.892308   Gap=0.020569      sigma=12.998370    Gap=0.083198
  66:  mu=94.106061   Gap=0.022892      sigma=13.014128    Gap=0.084511
  67:  mu=94.298507   Gap=0.024984      sigma=13.010920    Gap=0.084243
  68:  mu=94.308824   Gap=0.025096      sigma=12.915173    Gap=0.076264
  69:  mu=94.405797   Gap=0.026150      sigma=12.846156    Gap=0.070513
