任务数量： 500
实际：mu=302.000000   sigma=28.000000

   1:  mu=281.000000   Gap=0.069536      sigma=0.000000    Gap=1.000000
   2:  mu=319.500000   Gap=0.057947      sigma=38.500000    Gap=0.375000
   3:  mu=315.333333   Gap=0.044150      sigma=31.982634    Gap=0.142237
   4:  mu=309.750000   Gap=0.025662      sigma=29.337476    Gap=0.047767
   5:  mu=307.800000   Gap=0.019205      sigma=26.528475    Gap=0.052554
   6:  mu=304.833333   Gap=0.009382      sigma=25.109206    Gap=0.103243
   7:  mu=304.857143   Gap=0.009461      sigma=23.246681    Gap=0.169761
   8:  mu=301.125000   Gap=0.002897      sigma=23.882198    Gap=0.147064
   9:  mu=302.555556   Gap=0.001840      sigma=22.877020    Gap=0.182964
  10:  mu=300.300000   Gap=0.005629      sigma=22.733456    Gap=0.188091
  11:  mu=301.000000   Gap=0.003311      sigma=21.788237    Gap=0.221849
  12:  mu=303.750000   Gap=0.005795      sigma=22.767393    Gap=0.186879
  13:  mu=304.230769   Gap=0.007387      sigma=21.937512    Gap=0.216517
  14:  mu=303.214286   Gap=0.004021      sigma=21.454865    Gap=0.233755
  15:  mu=303.266667   Gap=0.004194      sigma=20.728295    Gap=0.259704
  16:  mu=301.375000   Gap=0.002070      sigma=21.365495    Gap=0.236947
  17:  mu=301.000000   Gap=0.003311      sigma=20.781779    Gap=0.257794
  18:  mu=299.500000   Gap=0.008278      sigma=21.122000    Gap=0.245643
  19:  mu=300.157895   Gap=0.006100      sigma=20.747259    Gap=0.259026
  20:  mu=299.950000   Gap=0.006788      sigma=20.242221    Gap=0.277064
  21:  mu=298.714286   Gap=0.010880      sigma=20.512813    Gap=0.267400
  22:  mu=298.454545   Gap=0.011740      sigma=20.076507    Gap=0.282982
  23:  mu=299.782609   Gap=0.007342      sigma=20.599613    Gap=0.264300
  24:  mu=300.500000   Gap=0.004967      sigma=20.457273    Gap=0.269383
  25:  mu=300.760000   Gap=0.004106      sigma=20.084382    Gap=0.282701
  26:  mu=300.038462   Gap=0.006495      sigma=20.022066    Gap=0.284926
  27:  mu=298.185185   Gap=0.012632      sigma=21.802203    Gap=0.221350
  28:  mu=300.500000   Gap=0.004967      sigma=24.556786    Gap=0.122972
  29:  mu=300.862069   Gap=0.003768      sigma=24.205619    Gap=0.135514
  30:  mu=301.500000   Gap=0.001656      sigma=24.045443    Gap=0.141234
  31:  mu=301.225806   Gap=0.002564      sigma=23.702062    Gap=0.153498
  32:  mu=300.500000   Gap=0.004967      sigma=23.676201    Gap=0.154421
  33:  mu=301.090909   Gap=0.003010      sigma=23.553117    Gap=0.158817
  34:  mu=301.500000   Gap=0.001656      sigma=23.322862    Gap=0.167041
  35:  mu=302.228571   Gap=0.000757      sigma=23.376528    Gap=0.165124
  36:  mu=302.250000   Gap=0.000828      sigma=23.049916    Gap=0.176789
  37:  mu=302.189189   Gap=0.000626      sigma=22.739224    Gap=0.187885
  38:  mu=302.605263   Gap=0.002004      sigma=22.580312    Gap=0.193560
  39:  mu=302.256410   Gap=0.000849      sigma=22.392441    Gap=0.200270
  40:  mu=300.925000   Gap=0.003560      sigma=23.622434    Gap=0.156342
  41:  mu=300.512195   Gap=0.004927      sigma=23.478191    Gap=0.161493
  42:  mu=301.666667   Gap=0.001104      sigma=24.346376    Gap=0.130487
  43:  mu=301.558140   Gap=0.001463      sigma=24.071891    Gap=0.140290
  44:  mu=302.318182   Gap=0.001054      sigma=24.313084    Gap=0.131676
  45:  mu=302.244444   Gap=0.000809      sigma=24.046395    Gap=0.141200
  46:  mu=302.413043   Gap=0.001368      sigma=23.810462    Gap=0.149626
  47:  mu=302.510638   Gap=0.001691      sigma=23.565095    Gap=0.158389
