任务数量： 500
实际：mu=218.000000   sigma=27.000000

   1:  mu=194.000000   Gap=0.110092      sigma=0.000000    Gap=1.000000
   2:  mu=189.000000   Gap=0.133028      sigma=5.000000    Gap=0.814815
   3:  mu=211.333333   Gap=0.030581      sigma=31.846856    Gap=0.179513
   4:  mu=199.500000   Gap=0.084862      sigma=34.362043    Gap=0.272668
   5:  mu=196.600000   Gap=0.098165      sigma=31.276828    Gap=0.158401
   6:  mu=206.166667   Gap=0.054281      sigma=35.676401    Gap=0.321348
   7:  mu=209.428571   Gap=0.039318      sigma=33.982589    Gap=0.258614
   8:  mu=214.625000   Gap=0.015482      sigma=34.633573    Gap=0.282725
   9:  mu=221.222222   Gap=0.014781      sigma=37.608444    Gap=0.392905
  10:  mu=219.700000   Gap=0.007798      sigma=35.969570    Gap=0.332206
  11:  mu=217.727273   Gap=0.001251      sigma=34.858391    Gap=0.291052
  12:  mu=217.916667   Gap=0.000382      sigma=33.380279    Gap=0.236307
  13:  mu=217.230769   Gap=0.003529      sigma=32.158630    Gap=0.191060
  14:  mu=217.571429   Gap=0.001966      sigma=31.013164    Gap=0.148636
  15:  mu=218.666667   Gap=0.003058      sigma=30.240517    Gap=0.120019
  16:  mu=219.687500   Gap=0.007741      sigma=29.545978    Gap=0.094295
  17:  mu=217.411765   Gap=0.002698      sigma=30.074533    Gap=0.113872
  18:  mu=218.555556   Gap=0.002548      sigma=29.605221    Gap=0.096490
  19:  mu=215.789474   Gap=0.010140      sigma=31.113678    Gap=0.152358
  20:  mu=216.750000   Gap=0.005734      sigma=30.613518    Gap=0.133834
  21:  mu=216.619048   Gap=0.006335      sigma=29.881474    Gap=0.106721
  22:  mu=217.454545   Gap=0.002502      sigma=29.444443    Gap=0.090535
  23:  mu=215.086957   Gap=0.013363      sigma=30.864237    Gap=0.143120
  24:  mu=214.583333   Gap=0.015673      sigma=30.310775    Gap=0.122621
  25:  mu=215.160000   Gap=0.013028      sigma=29.832439    Gap=0.104905
  26:  mu=217.192308   Gap=0.003705      sigma=30.967749    Gap=0.146954
  27:  mu=217.037037   Gap=0.004417      sigma=30.399173    Gap=0.125895
  28:  mu=218.000000   Gap=0.000000      sigma=30.267852    Gap=0.121032
  29:  mu=218.172414   Gap=0.000791      sigma=29.755404    Gap=0.102052
  30:  mu=217.200000   Gap=0.003670      sigma=29.720251    Gap=0.100750
  31:  mu=219.419355   Gap=0.006511      sigma=31.663324    Gap=0.172716
  32:  mu=218.468750   Gap=0.002150      sigma=31.610900    Gap=0.170774
  33:  mu=218.848485   Gap=0.003892      sigma=31.202293    Gap=0.155640
  34:  mu=219.147059   Gap=0.005262      sigma=30.787825    Gap=0.140290
  35:  mu=219.571429   Gap=0.007208      sigma=30.445535    Gap=0.127612
  36:  mu=218.944444   Gap=0.004332      sigma=30.247998    Gap=0.120296
  37:  mu=219.378378   Gap=0.006323      sigma=29.949824    Gap=0.109253
  38:  mu=220.078947   Gap=0.009536      sigma=29.858774    Gap=0.105881
  39:  mu=221.358974   Gap=0.015408      sigma=30.511441    Gap=0.130053
  40:  mu=220.550000   Gap=0.011697      sigma=30.548281    Gap=0.131418
  41:  mu=221.048780   Gap=0.013985      sigma=30.337895    Gap=0.123626
  42:  mu=221.190476   Gap=0.014635      sigma=29.988282    Gap=0.110677
  43:  mu=221.767442   Gap=0.017282      sigma=29.872471    Gap=0.106388
  44:  mu=221.954545   Gap=0.018140      sigma=29.556536    Gap=0.094687
  45:  mu=222.466667   Gap=0.020489      sigma=29.423045    Gap=0.089742
  46:  mu=222.782609   Gap=0.021939      sigma=29.178546    Gap=0.080687
  47:  mu=222.382979   Gap=0.020105      sigma=28.993435    Gap=0.073831
  48:  mu=221.687500   Gap=0.016915      sigma=29.083326    Gap=0.077160
  49:  mu=220.285714   Gap=0.010485      sigma=30.379236    Gap=0.125157
  50:  mu=220.540000   Gap=0.011651      sigma=30.126540    Gap=0.115798
  51:  mu=221.549020   Gap=0.016280      sigma=30.671130    Gap=0.135968
  52:  mu=222.269231   Gap=0.019584      sigma=30.807164    Gap=0.141006
  53:  mu=222.811321   Gap=0.022070      sigma=30.764508    Gap=0.139426
  54:  mu=223.518519   Gap=0.025314      sigma=30.910109    Gap=0.144819
  55:  mu=224.200000   Gap=0.028440      sigma=31.034526    Gap=0.149427
  56:  mu=224.500000   Gap=0.029817      sigma=30.836551    Gap=0.142094
  57:  mu=224.614035   Gap=0.030340      sigma=30.576768    Gap=0.132473
  58:  mu=224.603448   Gap=0.030291      sigma=30.312135    Gap=0.122672
  59:  mu=224.135593   Gap=0.028145      sigma=30.264628    Gap=0.120912
  60:  mu=224.416667   Gap=0.029434      sigma=30.088919    Gap=0.114404
  61:  mu=225.295082   Gap=0.033464      sigma=30.607159    Gap=0.133598
  62:  mu=225.322581   Gap=0.033590      sigma=30.360083    Gap=0.124448
  63:  mu=224.825397   Gap=0.031309      sigma=30.371530    Gap=0.124871
  64:  mu=225.093750   Gap=0.032540      sigma=30.208504    Gap=0.118833
  65:  mu=224.538462   Gap=0.029993      sigma=30.302616    Gap=0.122319
  66:  mu=224.636364   Gap=0.030442      sigma=30.082531    Gap=0.114168
  67:  mu=225.104478   Gap=0.032589      sigma=30.098413    Gap=0.114756
  68:  mu=225.029412   Gap=0.032245      sigma=29.882599    Gap=0.106763
  69:  mu=224.507246   Gap=0.029850      sigma=29.976137    Gap=0.110227
  70:  mu=224.814286   Gap=0.031258      sigma=29.870335    Gap=0.106309
  71:  mu=224.197183   Gap=0.028427      sigma=30.105271    Gap=0.115010
  72:  mu=223.819444   Gap=0.026695      sigma=30.064434    Gap=0.113498
  73:  mu=224.027397   Gap=0.027649      sigma=29.909898    Gap=0.107774
  74:  mu=224.121622   Gap=0.028081      sigma=29.718023    Gap=0.100668
  75:  mu=224.253333   Gap=0.028685      sigma=29.540974    Gap=0.094110
  76:  mu=224.263158   Gap=0.028730      sigma=29.346105    Gap=0.086893
  77:  mu=224.194805   Gap=0.028417      sigma=29.161012    Gap=0.080037
  78:  mu=224.346154   Gap=0.029111      sigma=29.003902    Gap=0.074219
  79:  mu=223.734177   Gap=0.026304      sigma=29.322178    Gap=0.086007
  80:  mu=223.987500   Gap=0.027466      sigma=29.225200    Gap=0.082415
  81:  mu=223.851852   Gap=0.026843      sigma=29.069568    Gap=0.076651
  82:  mu=224.146341   Gap=0.028194      sigma=29.013084    Gap=0.074559
  83:  mu=224.000000   Gap=0.027523      sigma=28.868209    Gap=0.069193
  84:  mu=224.273810   Gap=0.028779      sigma=28.804080    Gap=0.066818
  85:  mu=224.258824   Gap=0.028710      sigma=28.634472    Gap=0.060536
  86:  mu=224.220930   Gap=0.028536      sigma=28.469650    Gap=0.054431
  87:  mu=224.264368   Gap=0.028736      sigma=28.308424    Gap=0.048460
  88:  mu=224.125000   Gap=0.028096      sigma=28.177123    Gap=0.043597
  89:  mu=223.662921   Gap=0.025977      sigma=28.351701    Gap=0.050063
  90:  mu=224.211111   Gap=0.028491      sigma=28.664145    Gap=0.061635
  91:  mu=223.835165   Gap=0.026767      sigma=28.728461    Gap=0.064017
  92:  mu=223.793478   Gap=0.026576      sigma=28.574669    Gap=0.058321
  93:  mu=223.505376   Gap=0.025254      sigma=28.554654    Gap=0.057580
  94:  mu=223.308511   Gap=0.024351      sigma=28.465741    Gap=0.054287
  95:  mu=223.073684   Gap=0.023274      sigma=28.406909    Gap=0.052108
  96:  mu=222.708333   Gap=0.021598      sigma=28.482055    Gap=0.054891
  97:  mu=222.525773   Gap=0.020760      sigma=28.391262    Gap=0.051528
  98:  mu=221.877551   Gap=0.017787      sigma=28.958544    Gap=0.072539
  99:  mu=221.606061   Gap=0.016542      sigma=28.936998    Gap=0.071741
 100:  mu=221.180000   Gap=0.014587      sigma=29.102364    Gap=0.077865
 101:  mu=221.178218   Gap=0.014579      sigma=28.957940    Gap=0.072516
