任务数量： 500
实际：mu=439.000000   sigma=37.000000

   1:  mu=470.000000   Gap=0.070615      sigma=0.000000    Gap=1.000000
   2:  mu=390.500000   Gap=0.110478      sigma=79.500000    Gap=1.148649
   3:  mu=396.000000   Gap=0.097950      sigma=65.375837    Gap=0.766915
   4:  mu=402.000000   Gap=0.084282      sigma=57.563009    Gap=0.555757
   5:  mu=410.000000   Gap=0.066059      sigma=53.914748    Gap=0.457155
   6:  mu=400.166667   Gap=0.088459      sigma=53.905524    Gap=0.456906
   7:  mu=404.142857   Gap=0.079401      sigma=50.848314    Gap=0.374279
   8:  mu=404.250000   Gap=0.079157      sigma=47.565087    Gap=0.285543
   9:  mu=411.666667   Gap=0.062263      sigma=49.508697    Gap=0.338073
  10:  mu=408.500000   Gap=0.069476      sigma=47.919203    Gap=0.295114
  11:  mu=406.727273   Gap=0.073514      sigma=46.031789    Gap=0.244102
  12:  mu=410.666667   Gap=0.064541      sigma=45.967984    Gap=0.242378
  13:  mu=409.923077   Gap=0.066234      sigma=44.239665    Gap=0.195667
  14:  mu=408.642857   Gap=0.069151      sigma=42.879577    Gap=0.158907
  15:  mu=411.333333   Gap=0.063022      sigma=42.631235    Gap=0.152196
  16:  mu=414.687500   Gap=0.055382      sigma=43.273431    Gap=0.169552
  17:  mu=417.764706   Gap=0.048372      sigma=43.748653    Gap=0.182396
  18:  mu=417.388889   Gap=0.049228      sigma=42.544276    Gap=0.149845
  19:  mu=416.736842   Gap=0.050713      sigma=41.501861    Gap=0.121672
  20:  mu=418.850000   Gap=0.045900      sigma=41.486474    Gap=0.121256
  21:  mu=417.000000   Gap=0.050114      sigma=41.323347    Gap=0.116847
  22:  mu=417.363636   Gap=0.049286      sigma=40.407634    Gap=0.092098
  23:  mu=417.652174   Gap=0.048628      sigma=39.542612    Gap=0.068719
  24:  mu=417.708333   Gap=0.048500      sigma=38.710979    Gap=0.046243
  25:  mu=419.200000   Gap=0.045103      sigma=38.626416    Gap=0.043957
  26:  mu=419.884615   Gap=0.043543      sigma=38.030683    Gap=0.027856
  27:  mu=420.370370   Gap=0.042437      sigma=37.401870    Gap=0.010861
  28:  mu=419.928571   Gap=0.043443      sigma=36.799581    Gap=0.005417
  29:  mu=420.103448   Gap=0.043045      sigma=36.171378    Gap=0.022395
  30:  mu=420.100000   Gap=0.043052      sigma=35.563418    Gap=0.038827
  31:  mu=420.548387   Gap=0.042031      sigma=35.071207    Gap=0.052130
  32:  mu=420.156250   Gap=0.042924      sigma=34.587850    Gap=0.065193
  33:  mu=422.787879   Gap=0.036930      sigma=37.170987    Gap=0.004621
  34:  mu=424.264706   Gap=0.033566      sigma=37.590134    Gap=0.015950
  35:  mu=423.257143   Gap=0.035861      sigma=37.512164    Gap=0.013842
  36:  mu=423.833333   Gap=0.034548      sigma=37.144238    Gap=0.003898
  37:  mu=424.324324   Gap=0.033430      sigma=36.757095    Gap=0.006565
  38:  mu=425.526316   Gap=0.030692      sigma=36.999813    Gap=0.000005
  39:  mu=425.923077   Gap=0.029788      sigma=36.604178    Gap=0.010698
  40:  mu=425.650000   Gap=0.030410      sigma=36.183940    Gap=0.022056
  41:  mu=425.780488   Gap=0.030113      sigma=35.749475    Gap=0.033798
  42:  mu=425.142857   Gap=0.031565      sigma=35.556509    Gap=0.039013
  43:  mu=425.837209   Gap=0.029984      sigma=35.427574    Gap=0.042498
  44:  mu=426.204545   Gap=0.029147      sigma=35.105412    Gap=0.051205
  45:  mu=426.422222   Gap=0.028651      sigma=34.743178    Gap=0.060995
  46:  mu=426.000000   Gap=0.029613      sigma=34.479988    Gap=0.068108
  47:  mu=427.021277   Gap=0.027286      sigma=34.807366    Gap=0.059260
  48:  mu=427.312500   Gap=0.026623      sigma=34.500698    Gap=0.067549
  49:  mu=426.877551   Gap=0.027614      sigma=34.279543    Gap=0.073526
  50:  mu=426.700000   Gap=0.028018      sigma=33.957768    Gap=0.082222
  51:  mu=427.313725   Gap=0.026620      sigma=33.902103    Gap=0.083727
  52:  mu=427.211538   Gap=0.026853      sigma=33.582468    Gap=0.092366
  53:  mu=426.754717   Gap=0.027894      sigma=33.426859    Gap=0.096571
  54:  mu=426.907407   Gap=0.027546      sigma=33.134556    Gap=0.104471
  55:  mu=426.654545   Gap=0.028122      sigma=32.884491    Gap=0.111230
  56:  mu=427.553571   Gap=0.026074      sigma=33.264588    Gap=0.100957
  57:  mu=426.649123   Gap=0.028134      sigma=33.659018    Gap=0.090297
  58:  mu=426.568966   Gap=0.028317      sigma=33.373080    Gap=0.098025
  59:  mu=426.508475   Gap=0.028454      sigma=33.092256    Gap=0.105615
  60:  mu=427.133333   Gap=0.027031      sigma=33.164472    Gap=0.103663
  61:  mu=427.245902   Gap=0.026775      sigma=32.903065    Gap=0.110728
  62:  mu=428.048387   Gap=0.024947      sigma=33.233013    Gap=0.101810
  63:  mu=428.095238   Gap=0.024840      sigma=32.970268    Gap=0.108912
  64:  mu=427.328125   Gap=0.026587      sigma=33.273514    Gap=0.100716
  65:  mu=427.461538   Gap=0.026284      sigma=33.033818    Gap=0.107194
  66:  mu=427.848485   Gap=0.025402      sigma=32.930709    Gap=0.109981
