任务数量： 500
实际：mu=239.000000   sigma=35.000000

   1:  mu=244.000000   Gap=0.020921      sigma=0.000000    Gap=1.000000
   2:  mu=218.000000   Gap=0.087866      sigma=26.000000    Gap=0.257143
   3:  mu=242.000000   Gap=0.012552      sigma=40.033319    Gap=0.143809
   4:  mu=226.750000   Gap=0.051255      sigma=43.585405    Gap=0.245297
   5:  mu=229.800000   Gap=0.038494      sigma=39.458332    Gap=0.127381
   6:  mu=230.166667   Gap=0.036960      sigma=36.029695    Gap=0.029420
   7:  mu=234.571429   Gap=0.018530      sigma=35.058552    Gap=0.001673
   8:  mu=238.500000   Gap=0.002092      sigma=34.402035    Gap=0.017085
   9:  mu=237.444444   Gap=0.006509      sigma=32.571668    Gap=0.069381
  10:  mu=239.200000   Gap=0.000837      sigma=31.345813    Gap=0.104405
  11:  mu=241.090909   Gap=0.008749      sigma=30.479366    Gap=0.129161
  12:  mu=243.000000   Gap=0.016736      sigma=29.860788    Gap=0.146835
  13:  mu=252.846154   Gap=0.057934      sigma=44.569472    Gap=0.273413
  14:  mu=251.571429   Gap=0.052600      sigma=43.193442    Gap=0.234098
  15:  mu=254.533333   Gap=0.064993      sigma=43.175405    Gap=0.233583
  16:  mu=258.187500   Gap=0.080282      sigma=44.135047    Gap=0.261001
  17:  mu=258.117647   Gap=0.079990      sigma=42.818196    Gap=0.223377
  18:  mu=257.611111   Gap=0.077871      sigma=41.664185    Gap=0.190405
  19:  mu=257.736842   Gap=0.078397      sigma=40.556448    Gap=0.158756
  20:  mu=255.500000   Gap=0.069038      sigma=40.714248    Gap=0.163264
  21:  mu=256.238095   Gap=0.072126      sigma=39.869913    Gap=0.139140
  22:  mu=255.272727   Gap=0.068087      sigma=39.203643    Gap=0.120104
  23:  mu=254.086957   Gap=0.063125      sigma=38.743205    Gap=0.106949
  24:  mu=253.541667   Gap=0.060844      sigma=38.017517    Gap=0.086215
  25:  mu=254.120000   Gap=0.063264      sigma=37.357002    Gap=0.067343
  26:  mu=254.500000   Gap=0.064854      sigma=36.680796    Gap=0.048023
  27:  mu=253.000000   Gap=0.058577      sigma=36.798752    Gap=0.051393
  28:  mu=254.071429   Gap=0.063060      sigma=36.562011    Gap=0.044629
  29:  mu=252.862069   Gap=0.058000      sigma=36.491590    Gap=0.042617
  30:  mu=253.833333   Gap=0.062064      sigma=36.257490    Gap=0.035928
  31:  mu=251.225806   Gap=0.051154      sigma=38.421021    Gap=0.097743
  32:  mu=250.281250   Gap=0.047202      sigma=38.179866    Gap=0.090853
  33:  mu=250.454545   Gap=0.047927      sigma=37.609711    Gap=0.074563
  34:  mu=251.411765   Gap=0.051932      sigma=37.458304    Gap=0.070237
  35:  mu=251.514286   Gap=0.052361      sigma=36.924147    Gap=0.054976
  36:  mu=251.861111   Gap=0.053812      sigma=36.465473    Gap=0.041871
  37:  mu=250.621622   Gap=0.048626      sigma=36.730098    Gap=0.049431
  38:  mu=251.157895   Gap=0.050870      sigma=36.390084    Gap=0.039717
  39:  mu=250.179487   Gap=0.046776      sigma=36.423345    Gap=0.040667
  40:  mu=250.550000   Gap=0.048326      sigma=36.039527    Gap=0.029701
  41:  mu=249.560976   Gap=0.044188      sigma=36.142704    Gap=0.032649
  42:  mu=249.523810   Gap=0.044033      sigma=35.710635    Gap=0.020304
  43:  mu=247.744186   Gap=0.036587      sigma=37.129624    Gap=0.060846
  44:  mu=248.113636   Gap=0.038132      sigma=36.785135    Gap=0.051004
  45:  mu=247.066667   Gap=0.033752      sigma=37.031158    Gap=0.058033
  46:  mu=248.521739   Gap=0.039840      sigma=37.904766    Gap=0.082993
  47:  mu=247.404255   Gap=0.035164      sigma=38.257615    Gap=0.093075
  48:  mu=246.791667   Gap=0.032601      sigma=38.089236    Gap=0.088264
  49:  mu=246.448980   Gap=0.031167      sigma=37.773255    Gap=0.079236
  50:  mu=245.540000   Gap=0.027364      sigma=37.931101    Gap=0.083746
  51:  mu=245.058824   Gap=0.025351      sigma=37.711189    Gap=0.077463
  52:  mu=244.480769   Gap=0.022932      sigma=37.574280    Gap=0.073551
  53:  mu=244.622642   Gap=0.023526      sigma=37.232176    Gap=0.063776
  54:  mu=243.296296   Gap=0.017976      sigma=38.128744    Gap=0.089393
  55:  mu=243.290909   Gap=0.017954      sigma=37.780549    Gap=0.079444
  56:  mu=243.214286   Gap=0.017633      sigma=37.446016    Gap=0.069886
  57:  mu=242.912281   Gap=0.016369      sigma=37.184830    Gap=0.062424
  58:  mu=243.034483   Gap=0.016881      sigma=36.874421    Gap=0.053555
  59:  mu=243.983051   Gap=0.020850      sigma=37.267467    Gap=0.064785
  60:  mu=244.300000   Gap=0.022176      sigma=37.035703    Gap=0.058163
  61:  mu=244.606557   Gap=0.023458      sigma=36.807554    Gap=0.051644
  62:  mu=244.693548   Gap=0.023822      sigma=36.515833    Gap=0.043310
  63:  mu=245.285714   Gap=0.026300      sigma=36.523716    Gap=0.043535
  64:  mu=245.593750   Gap=0.027589      sigma=36.319639    Gap=0.037704
  65:  mu=245.830769   Gap=0.028581      sigma=36.089022    Gap=0.031115
  66:  mu=246.030303   Gap=0.029415      sigma=35.850688    Gap=0.024305
  67:  mu=246.417910   Gap=0.031037      sigma=35.721205    Gap=0.020606
  68:  mu=245.911765   Gap=0.028920      sigma=35.698795    Gap=0.019966
  69:  mu=246.188406   Gap=0.030077      sigma=35.512511    Gap=0.014643
  70:  mu=246.285714   Gap=0.030484      sigma=35.267202    Gap=0.007634
  71:  mu=245.943662   Gap=0.029053      sigma=35.134705    Gap=0.003849
  72:  mu=245.138889   Gap=0.025686      sigma=35.542739    Gap=0.015507
  73:  mu=245.712329   Gap=0.028085      sigma=35.632246    Gap=0.018064
  74:  mu=244.972973   Gap=0.024992      sigma=35.950030    Gap=0.027144
  75:  mu=245.053333   Gap=0.025328      sigma=35.716250    Gap=0.020464
  76:  mu=244.973684   Gap=0.024994      sigma=35.487201    Gap=0.013920
  77:  mu=245.064935   Gap=0.025376      sigma=35.264985    Gap=0.007571
  78:  mu=244.512821   Gap=0.023066      sigma=35.371560    Gap=0.010616
  79:  mu=244.177215   Gap=0.021662      sigma=35.271733    Gap=0.007764
  80:  mu=243.112500   Gap=0.017207      sigma=36.305645    Gap=0.037304
  81:  mu=243.691358   Gap=0.019629      sigma=36.450420    Gap=0.041441
  82:  mu=242.878049   Gap=0.016226      sigma=36.959566    Gap=0.055988
  83:  mu=242.831325   Gap=0.016031      sigma=36.738680    Gap=0.049677
  84:  mu=242.833333   Gap=0.016039      sigma=36.519347    Gap=0.043410
  85:  mu=242.317647   Gap=0.013881      sigma=36.610256    Gap=0.046007
  86:  mu=242.500000   Gap=0.014644      sigma=36.435591    Gap=0.041017
  87:  mu=242.609195   Gap=0.015101      sigma=36.239737    Gap=0.035421
  88:  mu=242.761364   Gap=0.015738      sigma=36.061184    Gap=0.030320
  89:  mu=243.101124   Gap=0.017160      sigma=35.999390    Gap=0.028554
  90:  mu=242.733333   Gap=0.015621      sigma=35.966589    Gap=0.027617
  91:  mu=242.395604   Gap=0.014208      sigma=35.911637    Gap=0.026047
  92:  mu=242.391304   Gap=0.014190      sigma=35.715956    Gap=0.020456
  93:  mu=242.763441   Gap=0.015747      sigma=35.702293    Gap=0.020066
  94:  mu=243.085106   Gap=0.017092      sigma=35.647106    Gap=0.018489
  95:  mu=243.442105   Gap=0.018586      sigma=35.627522    Gap=0.017929
  96:  mu=243.322917   Gap=0.018088      sigma=35.460511    Gap=0.013157
  97:  mu=242.484536   Gap=0.014580      sigma=36.221004    Gap=0.034886
  98:  mu=242.489796   Gap=0.014602      sigma=36.035766    Gap=0.029593
  99:  mu=242.646465   Gap=0.015257      sigma=35.886835    Gap=0.025338
 100:  mu=242.680000   Gap=0.015397      sigma=35.708509    Gap=0.020243
 101:  mu=242.069307   Gap=0.012842      sigma=36.052288    Gap=0.030065
