任务数量： 500
实际：mu=526.000000   sigma=43.000000

   1:  mu=508.000000   Gap=0.034221      sigma=0.000000    Gap=1.000000
   2:  mu=538.000000   Gap=0.022814      sigma=30.000000    Gap=0.302326
   3:  mu=555.333333   Gap=0.055767      sigma=34.653844    Gap=0.194097
   4:  mu=570.000000   Gap=0.083650      sigma=39.319207    Gap=0.085600
   5:  mu=560.200000   Gap=0.065019      sigma=40.261148    Gap=0.063694
   6:  mu=558.166667   Gap=0.061153      sigma=37.033393    Gap=0.138758
   7:  mu=556.571429   Gap=0.058121      sigma=34.508207    Gap=0.197484
   8:  mu=558.250000   Gap=0.061312      sigma=32.583546    Gap=0.242243
   9:  mu=559.888889   Gap=0.064428      sigma=31.067827    Gap=0.277492
  10:  mu=551.300000   Gap=0.048099      sigma=39.148563    Gap=0.089568
  11:  mu=547.363636   Gap=0.040615      sigma=39.347572    Gap=0.084940
  12:  mu=544.833333   Gap=0.035805      sigma=38.595840    Gap=0.102422
  13:  mu=533.461538   Gap=0.014185      sigma=54.100498    Gap=0.258151
  14:  mu=535.071429   Gap=0.017246      sigma=52.454694    Gap=0.219877
  15:  mu=535.600000   Gap=0.018251      sigma=50.714626    Gap=0.179410
  16:  mu=536.312500   Gap=0.019606      sigma=49.181702    Gap=0.143761
  17:  mu=533.823529   Gap=0.014874      sigma=48.740894    Gap=0.133509
  18:  mu=533.777778   Gap=0.014787      sigma=47.368010    Gap=0.101582
  19:  mu=535.263158   Gap=0.017611      sigma=46.533341    Gap=0.082171
  20:  mu=533.800000   Gap=0.014829      sigma=45.801310    Gap=0.065147
  21:  mu=534.476190   Gap=0.016114      sigma=44.799680    Gap=0.041853
  22:  mu=533.454545   Gap=0.014172      sigma=44.019342    Gap=0.023706
  23:  mu=531.304348   Gap=0.010084      sigma=44.217284    Gap=0.028309
  24:  mu=532.541667   Gap=0.012437      sigma=43.691131    Gap=0.016073
  25:  mu=531.480000   Gap=0.010418      sigma=43.123191    Gap=0.002865
  26:  mu=530.538462   Gap=0.008628      sigma=42.547015    Gap=0.010535
  27:  mu=531.259259   Gap=0.009999      sigma=41.913131    Gap=0.025276
  28:  mu=531.071429   Gap=0.009641      sigma=41.169448    Gap=0.042571
  29:  mu=534.310345   Gap=0.015799      sigma=43.934201    Gap=0.021726
  30:  mu=536.533333   Gap=0.020025      sigma=44.823902    Gap=0.042416
  31:  mu=534.322581   Gap=0.015822      sigma=45.727374    Gap=0.063427
  32:  mu=533.750000   Gap=0.014734      sigma=45.119979    Gap=0.049302
  33:  mu=534.818182   Gap=0.016765      sigma=44.840089    Gap=0.042793
  34:  mu=534.529412   Gap=0.016216      sigma=44.206890    Gap=0.028067
  35:  mu=534.057143   Gap=0.015318      sigma=43.657723    Gap=0.015296
  36:  mu=535.638889   Gap=0.018325      sigma=44.052464    Gap=0.024476
  37:  mu=533.945946   Gap=0.015106      sigma=44.624527    Gap=0.037780
  38:  mu=536.473684   Gap=0.019912      sigma=46.640697    Gap=0.084667
  39:  mu=536.076923   Gap=0.019158      sigma=46.103776    Gap=0.072181
  40:  mu=535.350000   Gap=0.017776      sigma=45.749617    Gap=0.063945
  41:  mu=533.902439   Gap=0.015024      sigma=46.106348    Gap=0.072241
