任务数量： 500
实际：mu=78.000000   sigma=10.000000

   1:  mu=85.000000   Gap=0.089744      sigma=0.000000    Gap=1.000000
   2:  mu=79.500000   Gap=0.019231      sigma=5.500000    Gap=0.450000
   3:  mu=79.000000   Gap=0.012821      sigma=4.546061    Gap=0.545394
   4:  mu=80.000000   Gap=0.025641      sigma=4.301163    Gap=0.569884
   5:  mu=81.000000   Gap=0.038462      sigma=4.335897    Gap=0.566410
   6:  mu=80.166667   Gap=0.027778      sigma=4.374802    Gap=0.562520
   7:  mu=78.428571   Gap=0.005495      sigma=5.876275    Gap=0.412372
   8:  mu=76.250000   Gap=0.022436      sigma=7.964766    Gap=0.203523
   9:  mu=78.555556   Gap=0.007123      sigma=9.945531    Gap=0.005447
  10:  mu=78.900000   Gap=0.011538      sigma=9.491575    Gap=0.050842
  11:  mu=80.090909   Gap=0.026807      sigma=9.802176    Gap=0.019782
  12:  mu=80.166667   Gap=0.027778      sigma=9.388231    Gap=0.061177
  13:  mu=79.538462   Gap=0.019724      sigma=9.278722    Gap=0.072128
  14:  mu=79.928571   Gap=0.024725      sigma=9.051158    Gap=0.094884
  15:  mu=79.466667   Gap=0.018803      sigma=8.913411    Gap=0.108659
  16:  mu=79.625000   Gap=0.020833      sigma=8.652131    Gap=0.134787
  17:  mu=79.764706   Gap=0.022624      sigma=8.412382    Gap=0.158762
  18:  mu=78.833333   Gap=0.010684      sigma=9.032349    Gap=0.096765
  19:  mu=79.157895   Gap=0.014845      sigma=8.898629    Gap=0.110137
  20:  mu=79.150000   Gap=0.014744      sigma=8.673379    Gap=0.132662
  21:  mu=79.761905   Gap=0.022589      sigma=8.895717    Gap=0.110428
  22:  mu=79.136364   Gap=0.014569      sigma=9.151728    Gap=0.084827
  23:  mu=78.608696   Gap=0.007804      sigma=9.286452    Gap=0.071355
  24:  mu=79.125000   Gap=0.014423      sigma=9.422104    Gap=0.057790
  25:  mu=78.640000   Gap=0.008205      sigma=9.532597    Gap=0.046740
  26:  mu=78.500000   Gap=0.006410      sigma=9.373654    Gap=0.062635
  27:  mu=78.555556   Gap=0.007123      sigma=9.202791    Gap=0.079721
  28:  mu=78.035714   Gap=0.000458      sigma=9.432020    Gap=0.056798
  29:  mu=78.172414   Gap=0.002210      sigma=9.296158    Gap=0.070384
  30:  mu=78.133333   Gap=0.001709      sigma=9.142331    Gap=0.085767
  31:  mu=78.129032   Gap=0.001654      sigma=8.993696    Gap=0.100630
  32:  mu=78.437500   Gap=0.005609      sigma=9.017128    Gap=0.098287
  33:  mu=78.545455   Gap=0.006993      sigma=8.900429    Gap=0.109957
  34:  mu=78.647059   Gap=0.008296      sigma=8.787968    Gap=0.121203
  35:  mu=78.285714   Gap=0.003663      sigma=8.914103    Gap=0.108590
  36:  mu=78.361111   Gap=0.004630      sigma=8.800735    Gap=0.119927
  37:  mu=78.405405   Gap=0.005198      sigma=8.685058    Gap=0.131494
  38:  mu=77.947368   Gap=0.000675      sigma=9.011535    Gap=0.098847
  39:  mu=77.769231   Gap=0.002959      sigma=8.962776    Gap=0.103722
  40:  mu=77.950000   Gap=0.000641      sigma=8.921743    Gap=0.107826
  41:  mu=78.463415   Gap=0.005941      sigma=9.391479    Gap=0.060852
  42:  mu=78.238095   Gap=0.003053      sigma=9.390496    Gap=0.060950
  43:  mu=78.232558   Gap=0.002982      sigma=9.280731    Gap=0.071927
  44:  mu=77.909091   Gap=0.001166      sigma=9.416664    Gap=0.058334
  45:  mu=78.111111   Gap=0.001425      sigma=9.407378    Gap=0.059262
  46:  mu=78.195652   Gap=0.002508      sigma=9.321829    Gap=0.067817
  47:  mu=78.255319   Gap=0.003273      sigma=9.231003    Gap=0.076900
  48:  mu=78.104167   Gap=0.001335      sigma=9.192931    Gap=0.080707
  49:  mu=77.979592   Gap=0.000262      sigma=9.139486    Gap=0.086051
  50:  mu=77.660000   Gap=0.004359      sigma=9.320107    Gap=0.067989
  51:  mu=77.529412   Gap=0.006033      sigma=9.274365    Gap=0.072564
  52:  mu=77.923077   Gap=0.000986      sigma=9.605379    Gap=0.039462
  53:  mu=78.000000   Gap=0.000000      sigma=9.530487    Gap=0.046951
  54:  mu=77.740741   Gap=0.003324      sigma=9.628632    Gap=0.037137
  55:  mu=77.709091   Gap=0.003730      sigma=9.543532    Gap=0.045647
  56:  mu=77.875000   Gap=0.001603      sigma=9.537637    Gap=0.046236
  57:  mu=77.912281   Gap=0.001125      sigma=9.457719    Gap=0.054228
  58:  mu=77.637931   Gap=0.004642      sigma=9.601900    Gap=0.039810
  59:  mu=77.847458   Gap=0.001956      sigma=9.652985    Gap=0.034701
  60:  mu=77.700000   Gap=0.003846      sigma=9.638983    Gap=0.036102
  61:  mu=77.737705   Gap=0.003363      sigma=9.564109    Gap=0.043589
  62:  mu=77.822581   Gap=0.002275      sigma=9.509798    Gap=0.049020
  63:  mu=77.698413   Gap=0.003867      sigma=9.484549    Gap=0.051545
  64:  mu=77.718750   Gap=0.003606      sigma=9.411543    Gap=0.058846
  65:  mu=77.830769   Gap=0.002170      sigma=9.381765    Gap=0.061823
  66:  mu=77.969697   Gap=0.000389      sigma=9.377552    Gap=0.062245
  67:  mu=78.089552   Gap=0.001148      sigma=9.358102    Gap=0.064190
  68:  mu=78.264706   Gap=0.003394      sigma=9.399026    Gap=0.060097
  69:  mu=78.130435   Gap=0.001672      sigma=9.396134    Gap=0.060387
  70:  mu=78.071429   Gap=0.000916      sigma=9.341645    Gap=0.065836
  71:  mu=78.042254   Gap=0.000542      sigma=9.278836    Gap=0.072116
  72:  mu=78.166667   Gap=0.002137      sigma=9.273618    Gap=0.072638
  73:  mu=78.246575   Gap=0.003161      sigma=9.234807    Gap=0.076519
  74:  mu=78.270270   Gap=0.003465      sigma=9.174432    Gap=0.082557
  75:  mu=78.386667   Gap=0.004957      sigma=9.167905    Gap=0.083209
  76:  mu=78.381579   Gap=0.004892      sigma=9.107497    Gap=0.089250
  77:  mu=78.376623   Gap=0.004829      sigma=9.048267    Gap=0.095173
  78:  mu=78.358974   Gap=0.004602      sigma=8.991412    Gap=0.100859
  79:  mu=78.303797   Gap=0.003895      sigma=8.947603    Gap=0.105240
  80:  mu=78.500000   Gap=0.006410      sigma=9.060905    Gap=0.093909
  81:  mu=78.790123   Gap=0.010130      sigma=9.371241    Gap=0.062876
  82:  mu=79.036585   Gap=0.013290      sigma=9.574413    Gap=0.042559
  83:  mu=78.951807   Gap=0.012203      sigma=9.547476    Gap=0.045252
  84:  mu=78.916667   Gap=0.011752      sigma=9.495874    Gap=0.050413
  85:  mu=78.976471   Gap=0.012519      sigma=9.455750    Gap=0.054425
  86:  mu=79.162791   Gap=0.014908      sigma=9.556272    Gap=0.044373
  87:  mu=79.126437   Gap=0.014441      sigma=9.507172    Gap=0.049283
  88:  mu=79.284091   Gap=0.016463      sigma=9.566690    Gap=0.043331
  89:  mu=79.202247   Gap=0.015413      sigma=9.543725    Gap=0.045627
  90:  mu=79.344444   Gap=0.017236      sigma=9.584897    Gap=0.041510
  91:  mu=79.439560   Gap=0.018456      sigma=9.574702    Gap=0.042530
  92:  mu=79.293478   Gap=0.016583      sigma=9.623949    Gap=0.037605
  93:  mu=79.161290   Gap=0.014888      sigma=9.655674    Gap=0.034433
  94:  mu=79.234043   Gap=0.015821      sigma=9.629769    Gap=0.037023
  95:  mu=79.315789   Gap=0.016869      sigma=9.611685    Gap=0.038832
  96:  mu=79.333333   Gap=0.017094      sigma=9.563022    Gap=0.043698
  97:  mu=79.237113   Gap=0.015860      sigma=9.560198    Gap=0.043980
  98:  mu=79.336735   Gap=0.017138      sigma=9.561769    Gap=0.043823
  99:  mu=79.383838   Gap=0.017742      sigma=9.524776    Gap=0.047522
 100:  mu=79.400000   Gap=0.017949      sigma=9.478396    Gap=0.052160
 101:  mu=79.009901   Gap=0.012947      sigma=10.206283    Gap=0.020628
 102:  mu=79.088235   Gap=0.013952      sigma=10.186595    Gap=0.018660
 103:  mu=79.223301   Gap=0.015683      sigma=10.228394    Gap=0.022839
 104:  mu=79.250000   Gap=0.016026      sigma=10.182706    Gap=0.018271
 105:  mu=79.266667   Gap=0.016239      sigma=10.135526    Gap=0.013553
 106:  mu=79.179245   Gap=0.015119      sigma=10.127300    Gap=0.012730
 107:  mu=78.981308   Gap=0.012581      sigma=10.283806    Gap=0.028381
 108:  mu=79.074074   Gap=0.013770      sigma=10.280964    Gap=0.028096
 109:  mu=79.211009   Gap=0.015526      sigma=10.332165    Gap=0.033217
 110:  mu=78.963636   Gap=0.012354      sigma=10.604396    Gap=0.060440
 111:  mu=78.873874   Gap=0.011204      sigma=10.598417    Gap=0.059842
