任务数量： 500
实际：mu=127.000000   sigma=13.000000

   1:  mu=111.000000   Gap=0.125984      sigma=0.000000    Gap=1.000000
   2:  mu=120.000000   Gap=0.055118      sigma=9.000000    Gap=0.307692
   3:  mu=115.000000   Gap=0.094488      sigma=10.198039    Gap=0.215535
   4:  mu=115.500000   Gap=0.090551      sigma=8.874120    Gap=0.317375
   5:  mu=120.000000   Gap=0.055118      sigma=12.000000    Gap=0.076923
   6:  mu=118.833333   Gap=0.064304      sigma=11.260797    Gap=0.133785
   7:  mu=119.142857   Gap=0.061867      sigma=10.453005    Gap=0.195923
   8:  mu=120.625000   Gap=0.050197      sigma=10.534912    Gap=0.189622
   9:  mu=120.444444   Gap=0.051619      sigma=9.945531    Gap=0.234959
  10:  mu=121.200000   Gap=0.045669      sigma=9.703608    Gap=0.253569
  11:  mu=121.090909   Gap=0.046528      sigma=9.258456    Gap=0.287811
  12:  mu=123.000000   Gap=0.031496      sigma=10.893423    Gap=0.162044
  13:  mu=123.769231   Gap=0.025439      sigma=10.799956    Gap=0.169234
  14:  mu=122.928571   Gap=0.032058      sigma=10.839506    Gap=0.166192
  15:  mu=122.000000   Gap=0.039370      sigma=11.033283    Gap=0.151286
  16:  mu=123.062500   Gap=0.031004      sigma=11.448083    Gap=0.119378
  17:  mu=123.764706   Gap=0.025475      sigma=11.455948    Gap=0.118773
  18:  mu=123.111111   Gap=0.030621      sigma=11.454688    Gap=0.118870
  19:  mu=122.947368   Gap=0.031910      sigma=11.170797    Gap=0.140708
  20:  mu=123.400000   Gap=0.028346      sigma=11.065261    Gap=0.148826
  21:  mu=123.333333   Gap=0.028871      sigma=10.802704    Gap=0.169023
  22:  mu=123.454545   Gap=0.027917      sigma=10.568939    Gap=0.187005
  23:  mu=123.782609   Gap=0.025334      sigma=10.450532    Gap=0.196113
  24:  mu=123.833333   Gap=0.024934      sigma=10.233388    Gap=0.212816
  25:  mu=124.120000   Gap=0.022677      sigma=10.124505    Gap=0.221192
  26:  mu=123.076923   Gap=0.030890      sigma=11.214424    Gap=0.137352
  27:  mu=122.962963   Gap=0.031788      sigma=11.020121    Gap=0.152298
  28:  mu=123.678571   Gap=0.026153      sigma=11.442570    Gap=0.119802
  29:  mu=123.517241   Gap=0.027423      sigma=11.275915    Gap=0.132622
  30:  mu=123.200000   Gap=0.029921      sigma=11.217249    Gap=0.137135
  31:  mu=123.032258   Gap=0.031242      sigma=11.073024    Gap=0.148229
  32:  mu=123.218750   Gap=0.029774      sigma=10.947986    Gap=0.157847
  33:  mu=123.818182   Gap=0.025054      sigma=11.301527    Gap=0.130652
  34:  mu=123.411765   Gap=0.028254      sigma=11.376233    Gap=0.124905
  35:  mu=124.514286   Gap=0.019573      sigma=12.924775    Gap=0.005787
  36:  mu=124.833333   Gap=0.017060      sigma=12.883021    Gap=0.008998
  37:  mu=124.810811   Gap=0.017238      sigma=12.708452    Gap=0.022427
  38:  mu=125.078947   Gap=0.015126      sigma=12.645743    Gap=0.027251
  39:  mu=124.794872   Gap=0.017363      sigma=12.604801    Gap=0.030400
  40:  mu=124.875000   Gap=0.016732      sigma=12.456299    Gap=0.041823
  41:  mu=125.097561   Gap=0.014980      sigma=12.383713    Gap=0.047407
  42:  mu=125.023810   Gap=0.015561      sigma=12.244509    Gap=0.058115
  43:  mu=125.209302   Gap=0.014100      sigma=12.160856    Gap=0.064550
  44:  mu=125.613636   Gap=0.010916      sigma=12.310779    Gap=0.053017
  45:  mu=125.800000   Gap=0.009449      sigma=12.235831    Gap=0.058782
  46:  mu=125.543478   Gap=0.011469      sigma=12.223830    Gap=0.059705
  47:  mu=124.936170   Gap=0.016251      sigma=12.775316    Gap=0.017283
  48:  mu=125.520833   Gap=0.011647      sigma=13.261771    Gap=0.020136
  49:  mu=125.632653   Gap=0.010767      sigma=13.148592    Gap=0.011430
  50:  mu=125.120000   Gap=0.014803      sigma=13.502059    Gap=0.038620
  51:  mu=125.098039   Gap=0.014976      sigma=13.369932    Gap=0.028456
  52:  mu=124.903846   Gap=0.016505      sigma=13.313180    Gap=0.024091
  53:  mu=124.943396   Gap=0.016194      sigma=13.190069    Gap=0.014621
  54:  mu=124.870370   Gap=0.016769      sigma=13.078178    Gap=0.006014
  55:  mu=125.109091   Gap=0.014889      sigma=13.076937    Gap=0.005918
  56:  mu=124.910714   Gap=0.016451      sigma=13.042892    Gap=0.003299
  57:  mu=124.877193   Gap=0.016715      sigma=12.930408    Gap=0.005353
  58:  mu=124.948276   Gap=0.016155      sigma=12.829683    Gap=0.013101
  59:  mu=124.949153   Gap=0.016148      sigma=12.720494    Gap=0.021500
  60:  mu=124.733333   Gap=0.017848      sigma=12.722508    Gap=0.021346
  61:  mu=124.639344   Gap=0.018588      sigma=12.638781    Gap=0.027786
  62:  mu=124.790323   Gap=0.017399      sigma=12.591775    Gap=0.031402
  63:  mu=124.730159   Gap=0.017873      sigma=12.500421    Gap=0.038429
  64:  mu=125.265625   Gap=0.013656      sigma=13.110399    Gap=0.008492
  65:  mu=125.123077   Gap=0.014779      sigma=13.059047    Gap=0.004542
  66:  mu=125.106061   Gap=0.014913      sigma=12.960463    Gap=0.003041
  67:  mu=125.119403   Gap=0.014808      sigma=12.863836    Gap=0.010474
  68:  mu=125.117647   Gap=0.014822      sigma=12.768907    Gap=0.017776
  69:  mu=124.855072   Gap=0.016889      sigma=12.859638    Gap=0.010797
  70:  mu=124.900000   Gap=0.016535      sigma=12.772907    Gap=0.017469
  71:  mu=124.816901   Gap=0.017190      sigma=12.701680    Gap=0.022948
  72:  mu=124.750000   Gap=0.017717      sigma=12.625756    Gap=0.028788
  73:  mu=124.575342   Gap=0.019092      sigma=12.626259    Gap=0.028749
  74:  mu=124.675676   Gap=0.018302      sigma=12.569921    Gap=0.033083
  75:  mu=124.653333   Gap=0.018478      sigma=12.487320    Gap=0.039437
  76:  mu=124.644737   Gap=0.018545      sigma=12.405118    Gap=0.045760
  77:  mu=124.558442   Gap=0.019225      sigma=12.347242    Gap=0.050212
  78:  mu=124.423077   Gap=0.020291      sigma=12.325208    Gap=0.051907
  79:  mu=124.708861   Gap=0.018040      sigma=12.504330    Gap=0.038128
  80:  mu=124.762500   Gap=0.017618      sigma=12.435075    Gap=0.043456
  81:  mu=124.481481   Gap=0.019831      sigma=12.611098    Gap=0.029916
  82:  mu=124.475610   Gap=0.019877      sigma=12.534076    Gap=0.035840
  83:  mu=124.542169   Gap=0.019353      sigma=12.472912    Gap=0.040545
  84:  mu=124.607143   Gap=0.018841      sigma=12.412568    Gap=0.045187
  85:  mu=124.505882   Gap=0.019639      sigma=12.374189    Gap=0.048139
  86:  mu=124.441860   Gap=0.020143      sigma=12.316188    Gap=0.052601
  87:  mu=124.413793   Gap=0.020364      sigma=12.247966    Gap=0.057849
  88:  mu=124.534091   Gap=0.019417      sigma=12.229760    Gap=0.059249
  89:  mu=124.662921   Gap=0.018402      sigma=12.220763    Gap=0.059941
  90:  mu=124.766667   Gap=0.017585      sigma=12.192028    Gap=0.062152
  91:  mu=124.890110   Gap=0.016613      sigma=12.181278    Gap=0.062979
  92:  mu=124.739130   Gap=0.017802      sigma=12.200205    Gap=0.061523
  93:  mu=124.913978   Gap=0.016425      sigma=12.249780    Gap=0.057709
  94:  mu=125.095745   Gap=0.014994      sigma=12.309890    Gap=0.053085
  95:  mu=125.063158   Gap=0.015251      sigma=12.249005    Gap=0.057769
  96:  mu=125.229167   Gap=0.013944      sigma=12.292002    Gap=0.054461
  97:  mu=125.432990   Gap=0.012339      sigma=12.390475    Gap=0.046887
  98:  mu=125.520408   Gap=0.011650      sigma=12.357126    Gap=0.049452
  99:  mu=125.636364   Gap=0.010737      sigma=12.348029    Gap=0.050152
 100:  mu=125.490000   Gap=0.011890      sigma=12.372142    Gap=0.048297
 101:  mu=125.623762   Gap=0.010837      sigma=12.383198    Gap=0.047446
 102:  mu=125.598039   Gap=0.011039      sigma=12.325058    Gap=0.051919
 103:  mu=125.747573   Gap=0.009862      sigma=12.357709    Gap=0.049407
 104:  mu=125.769231   Gap=0.009691      sigma=12.300118    Gap=0.053837
 105:  mu=125.800000   Gap=0.009449      sigma=12.245427    Gap=0.058044
 106:  mu=125.915094   Gap=0.008543      sigma=12.244458    Gap=0.058119
 107:  mu=125.775701   Gap=0.009640      sigma=12.271316    Gap=0.056053
 108:  mu=126.000000   Gap=0.007874      sigma=12.432782    Gap=0.043632
 109:  mu=126.036697   Gap=0.007585      sigma=12.381494    Gap=0.047577
 110:  mu=126.154545   Gap=0.006657      sigma=12.386346    Gap=0.047204
 111:  mu=126.162162   Gap=0.006597      sigma=12.330684    Gap=0.051486
 112:  mu=126.133929   Gap=0.006819      sigma=12.279117    Gap=0.055453
 113:  mu=126.230088   Gap=0.006062      sigma=12.266949    Gap=0.056389
 114:  mu=126.263158   Gap=0.005802      sigma=12.218086    Gap=0.060147
 115:  mu=126.043478   Gap=0.007532      sigma=12.388909    Gap=0.047007
 116:  mu=125.887931   Gap=0.008756      sigma=12.447664    Gap=0.042487
 117:  mu=125.931624   Gap=0.008412      sigma=12.403285    Gap=0.045901
 118:  mu=126.033898   Gap=0.007607      sigma=12.400063    Gap=0.046149
 119:  mu=126.142857   Gap=0.006749      sigma=12.404449    Gap=0.045812
 120:  mu=126.041667   Gap=0.007546      sigma=12.401879    Gap=0.046009
 121:  mu=126.214876   Gap=0.006182      sigma=12.495425    Gap=0.038813
 122:  mu=126.196721   Gap=0.006325      sigma=12.445711    Gap=0.042638
 123:  mu=126.292683   Gap=0.005569      sigma=12.440252    Gap=0.043058
 124:  mu=126.411290   Gap=0.004636      sigma=12.459620    Gap=0.041568
 125:  mu=126.384000   Gap=0.004850      sigma=12.413402    Gap=0.045123
 126:  mu=126.412698   Gap=0.004624      sigma=12.368207    Gap=0.048599
 127:  mu=126.354331   Gap=0.005084      sigma=12.336826    Gap=0.051013
 128:  mu=126.210938   Gap=0.006213      sigma=12.394336    Gap=0.046590
 129:  mu=126.085271   Gap=0.007203      sigma=12.427795    Gap=0.044016
 130:  mu=126.069231   Gap=0.007329      sigma=12.381244    Gap=0.047597
 131:  mu=126.061069   Gap=0.007393      sigma=12.334248    Gap=0.051212
 132:  mu=126.045455   Gap=0.007516      sigma=12.288738    Gap=0.054712
 133:  mu=125.954887   Gap=0.008229      sigma=12.286593    Gap=0.054877
 134:  mu=125.902985   Gap=0.008638      sigma=12.255288    Gap=0.057286
 135:  mu=125.837037   Gap=0.009157      sigma=12.233656    Gap=0.058950
 136:  mu=125.897059   Gap=0.008685      sigma=12.208531    Gap=0.060882
 137:  mu=126.211679   Gap=0.006207      sigma=12.705209    Gap=0.022676
 138:  mu=126.152174   Gap=0.006676      sigma=12.678238    Gap=0.024751
 139:  mu=126.136691   Gap=0.006798      sigma=12.633860    Gap=0.028165
 140:  mu=126.228571   Gap=0.006074      sigma=12.635179    Gap=0.028063
 141:  mu=126.432624   Gap=0.004468      sigma=12.819702    Gap=0.013869
 142:  mu=126.359155   Gap=0.005046      sigma=12.804237    Gap=0.015059
 143:  mu=126.510490   Gap=0.003854      sigma=12.886197    Gap=0.008754
 144:  mu=126.569444   Gap=0.003390      sigma=12.860714    Gap=0.010714
 145:  mu=126.786207   Gap=0.001683      sigma=13.077586    Gap=0.005968
 146:  mu=126.924658   Gap=0.000593      sigma=13.138923    Gap=0.010686
 147:  mu=126.931973   Gap=0.000536      sigma=13.094455    Gap=0.007266
 148:  mu=126.912162   Gap=0.000692      sigma=13.052353    Gap=0.004027
 149:  mu=126.959732   Gap=0.000317      sigma=13.021345    Gap=0.001642
 150:  mu=126.913333   Gap=0.000682      sigma=12.990220    Gap=0.000752
 151:  mu=126.986755   Gap=0.000104      sigma=12.978325    Gap=0.001667
 152:  mu=127.111842   Gap=0.000881      sigma=13.026567    Gap=0.002044
 153:  mu=127.078431   Gap=0.000618      sigma=12.990459    Gap=0.000734
 154:  mu=127.129870   Gap=0.001023      sigma=12.963836    Gap=0.002782
 155:  mu=127.129032   Gap=0.001016      sigma=12.921954    Gap=0.006004
 156:  mu=127.230769   Gap=0.001817      sigma=12.942598    Gap=0.004416
 157:  mu=127.191083   Gap=0.001505      sigma=12.910833    Gap=0.006859
 158:  mu=127.221519   Gap=0.001744      sigma=12.875560    Gap=0.009572
 159:  mu=127.081761   Gap=0.000644      sigma=12.954671    Gap=0.003487
 160:  mu=126.993750   Gap=0.000049      sigma=12.961721    Gap=0.002945
 161:  mu=126.863354   Gap=0.001076      sigma=13.026250    Gap=0.002019
 162:  mu=126.969136   Gap=0.000243      sigma=13.055164    Gap=0.004243
 163:  mu=127.055215   Gap=0.000435      sigma=13.061089    Gap=0.004699
 164:  mu=126.993902   Gap=0.000048      sigma=13.044715    Gap=0.003440
 165:  mu=127.012121   Gap=0.000095      sigma=13.007218    Gap=0.000555
 166:  mu=127.006024   Gap=0.000047      sigma=12.968217    Gap=0.002445
 167:  mu=127.011976   Gap=0.000094      sigma=12.929560    Gap=0.005418
 168:  mu=127.119048   Gap=0.000937      sigma=12.965067    Gap=0.002687
 169:  mu=127.053254   Gap=0.000419      sigma=12.954751    Gap=0.003481
 170:  mu=127.164706   Gap=0.001297      sigma=12.997599    Gap=0.000185
 171:  mu=127.198830   Gap=0.001566      sigma=12.967174    Gap=0.002525
 172:  mu=127.139535   Gap=0.001099      sigma=12.952653    Gap=0.003642
 173:  mu=127.225434   Gap=0.001775      sigma=12.964203    Gap=0.002754
 174:  mu=127.212644   Gap=0.001674      sigma=12.927991    Gap=0.005539
 175:  mu=127.280000   Gap=0.002205      sigma=12.921583    Gap=0.006032
 176:  mu=127.198864   Gap=0.001566      sigma=12.929450    Gap=0.005427
 177:  mu=127.180791   Gap=0.001424      sigma=12.895104    Gap=0.008069
 178:  mu=127.174157   Gap=0.001371      sigma=12.859133    Gap=0.010836
 179:  mu=127.251397   Gap=0.001980      sigma=12.864504    Gap=0.010423
 180:  mu=127.433333   Gap=0.003412      sigma=13.057607    Gap=0.004431
 181:  mu=127.541436   Gap=0.004263      sigma=13.102009    Gap=0.007847
 182:  mu=127.631868   Gap=0.004975      sigma=13.122486    Gap=0.009422
 183:  mu=127.524590   Gap=0.004131      sigma=13.166367    Gap=0.012797
 184:  mu=127.483696   Gap=0.003809      sigma=13.142189    Gap=0.010938
 185:  mu=127.572973   Gap=0.004512      sigma=13.162450    Gap=0.012496
 186:  mu=127.543011   Gap=0.004276      sigma=13.133343    Gap=0.010257
