任务数量： 500
实际：mu=218.000000   sigma=37.000000

   1:  mu=228.000000   Gap=0.045872      sigma=0.000000    Gap=1.000000
   2:  mu=239.500000   Gap=0.098624      sigma=11.500000    Gap=0.689189
   3:  mu=240.666667   Gap=0.103976      sigma=9.533566    Gap=0.742336
   4:  mu=221.500000   Gap=0.016055      sigma=34.208917    Gap=0.075435
   5:  mu=216.000000   Gap=0.009174      sigma=32.514612    Gap=0.121227
   6:  mu=221.000000   Gap=0.013761      sigma=31.717503    Gap=0.142770
   7:  mu=227.571429   Gap=0.043906      sigma=33.487128    Gap=0.094942
   8:  mu=219.750000   Gap=0.008028      sigma=37.542476    Gap=0.014662
   9:  mu=225.666667   Gap=0.035168      sigma=39.152125    Gap=0.058166
  10:  mu=228.600000   Gap=0.048624      sigma=38.171193    Gap=0.031654
  11:  mu=221.818182   Gap=0.017515      sigma=42.243489    Gap=0.141716
  12:  mu=217.083333   Gap=0.004205      sigma=43.386746    Gap=0.172615
  13:  mu=219.846154   Gap=0.008469      sigma=42.769231    Gap=0.155925
  14:  mu=219.285714   Gap=0.005898      sigma=41.262970    Gap=0.115215
  15:  mu=215.800000   Gap=0.010092      sigma=41.943136    Gap=0.133598
  16:  mu=215.125000   Gap=0.013188      sigma=40.695324    Gap=0.099874
  17:  mu=216.941176   Gap=0.004857      sigma=40.143083    Gap=0.084948
  18:  mu=217.333333   Gap=0.003058      sigma=39.045557    Gap=0.055285
  19:  mu=218.000000   Gap=0.000000      sigma=38.109261    Gap=0.029980
  20:  mu=219.100000   Gap=0.005046      sigma=37.452503    Gap=0.012230
  21:  mu=218.571429   Gap=0.002621      sigma=36.626261    Gap=0.010101
  22:  mu=218.545455   Gap=0.002502      sigma=35.784363    Gap=0.032855
  23:  mu=219.565217   Gap=0.007180      sigma=35.323137    Gap=0.045321
  24:  mu=218.125000   Gap=0.000573      sigma=35.262483    Gap=0.046960
  25:  mu=216.800000   Gap=0.005505      sigma=35.154516    Gap=0.049878
  26:  mu=220.115385   Gap=0.009704      sigma=38.250517    Gap=0.033798
  27:  mu=219.555556   Gap=0.007136      sigma=37.643880    Gap=0.017402
  28:  mu=218.678571   Gap=0.003113      sigma=37.245377    Gap=0.006632
  29:  mu=218.000000   Gap=0.000000      sigma=36.773304    Gap=0.006127
  30:  mu=216.433333   Gap=0.007187      sigma=37.126525    Gap=0.003420
  31:  mu=219.903226   Gap=0.008730      sigma=41.171831    Gap=0.112752
  32:  mu=220.968750   Gap=0.013618      sigma=40.955375    Gap=0.106902
  33:  mu=219.818182   Gap=0.008340      sigma=40.851879    Gap=0.104105
  34:  mu=218.852941   Gap=0.003913      sigma=40.626804    Gap=0.098022
  35:  mu=219.428571   Gap=0.006553      sigma=40.182644    Gap=0.086017
  36:  mu=219.444444   Gap=0.006626      sigma=39.620733    Gap=0.070831
  37:  mu=217.540541   Gap=0.002108      sigma=40.716950    Gap=0.100458
  38:  mu=219.078947   Gap=0.004949      sigma=41.252995    Gap=0.114946
  39:  mu=218.282051   Gap=0.001294      sigma=41.015912    Gap=0.108538
  40:  mu=217.300000   Gap=0.003211      sigma=40.961689    Gap=0.107073
  41:  mu=218.512195   Gap=0.002350      sigma=41.179039    Gap=0.112947
  42:  mu=219.738095   Gap=0.007973      sigma=41.436158    Gap=0.119896
  43:  mu=219.744186   Gap=0.008001      sigma=40.951527    Gap=0.106798
  44:  mu=219.545455   Gap=0.007089      sigma=40.504464    Gap=0.094715
  45:  mu=218.955556   Gap=0.004383      sigma=40.242573    Gap=0.087637
  46:  mu=219.043478   Gap=0.004787      sigma=39.807120    Gap=0.075868
  47:  mu=218.851064   Gap=0.003904      sigma=39.402980    Gap=0.064945
  48:  mu=218.750000   Gap=0.003440      sigma=38.996528    Gap=0.053960
  49:  mu=218.795918   Gap=0.003651      sigma=38.597864    Gap=0.043186
  50:  mu=219.400000   Gap=0.006422      sigma=38.443205    Gap=0.039006
  51:  mu=218.843137   Gap=0.003868      sigma=38.267568    Gap=0.034259
  52:  mu=217.500000   Gap=0.002294      sigma=39.092838    Gap=0.056563
  53:  mu=217.075472   Gap=0.004241      sigma=38.843104    Gap=0.049814
  54:  mu=217.592593   Gap=0.001869      sigma=38.665478    Gap=0.045013
  55:  mu=218.000000   Gap=0.000000      sigma=38.429156    Gap=0.038626
  56:  mu=218.089286   Gap=0.000410      sigma=38.090248    Gap=0.029466
  57:  mu=218.666667   Gap=0.003058      sigma=38.001077    Gap=0.027056
  58:  mu=218.120690   Gap=0.000554      sigma=37.896901    Gap=0.024241
  59:  mu=217.813559   Gap=0.000855      sigma=37.647101    Gap=0.017489
  60:  mu=216.800000   Gap=0.005505      sigma=38.135198    Gap=0.030681
  61:  mu=217.049180   Gap=0.004362      sigma=37.870541    Gap=0.023528
  62:  mu=217.822581   Gap=0.000814      sigma=38.046459    Gap=0.028283
  63:  mu=218.333333   Gap=0.001529      sigma=37.956951    Gap=0.025864
  64:  mu=218.062500   Gap=0.000287      sigma=37.720549    Gap=0.019474
  65:  mu=217.276923   Gap=0.003317      sigma=37.953213    Gap=0.025763
  66:  mu=217.106061   Gap=0.004101      sigma=37.689774    Gap=0.018643
  67:  mu=217.656716   Gap=0.001575      sigma=37.673995    Gap=0.018216
  68:  mu=216.882353   Gap=0.005127      sigma=37.929319    Gap=0.025117
  69:  mu=216.521739   Gap=0.006781      sigma=37.770707    Gap=0.020830
  70:  mu=216.057143   Gap=0.008912      sigma=37.698005    Gap=0.018865
  71:  mu=216.971831   Gap=0.004716      sigma=38.205881    Gap=0.032591
  72:  mu=216.305556   Gap=0.007773      sigma=38.352763    Gap=0.036561
  73:  mu=216.520548   Gap=0.006786      sigma=38.132828    Gap=0.030617
  74:  mu=216.094595   Gap=0.008740      sigma=38.048749    Gap=0.028345
  75:  mu=215.373333   Gap=0.012049      sigma=38.300139    Gap=0.035139
  76:  mu=215.263158   Gap=0.012554      sigma=38.059292    Gap=0.028630
  77:  mu=215.311688   Gap=0.012332      sigma=37.813713    Gap=0.021992
  78:  mu=215.730769   Gap=0.010409      sigma=37.750080    Gap=0.020272
  79:  mu=215.936709   Gap=0.009465      sigma=37.554464    Gap=0.014986
  80:  mu=216.050000   Gap=0.008945      sigma=37.332593    Gap=0.008989
  81:  mu=215.913580   Gap=0.009571      sigma=37.121488    Gap=0.003283
  82:  mu=215.646341   Gap=0.010797      sigma=36.972756    Gap=0.000736
  83:  mu=215.024096   Gap=0.013651      sigma=37.178818    Gap=0.004833
  84:  mu=214.666667   Gap=0.015291      sigma=37.100036    Gap=0.002704
  85:  mu=213.905882   Gap=0.018780      sigma=37.534493    Gap=0.014446
  86:  mu=213.953488   Gap=0.018562      sigma=37.318213    Gap=0.008600
  87:  mu=213.724138   Gap=0.019614      sigma=37.164032    Gap=0.004433
  88:  mu=214.181818   Gap=0.017515      sigma=37.198040    Gap=0.005352
  89:  mu=214.224719   Gap=0.017318      sigma=36.990662    Gap=0.000252
  90:  mu=214.700000   Gap=0.015138      sigma=37.056848    Gap=0.001536
  91:  mu=214.945055   Gap=0.014014      sigma=36.925932    Gap=0.002002
  92:  mu=214.804348   Gap=0.014659      sigma=36.749220    Gap=0.006778
  93:  mu=214.440860   Gap=0.016326      sigma=36.717012    Gap=0.007648
  94:  mu=214.404255   Gap=0.016494      sigma=36.522893    Gap=0.012895
  95:  mu=214.157895   Gap=0.017624      sigma=36.408592    Gap=0.015984
