任务数量： 500
实际：mu=113.000000   sigma=17.000000

   1:  mu=113.000000   Gap=0.000000      sigma=0.000000    Gap=1.000000
   2:  mu=121.000000   Gap=0.070796      sigma=8.000000    Gap=0.529412
   3:  mu=118.666667   Gap=0.050147      sigma=7.318166    Gap=0.569520
   4:  mu=115.500000   Gap=0.022124      sigma=8.381527    Gap=0.506969
   5:  mu=113.600000   Gap=0.005310      sigma=8.404761    Gap=0.505602
   6:  mu=111.333333   Gap=0.014749      sigma=9.195409    Gap=0.459094
   7:  mu=111.285714   Gap=0.015171      sigma=8.514094    Gap=0.499171
   8:  mu=118.375000   Gap=0.047566      sigma=20.377300    Gap=0.198665
   9:  mu=118.222222   Gap=0.046214      sigma=19.216762    Gap=0.130398
  10:  mu=115.000000   Gap=0.017699      sigma=20.634922    Gap=0.213819
  11:  mu=116.454545   Gap=0.030571      sigma=20.205146    Gap=0.188538
  12:  mu=116.250000   Gap=0.028761      sigma=19.356846    Gap=0.138638
  13:  mu=117.230769   Gap=0.037440      sigma=18.905245    Gap=0.112073
  14:  mu=117.142857   Gap=0.036662      sigma=18.220307    Gap=0.071783
  15:  mu=116.466667   Gap=0.030678      sigma=17.783388    Gap=0.046082
  16:  mu=117.000000   Gap=0.035398      sigma=17.342145    Gap=0.020126
  17:  mu=119.294118   Gap=0.055700      sigma=19.164197    Gap=0.127306
  18:  mu=118.944444   Gap=0.052606      sigma=18.679972    Gap=0.098822
  19:  mu=118.368421   Gap=0.047508      sigma=18.345258    Gap=0.079133
  20:  mu=118.650000   Gap=0.050000      sigma=17.922821    Gap=0.054284
  21:  mu=117.333333   Gap=0.038348      sigma=18.455438    Gap=0.085614
  22:  mu=116.909091   Gap=0.034594      sigma=18.135623    Gap=0.066801
  23:  mu=116.521739   Gap=0.031166      sigma=17.829798    Gap=0.048812
  24:  mu=115.541667   Gap=0.022493      sigma=18.076179    Gap=0.063305
  25:  mu=114.680000   Gap=0.014867      sigma=18.207076    Gap=0.071004
  26:  mu=115.769231   Gap=0.024506      sigma=18.665698    Gap=0.097982
  27:  mu=115.296296   Gap=0.020321      sigma=18.474837    Gap=0.086755
  28:  mu=115.464286   Gap=0.021808      sigma=18.162918    Gap=0.068407
  29:  mu=115.241379   Gap=0.019835      sigma=17.885951    Gap=0.052115
  30:  mu=115.933333   Gap=0.025959      sigma=17.975786    Gap=0.057399
  31:  mu=115.645161   Gap=0.023409      sigma=17.753779    Gap=0.044340
  32:  mu=115.906250   Gap=0.025719      sigma=17.534536    Gap=0.031443
  33:  mu=117.181818   Gap=0.037007      sigma=18.713882    Gap=0.100817
  34:  mu=118.588235   Gap=0.049453      sigma=20.129168    Gap=0.184069
  35:  mu=118.028571   Gap=0.044501      sigma=20.106127    Gap=0.182713
  36:  mu=117.694444   Gap=0.041544      sigma=19.923213    Gap=0.171954
  37:  mu=117.756757   Gap=0.042095      sigma=19.655692    Gap=0.156217
  38:  mu=117.815789   Gap=0.042618      sigma=19.398664    Gap=0.141098
  39:  mu=117.333333   Gap=0.038348      sigma=19.377933    Gap=0.139878
  40:  mu=117.675000   Gap=0.041372      sigma=19.252776    Gap=0.132516
  41:  mu=118.292683   Gap=0.046838      sigma=19.413654    Gap=0.141980
  42:  mu=118.214286   Gap=0.046144      sigma=19.187714    Gap=0.128689
  43:  mu=118.511628   Gap=0.048775      sigma=19.060945    Gap=0.121232
  44:  mu=118.022727   Gap=0.044449      sigma=19.113880    Gap=0.124346
  45:  mu=118.333333   Gap=0.047198      sigma=19.012277    Gap=0.118369
  46:  mu=117.891304   Gap=0.043286      sigma=19.036839    Gap=0.119814
  47:  mu=117.170213   Gap=0.036905      sigma=19.457886    Gap=0.144582
  48:  mu=116.562500   Gap=0.031527      sigma=19.699732    Gap=0.158808
  49:  mu=116.571429   Gap=0.031606      sigma=19.497776    Gap=0.146928
  50:  mu=116.340000   Gap=0.029558      sigma=19.369677    Gap=0.139393
  51:  mu=116.509804   Gap=0.031060      sigma=19.216387    Gap=0.130376
  52:  mu=116.269231   Gap=0.028931      sigma=19.108109    Gap=0.124006
  53:  mu=116.433962   Gap=0.030389      sigma=18.964226    Gap=0.115543
  54:  mu=116.518519   Gap=0.031137      sigma=18.797893    Gap=0.105758
  55:  mu=116.381818   Gap=0.029928      sigma=18.653287    Gap=0.097252
  56:  mu=116.214286   Gap=0.028445      sigma=18.527696    Gap=0.089864
  57:  mu=116.035088   Gap=0.026859      sigma=18.413348    Gap=0.083138
  58:  mu=116.310345   Gap=0.029295      sigma=18.371836    Gap=0.080696
  59:  mu=116.661017   Gap=0.032398      sigma=18.410213    Gap=0.082954
  60:  mu=116.683333   Gap=0.032596      sigma=18.256955    Gap=0.073939
  61:  mu=116.426230   Gap=0.030321      sigma=18.215881    Gap=0.071522
  62:  mu=116.564516   Gap=0.031544      sigma=18.100634    Gap=0.064743
  63:  mu=116.063492   Gap=0.027111      sigma=18.384667    Gap=0.081451
  64:  mu=116.031250   Gap=0.026825      sigma=18.242266    Gap=0.073074
  65:  mu=115.984615   Gap=0.026413      sigma=18.105241    Gap=0.065014
  66:  mu=116.030303   Gap=0.026817      sigma=17.971332    Gap=0.057137
  67:  mu=115.835821   Gap=0.025096      sigma=17.906554    Gap=0.053327
  68:  mu=115.676471   Gap=0.023686      sigma=17.822195    Gap=0.048364
  69:  mu=115.492754   Gap=0.022060      sigma=17.757320    Gap=0.044548
  70:  mu=115.385714   Gap=0.021113      sigma=17.652432    Gap=0.038378
  71:  mu=115.464789   Gap=0.021812      sigma=17.540160    Gap=0.031774
  72:  mu=115.222222   Gap=0.019666      sigma=17.537438    Gap=0.031614
  73:  mu=115.082192   Gap=0.018426      sigma=17.457387    Gap=0.026905
  74:  mu=115.270270   Gap=0.020091      sigma=17.413335    Gap=0.024314
  75:  mu=115.186667   Gap=0.019351      sigma=17.311802    Gap=0.018341
  76:  mu=115.184211   Gap=0.019329      sigma=17.197545    Gap=0.011620
  77:  mu=114.987013   Gap=0.017584      sigma=17.171778    Gap=0.010105
  78:  mu=115.358974   Gap=0.020876      sigma=17.370749    Gap=0.021809
  79:  mu=115.531646   Gap=0.022404      sigma=17.327695    Gap=0.019276
  80:  mu=115.612500   Gap=0.023119      sigma=17.234046    Gap=0.013767
  81:  mu=115.382716   Gap=0.021086      sigma=17.250205    Gap=0.014718
  82:  mu=115.048780   Gap=0.018131      sigma=17.406126    Gap=0.023890
  83:  mu=115.192771   Gap=0.019405      sigma=17.350017    Gap=0.020589
  84:  mu=115.285714   Gap=0.020228      sigma=17.267208    Gap=0.015718
