任务数量： 500
实际：mu=463.000000   sigma=40.000000

   1:  mu=451.000000   Gap=0.025918      sigma=0.000000    Gap=1.000000
   2:  mu=464.000000   Gap=0.002160      sigma=13.000000    Gap=0.675000
   3:  mu=450.000000   Gap=0.028078      sigma=22.464787    Gap=0.438380
   4:  mu=468.000000   Gap=0.010799      sigma=36.749150    Gap=0.081271
   5:  mu=462.800000   Gap=0.000432      sigma=34.475499    Gap=0.138113
   6:  mu=468.833333   Gap=0.012599      sigma=34.241382    Gap=0.143965
   7:  mu=473.714286   Gap=0.023141      sigma=33.880944    Gap=0.152976
   8:  mu=473.375000   Gap=0.022408      sigma=31.705431    Gap=0.207364
   9:  mu=471.888889   Gap=0.019198      sigma=30.186253    Gap=0.245344
  10:  mu=476.900000   Gap=0.030022      sigma=32.343315    Gap=0.191417
  11:  mu=480.000000   Gap=0.036717      sigma=32.358784    Gap=0.191030
  12:  mu=477.916667   Gap=0.032217      sigma=31.742344    Gap=0.206441
  13:  mu=472.076923   Gap=0.019605      sigma=36.596472    Gap=0.085088
  14:  mu=470.857143   Gap=0.016970      sigma=35.538424    Gap=0.111539
  15:  mu=470.800000   Gap=0.016847      sigma=34.334045    Gap=0.141649
  16:  mu=472.625000   Gap=0.020788      sigma=33.986900    Gap=0.150327
  17:  mu=471.352941   Gap=0.018041      sigma=33.362433    Gap=0.165939
  18:  mu=474.277778   Gap=0.024358      sigma=34.592558    Gap=0.135186
  19:  mu=472.421053   Gap=0.020348      sigma=34.579148    Gap=0.135521
  20:  mu=474.450000   Gap=0.024730      sigma=34.844619    Gap=0.128885
  21:  mu=477.428571   Gap=0.031163      sigma=36.520798    Gap=0.086980
  22:  mu=476.090909   Gap=0.028274      sigma=36.203854    Gap=0.094904
  23:  mu=475.608696   Gap=0.027233      sigma=35.480232    Gap=0.112994
  24:  mu=475.666667   Gap=0.027358      sigma=34.734309    Gap=0.131642
  25:  mu=472.720000   Gap=0.020994      sigma=36.967575    Gap=0.075811
  26:  mu=471.230769   Gap=0.017777      sigma=37.006556    Gap=0.074836
  27:  mu=471.518519   Gap=0.018399      sigma=36.344413    Gap=0.091390
  28:  mu=471.250000   Gap=0.017819      sigma=35.716768    Gap=0.107081
  29:  mu=468.896552   Gap=0.012736      sigma=37.239527    Gap=0.069012
  30:  mu=469.433333   Gap=0.013895      sigma=36.727540    Gap=0.081811
  31:  mu=468.709677   Gap=0.012332      sigma=36.347067    Gap=0.091323
  32:  mu=468.656250   Gap=0.012217      sigma=35.775873    Gap=0.105603
  33:  mu=469.303030   Gap=0.013613      sigma=35.419122    Gap=0.114522
  34:  mu=468.882353   Gap=0.012705      sigma=34.977947    Gap=0.125551
  35:  mu=469.514286   Gap=0.014070      sigma=34.671002    Gap=0.133225
  36:  mu=469.805556   Gap=0.014699      sigma=34.229470    Gap=0.144263
  37:  mu=469.162162   Gap=0.013309      sigma=33.983711    Gap=0.150407
  38:  mu=466.894737   Gap=0.008412      sigma=36.259147    Gap=0.093521
  39:  mu=465.923077   Gap=0.006313      sigma=36.289000    Gap=0.092775
  40:  mu=465.575000   Gap=0.005562      sigma=35.898390    Gap=0.102540
  41:  mu=465.341463   Gap=0.005057      sigma=35.488651    Gap=0.112784
  42:  mu=464.000000   Gap=0.002160      sigma=36.100389    Gap=0.097490
  43:  mu=464.953488   Gap=0.004219      sigma=36.209310    Gap=0.094767
  44:  mu=465.318182   Gap=0.005007      sigma=35.875272    Gap=0.103118
  45:  mu=466.000000   Gap=0.006479      sigma=35.761556    Gap=0.105961
  46:  mu=466.956522   Gap=0.008545      sigma=35.948004    Gap=0.101300
  47:  mu=467.063830   Gap=0.008777      sigma=35.570968    Gap=0.110726
  48:  mu=465.166667   Gap=0.004680      sigma=37.524622    Gap=0.061884
  49:  mu=466.204082   Gap=0.006920      sigma=37.828819    Gap=0.054280
  50:  mu=466.640000   Gap=0.007862      sigma=37.572735    Gap=0.060682
  51:  mu=465.647059   Gap=0.005717      sigma=37.859298    Gap=0.053518
  52:  mu=464.442308   Gap=0.003115      sigma=38.467975    Gap=0.038301
  53:  mu=464.962264   Gap=0.004238      sigma=38.287375    Gap=0.042816
  54:  mu=464.703704   Gap=0.003680      sigma=37.977883    Gap=0.050553
