任务数量： 500
实际：mu=392.000000   sigma=42.000000

   1:  mu=319.000000   Gap=0.186224      sigma=0.000000    Gap=1.000000
   2:  mu=376.500000   Gap=0.039541      sigma=57.500000    Gap=0.369048
   3:  mu=375.666667   Gap=0.041667      sigma=46.963343    Gap=0.118175
   4:  mu=350.500000   Gap=0.105867      sigma=59.617531    Gap=0.419465
   5:  mu=337.200000   Gap=0.139796      sigma=59.589932    Gap=0.418808
   6:  mu=351.333333   Gap=0.103741      sigma=62.911755    Gap=0.497899
   7:  mu=358.714286   Gap=0.084913      sigma=60.986449    Gap=0.452058
   8:  mu=365.750000   Gap=0.066964      sigma=60.007812    Gap=0.428757
   9:  mu=371.444444   Gap=0.052438      sigma=58.823863    Gap=0.400568
  10:  mu=373.300000   Gap=0.047704      sigma=56.082172    Gap=0.335290
  11:  mu=381.636364   Gap=0.026438      sigma=59.617375    Gap=0.419461
  12:  mu=384.750000   Gap=0.018495      sigma=58.005926    Gap=0.381093
  13:  mu=381.307692   Gap=0.027276      sigma=56.991747    Gap=0.356946
  14:  mu=378.000000   Gap=0.035714      sigma=56.198627    Gap=0.338063
  15:  mu=371.066667   Gap=0.053401      sigma=60.172493    Gap=0.432678
  16:  mu=370.187500   Gap=0.055644      sigma=58.361180    Gap=0.389552
  17:  mu=372.058824   Gap=0.050870      sigma=57.111316    Gap=0.359793
  18:  mu=373.611111   Gap=0.046910      sigma=55.870027    Gap=0.330239
  19:  mu=374.210526   Gap=0.045381      sigma=54.439323    Gap=0.296174
  20:  mu=373.850000   Gap=0.046301      sigma=53.084155    Gap=0.263908
  21:  mu=374.619048   Gap=0.044339      sigma=51.918871    Gap=0.236164
  22:  mu=373.909091   Gap=0.046150      sigma=50.829402    Gap=0.210224
  23:  mu=373.217391   Gap=0.047915      sigma=49.817891    Gap=0.186140
  24:  mu=373.958333   Gap=0.046025      sigma=48.898261    Gap=0.164244
  25:  mu=376.880000   Gap=0.038571      sigma=50.002656    Gap=0.190539
  26:  mu=377.307692   Gap=0.037480      sigma=49.078249    Gap=0.168530
  27:  mu=376.259259   Gap=0.040155      sigma=48.456619    Gap=0.153729
  28:  mu=375.821429   Gap=0.041272      sigma=47.637810    Gap=0.134234
  29:  mu=374.793103   Gap=0.043895      sigma=47.124472    Gap=0.122011
  30:  mu=374.766667   Gap=0.043963      sigma=46.332626    Gap=0.103158
  31:  mu=374.967742   Gap=0.043450      sigma=45.592504    Gap=0.085536
  32:  mu=374.812500   Gap=0.043846      sigma=44.882790    Gap=0.068638
  33:  mu=374.727273   Gap=0.044063      sigma=44.200146    Gap=0.052384
  34:  mu=376.529412   Gap=0.039466      sigma=44.758985    Gap=0.065690
  35:  mu=378.628571   Gap=0.034111      sigma=45.781522    Gap=0.090036
  36:  mu=379.222222   Gap=0.032596      sigma=45.277607    Gap=0.078038
  37:  mu=378.405405   Gap=0.034680      sigma=44.929650    Gap=0.069754
  38:  mu=377.342105   Gap=0.037393      sigma=44.803828    Gap=0.066758
  39:  mu=378.794872   Gap=0.033687      sigma=45.123295    Gap=0.074364
  40:  mu=377.050000   Gap=0.038138      sigma=45.868807    Gap=0.092114
  41:  mu=376.121951   Gap=0.040505      sigma=45.684600    Gap=0.087729
  42:  mu=377.761905   Gap=0.036322      sigma=46.342827    Gap=0.103401
  43:  mu=380.093023   Gap=0.030375      sigma=48.228050    Gap=0.148287
  44:  mu=380.386364   Gap=0.029627      sigma=47.715643    Gap=0.136087
  45:  mu=381.222222   Gap=0.027494      sigma=47.507140    Gap=0.131122
  46:  mu=381.500000   Gap=0.026786      sigma=47.024855    Gap=0.119639
  47:  mu=381.787234   Gap=0.026053      sigma=46.562672    Gap=0.108635
  48:  mu=382.437500   Gap=0.024394      sigma=46.290256    Gap=0.102149
  49:  mu=381.734694   Gap=0.026187      sigma=46.073489    Gap=0.096988
  50:  mu=383.760000   Gap=0.021020      sigma=47.762981    Gap=0.137214
