任务数量： 500
实际：mu=240.000000   sigma=40.000000

   1:  mu=223.000000   Gap=0.070833      sigma=0.000000    Gap=1.000000
   2:  mu=275.000000   Gap=0.145833      sigma=52.000000    Gap=0.300000
   3:  mu=282.666667   Gap=0.177778      sigma=43.820340    Gap=0.095509
   4:  mu=282.750000   Gap=0.178125      sigma=37.949802    Gap=0.051255
   5:  mu=276.800000   Gap=0.153333      sigma=35.968875    Gap=0.100778
   6:  mu=262.333333   Gap=0.093056      sigma=46.092901    Gap=0.152323
   7:  mu=254.857143   Gap=0.061905      sigma=46.437142    Gap=0.160929
   8:  mu=250.500000   Gap=0.043750      sigma=44.941629    Gap=0.123541
   9:  mu=252.555556   Gap=0.052315      sigma=42.768397    Gap=0.069210
  10:  mu=246.900000   Gap=0.028750      sigma=43.978290    Gap=0.099457
  11:  mu=241.090909   Gap=0.004545      sigma=45.779024    Gap=0.144476
  12:  mu=240.333333   Gap=0.001389      sigma=43.902037    Gap=0.097551
  13:  mu=240.923077   Gap=0.003846      sigma=42.229158    Gap=0.055729
  14:  mu=245.142857   Gap=0.021429      sigma=43.444311    Gap=0.086108
  15:  mu=246.000000   Gap=0.025000      sigma=42.093547    Gap=0.052339
  16:  mu=248.750000   Gap=0.036458      sigma=42.125556    Gap=0.053139
  17:  mu=247.176471   Gap=0.029902      sigma=41.349636    Gap=0.033741
  18:  mu=243.555556   Gap=0.014815      sigma=42.868302    Gap=0.071708
  19:  mu=243.210526   Gap=0.013377      sigma=41.750612    Gap=0.043765
  20:  mu=245.900000   Gap=0.024583      sigma=42.348436    Gap=0.058711
  21:  mu=242.619048   Gap=0.010913      sigma=43.855256    Gap=0.096381
  22:  mu=242.045455   Gap=0.008523      sigma=42.927505    Gap=0.073188
  23:  mu=242.130435   Gap=0.008877      sigma=41.985820    Gap=0.049645
  24:  mu=242.208333   Gap=0.009201      sigma=41.103507    Gap=0.027588
  25:  mu=240.120000   Gap=0.000500      sigma=41.552203    Gap=0.038805
  26:  mu=238.153846   Gap=0.007692      sigma=41.914466    Gap=0.047862
  27:  mu=236.592593   Gap=0.014198      sigma=41.894275    Gap=0.047357
  28:  mu=236.464286   Gap=0.014732      sigma=41.144764    Gap=0.028619
  29:  mu=234.172414   Gap=0.024282      sigma=42.208897    Gap=0.055222
  30:  mu=234.933333   Gap=0.021111      sigma=41.701266    Gap=0.042532
  31:  mu=234.225806   Gap=0.024059      sigma=41.205785    Gap=0.030145
  32:  mu=234.875000   Gap=0.021354      sigma=40.717587    Gap=0.017940
  33:  mu=235.151515   Gap=0.020202      sigma=40.126407    Gap=0.003160
  34:  mu=237.588235   Gap=0.010049      sigma=41.937010    Gap=0.048425
  35:  mu=236.800000   Gap=0.013333      sigma=41.588323    Gap=0.039708
  36:  mu=236.972222   Gap=0.012616      sigma=41.019295    Gap=0.025482
  37:  mu=236.594595   Gap=0.014189      sigma=40.524573    Gap=0.013114
  38:  mu=234.842105   Gap=0.021491      sigma=41.384288    Gap=0.034607
  39:  mu=234.948718   Gap=0.021047      sigma=40.855561    Gap=0.021389
  40:  mu=236.350000   Gap=0.015208      sigma=41.279868    Gap=0.031997
  41:  mu=237.024390   Gap=0.012398      sigma=40.995828    Gap=0.024896
  42:  mu=237.547619   Gap=0.010218      sigma=40.643164    Gap=0.016079
  43:  mu=239.325581   Gap=0.002810      sigma=41.787792    Gap=0.044695
  44:  mu=239.500000   Gap=0.002083      sigma=41.326032    Gap=0.033151
  45:  mu=238.422222   Gap=0.006574      sigma=41.484931    Gap=0.037123
  46:  mu=238.717391   Gap=0.005344      sigma=41.079278    Gap=0.026982
  47:  mu=239.234043   Gap=0.003191      sigma=40.790702    Gap=0.019768
  48:  mu=238.333333   Gap=0.006944      sigma=40.833163    Gap=0.020829
  49:  mu=238.877551   Gap=0.004677      sigma=40.589851    Gap=0.014746
  50:  mu=238.640000   Gap=0.005667      sigma=40.216295    Gap=0.005407
  51:  mu=238.019608   Gap=0.008252      sigma=40.060978    Gap=0.001524
  52:  mu=237.903846   Gap=0.008734      sigma=39.682519    Gap=0.007937
  53:  mu=238.150943   Gap=0.007704      sigma=39.346739    Gap=0.016332
  54:  mu=238.944444   Gap=0.004398      sigma=39.406437    Gap=0.014839
  55:  mu=239.036364   Gap=0.004015      sigma=39.052395    Gap=0.023690
  56:  mu=240.053571   Gap=0.000223      sigma=39.430508    Gap=0.014237
  57:  mu=240.789474   Gap=0.003289      sigma=39.469169    Gap=0.013271
  58:  mu=240.137931   Gap=0.000575      sigma=39.435433    Gap=0.014114
  59:  mu=240.491525   Gap=0.002048      sigma=39.192430    Gap=0.020189
  60:  mu=240.550000   Gap=0.002292      sigma=38.867049    Gap=0.028324
  61:  mu=240.114754   Gap=0.000478      sigma=38.694304    Gap=0.032642
  62:  mu=239.677419   Gap=0.001344      sigma=38.532673    Gap=0.036683
  63:  mu=238.777778   Gap=0.005093      sigma=38.876461    Gap=0.028088
  64:  mu=238.468750   Gap=0.006380      sigma=38.649454    Gap=0.033764
  65:  mu=238.692308   Gap=0.005449      sigma=38.392677    Gap=0.040183
  66:  mu=238.863636   Gap=0.004735      sigma=38.125743    Gap=0.046856
  67:  mu=239.283582   Gap=0.002985      sigma=37.993639    Gap=0.050159
  68:  mu=239.764706   Gap=0.000980      sigma=37.918301    Gap=0.052042
  69:  mu=239.565217   Gap=0.001812      sigma=37.678456    Gap=0.058039
  70:  mu=239.400000   Gap=0.002500      sigma=37.433522    Gap=0.064162
  71:  mu=239.661972   Gap=0.001408      sigma=37.233539    Gap=0.069162
  72:  mu=239.652778   Gap=0.001447      sigma=36.974150    Gap=0.075646
  73:  mu=239.808219   Gap=0.000799      sigma=36.743710    Gap=0.081407
  74:  mu=240.432432   Gap=0.001802      sigma=36.882238    Gap=0.077944
  75:  mu=239.733333   Gap=0.001111      sigma=37.125852    Gap=0.071854
  76:  mu=240.263158   Gap=0.001096      sigma=37.165125    Gap=0.070872
  77:  mu=240.142857   Gap=0.000595      sigma=36.937896    Gap=0.076553
  78:  mu=240.217949   Gap=0.000908      sigma=36.706266    Gap=0.082343
  79:  mu=240.316456   Gap=0.001319      sigma=36.483582    Gap=0.087910
  80:  mu=240.587500   Gap=0.002448      sigma=36.334795    Gap=0.091630
