任务数量： 500
实际：mu=193.000000   sigma=22.000000

   1:  mu=217.000000   Gap=0.124352      sigma=0.000000    Gap=1.000000
   2:  mu=203.500000   Gap=0.054404      sigma=13.500000    Gap=0.386364
   3:  mu=194.000000   Gap=0.005181      sigma=17.378147    Gap=0.210084
   4:  mu=195.250000   Gap=0.011658      sigma=15.204851    Gap=0.308870
   5:  mu=199.800000   Gap=0.035233      sigma=16.363374    Gap=0.256210
   6:  mu=202.000000   Gap=0.046632      sigma=15.726835    Gap=0.285144
   7:  mu=199.142857   Gap=0.031828      sigma=16.154863    Gap=0.265688
   8:  mu=196.125000   Gap=0.016192      sigma=17.091208    Gap=0.223127
   9:  mu=194.777778   Gap=0.009211      sigma=16.558165    Gap=0.247356
  10:  mu=192.500000   Gap=0.002591      sigma=17.130382    Gap=0.221346
  11:  mu=189.000000   Gap=0.020725      sigma=19.729996    Gap=0.103182
  12:  mu=189.416667   Gap=0.018566      sigma=18.940514    Gap=0.139068
  13:  mu=188.846154   Gap=0.021523      sigma=18.304460    Gap=0.167979
  14:  mu=188.500000   Gap=0.023316      sigma=17.682720    Gap=0.196240
  15:  mu=189.600000   Gap=0.017617      sigma=17.571947    Gap=0.201275
  16:  mu=191.312500   Gap=0.008744      sigma=18.261020    Gap=0.169954
  17:  mu=190.294118   Gap=0.014020      sigma=18.178089    Gap=0.173723
  18:  mu=190.777778   Gap=0.011514      sigma=17.778125    Gap=0.191903
  19:  mu=190.315789   Gap=0.013908      sigma=17.414612    Gap=0.208427
  20:  mu=190.000000   Gap=0.015544      sigma=17.029386    Gap=0.225937
  21:  mu=189.761905   Gap=0.016778      sigma=16.653056    Gap=0.243043
  22:  mu=189.272727   Gap=0.019312      sigma=16.423879    Gap=0.253460
  23:  mu=190.782609   Gap=0.011489      sigma=17.554775    Gap=0.202056
  24:  mu=189.541667   Gap=0.017919      sigma=18.186486    Gap=0.173342
  25:  mu=189.280000   Gap=0.019275      sigma=17.865094    Gap=0.187950
  26:  mu=189.307692   Gap=0.019131      sigma=17.518714    Gap=0.203695
  27:  mu=188.925926   Gap=0.021109      sigma=17.301094    Gap=0.213587
  28:  mu=188.250000   Gap=0.024611      sigma=17.348580    Gap=0.211428
  29:  mu=188.068966   Gap=0.025549      sigma=17.073737    Gap=0.223921
  30:  mu=189.433333   Gap=0.018480      sigma=18.324270    Gap=0.167079
  31:  mu=190.516129   Gap=0.012870      sigma=18.976847    Gap=0.137416
  32:  mu=190.562500   Gap=0.012630      sigma=18.679764    Gap=0.150920
  33:  mu=190.757576   Gap=0.011619      sigma=18.427631    Gap=0.162380
  34:  mu=190.470588   Gap=0.013106      sigma=18.229316    Gap=0.171395
  35:  mu=191.028571   Gap=0.010215      sigma=18.259222    Gap=0.170035
  36:  mu=191.666667   Gap=0.006908      sigma=18.395350    Gap=0.163848
  37:  mu=192.000000   Gap=0.005181      sigma=18.254951    Gap=0.170229
  38:  mu=192.605263   Gap=0.002045      sigma=18.385548    Gap=0.164293
  39:  mu=193.230769   Gap=0.001196      sigma=18.553404    Gap=0.156663
  40:  mu=194.200000   Gap=0.006218      sigma=19.294041    Gap=0.122998
  41:  mu=194.317073   Gap=0.006824      sigma=19.071674    Gap=0.133106
  42:  mu=194.142857   Gap=0.005922      sigma=18.876253    Gap=0.141989
  43:  mu=194.372093   Gap=0.007109      sigma=18.714530    Gap=0.149340
  44:  mu=194.318182   Gap=0.006830      sigma=18.504020    Gap=0.158908
  45:  mu=193.955556   Gap=0.004951      sigma=18.454696    Gap=0.161150
  46:  mu=194.043478   Gap=0.005407      sigma=18.262526    Gap=0.169885
  47:  mu=193.936170   Gap=0.004851      sigma=18.081852    Gap=0.178098
  48:  mu=194.062500   Gap=0.005505      sigma=17.913457    Gap=0.185752
  49:  mu=193.755102   Gap=0.003912      sigma=17.857178    Gap=0.188310
  50:  mu=193.600000   Gap=0.003109      sigma=17.711014    Gap=0.194954
  51:  mu=193.117647   Gap=0.000610      sigma=17.865123    Gap=0.187949
  52:  mu=192.826923   Gap=0.000897      sigma=17.813911    Gap=0.190277
  53:  mu=192.566038   Gap=0.002249      sigma=17.745060    Gap=0.193406
  54:  mu=192.370370   Gap=0.003262      sigma=17.637603    Gap=0.198291
  55:  mu=192.527273   Gap=0.002449      sigma=17.514518    Gap=0.203886
  56:  mu=192.160714   Gap=0.004349      sigma=17.569024    Gap=0.201408
  57:  mu=192.175439   Gap=0.004272      sigma=17.414576    Gap=0.208428
  58:  mu=192.206897   Gap=0.004109      sigma=17.265431    Gap=0.215208
  59:  mu=192.779661   Gap=0.001142      sigma=17.665506    Gap=0.197022
  60:  mu=192.516667   Gap=0.002504      sigma=17.633767    Gap=0.198465
  61:  mu=192.180328   Gap=0.004247      sigma=17.681618    Gap=0.196290
  62:  mu=192.209677   Gap=0.004095      sigma=17.539943    Gap=0.202730
  63:  mu=191.984127   Gap=0.005264      sigma=17.490580    Gap=0.204974
  64:  mu=192.046875   Gap=0.004938      sigma=17.360542    Gap=0.210884
  65:  mu=191.784615   Gap=0.006297      sigma=17.353778    Gap=0.211192
  66:  mu=191.863636   Gap=0.005888      sigma=17.233588    Gap=0.216655
  67:  mu=192.059701   Gap=0.004872      sigma=17.178501    Gap=0.219159
  68:  mu=191.102941   Gap=0.009829      sigma=18.764124    Gap=0.147085
  69:  mu=190.739130   Gap=0.011714      sigma=18.867695    Gap=0.142377
  70:  mu=190.857143   Gap=0.011103      sigma=18.758073    Gap=0.147360
  71:  mu=191.042254   Gap=0.010144      sigma=18.689785    Gap=0.150464
  72:  mu=191.097222   Gap=0.009859      sigma=18.565320    Gap=0.156122
  73:  mu=190.945205   Gap=0.010647      sigma=18.482788    Gap=0.159873
  74:  mu=190.729730   Gap=0.011763      sigma=18.449564    Gap=0.161383
  75:  mu=190.853333   Gap=0.011123      sigma=18.356974    Gap=0.165592
  76:  mu=190.934211   Gap=0.010704      sigma=18.249251    Gap=0.170489
  77:  mu=190.870130   Gap=0.011036      sigma=18.138966    Gap=0.175502
  78:  mu=190.692308   Gap=0.011957      sigma=18.089739    Gap=0.177739
  79:  mu=190.696203   Gap=0.011937      sigma=17.974915    Gap=0.182958
  80:  mu=190.725000   Gap=0.011788      sigma=17.864053    Gap=0.187998
  81:  mu=190.975309   Gap=0.010491      sigma=17.894047    Gap=0.186634
  82:  mu=190.926829   Gap=0.010742      sigma=17.789954    Gap=0.191366
  83:  mu=190.506024   Gap=0.012922      sigma=18.088386    Gap=0.177801
  84:  mu=190.678571   Gap=0.012028      sigma=18.048981    Gap=0.179592
  85:  mu=190.247059   Gap=0.014264      sigma=18.373194    Gap=0.164855
  86:  mu=190.406977   Gap=0.013435      sigma=18.325467    Gap=0.167024
  87:  mu=190.321839   Gap=0.013876      sigma=18.236943    Gap=0.171048
  88:  mu=190.272727   Gap=0.014131      sigma=18.138813    Gap=0.175509
  89:  mu=190.426966   Gap=0.013332      sigma=18.094563    Gap=0.177520
  90:  mu=190.666667   Gap=0.012090      sigma=18.135294    Gap=0.175668
  91:  mu=190.692308   Gap=0.011957      sigma=18.037015    Gap=0.180136
  92:  mu=190.228261   Gap=0.014361      sigma=18.476838    Gap=0.160144
  93:  mu=190.301075   Gap=0.013984      sigma=18.390498    Gap=0.164068
  94:  mu=190.202128   Gap=0.014497      sigma=18.317286    Gap=0.167396
