任务数量： 500
实际：mu=195.000000   sigma=35.000000

   1:  mu=228.000000   Gap=0.169231      sigma=0.000000    Gap=1.000000
   2:  mu=207.500000   Gap=0.064103      sigma=20.500000    Gap=0.414286
   3:  mu=197.666667   Gap=0.013675      sigma=21.761332    Gap=0.378248
   4:  mu=200.000000   Gap=0.025641      sigma=19.274335    Gap=0.449305
   5:  mu=198.400000   Gap=0.017436      sigma=17.533967    Gap=0.499030
   6:  mu=187.166667   Gap=0.040171      sigma=29.784877    Gap=0.149004
   7:  mu=192.428571   Gap=0.013187      sigma=30.438965    Gap=0.130315
   8:  mu=190.625000   Gap=0.022436      sigma=28.870129    Gap=0.175139
   9:  mu=197.777778   Gap=0.014245      sigma=33.914198    Gap=0.031023
  10:  mu=190.100000   Gap=0.025128      sigma=39.568801    Gap=0.130537
  11:  mu=184.545455   Gap=0.053613      sigma=41.615914    Gap=0.189026
  12:  mu=185.166667   Gap=0.050427      sigma=39.897438    Gap=0.139927
  13:  mu=182.692308   Gap=0.063116      sigma=39.278854    Gap=0.122253
  14:  mu=187.428571   Gap=0.038828      sigma=41.524028    Gap=0.186401
  15:  mu=189.666667   Gap=0.027350      sigma=40.980754    Gap=0.170879
  16:  mu=192.187500   Gap=0.014423      sigma=40.862909    Gap=0.167512
  17:  mu=197.058824   Gap=0.010558      sigma=44.172750    Gap=0.262079
  18:  mu=195.555556   Gap=0.002849      sigma=43.373343    Gap=0.239238
  19:  mu=194.263158   Gap=0.003779      sigma=42.571107    Gap=0.216317
  20:  mu=191.400000   Gap=0.018462      sigma=43.329436    Gap=0.237984
  21:  mu=191.333333   Gap=0.018803      sigma=42.286251    Gap=0.208179
  22:  mu=190.772727   Gap=0.021678      sigma=41.393820    Gap=0.182681
  23:  mu=192.782609   Gap=0.011371      sigma=41.567082    Gap=0.187631
  24:  mu=193.666667   Gap=0.006838      sigma=40.912169    Gap=0.168919
  25:  mu=195.240000   Gap=0.001231      sigma=40.819878    Gap=0.166282
  26:  mu=196.269231   Gap=0.006509      sigma=40.356639    Gap=0.153047
  27:  mu=195.296296   Gap=0.001519      sigma=39.911768    Gap=0.140336
  28:  mu=195.535714   Gap=0.002747      sigma=39.212318    Gap=0.120352
  29:  mu=195.620690   Gap=0.003183      sigma=38.532936    Gap=0.100941
  30:  mu=193.333333   Gap=0.008547      sigma=39.837447    Gap=0.138213
  31:  mu=194.161290   Gap=0.004301      sigma=39.451151    Gap=0.127176
  32:  mu=191.562500   Gap=0.017628      sigma=41.438160    Gap=0.183947
  33:  mu=190.818182   Gap=0.021445      sigma=41.022133    Gap=0.172061
  34:  mu=191.735294   Gap=0.016742      sigma=40.756312    Gap=0.164466
  35:  mu=189.800000   Gap=0.026667      sigma=41.724813    Gap=0.192138
  36:  mu=188.888889   Gap=0.031339      sigma=41.492823    Gap=0.185509
  37:  mu=191.135135   Gap=0.019820      sigma=43.090202    Gap=0.231149
  38:  mu=192.710526   Gap=0.011741      sigma=43.585915    Gap=0.245312
  39:  mu=192.025641   Gap=0.015253      sigma=43.230146    Gap=0.235147
  40:  mu=193.750000   Gap=0.006410      sigma=44.023715    Gap=0.257820
  41:  mu=194.731707   Gap=0.001376      sigma=43.924561    Gap=0.254987
  42:  mu=194.238095   Gap=0.003907      sigma=43.513440    Gap=0.243241
  43:  mu=193.255814   Gap=0.008945      sigma=43.473110    Gap=0.242089
  44:  mu=192.727273   Gap=0.011655      sigma=43.115787    Gap=0.231880
  45:  mu=192.244444   Gap=0.014131      sigma=42.754158    Gap=0.221547
  46:  mu=193.130435   Gap=0.009588      sigma=42.702514    Gap=0.220072
  47:  mu=194.000000   Gap=0.005128      sigma=42.655473    Gap=0.218728
  48:  mu=194.229167   Gap=0.003953      sigma=42.238036    Gap=0.206801
  49:  mu=195.734694   Gap=0.003768      sigma=43.086423    Gap=0.231041
  50:  mu=194.320000   Gap=0.003487      sigma=43.787870    Gap=0.251082
  51:  mu=194.156863   Gap=0.004324      sigma=43.371796    Gap=0.239194
  52:  mu=194.384615   Gap=0.003156      sigma=42.983518    Gap=0.228101
  53:  mu=193.735849   Gap=0.006483      sigma=42.832341    Gap=0.223781
  54:  mu=193.129630   Gap=0.009592      sigma=42.662780    Gap=0.218937
  55:  mu=192.509091   Gap=0.012774      sigma=42.518391    Gap=0.214811
  56:  mu=192.714286   Gap=0.011722      sigma=42.164522    Gap=0.204701
