任务数量： 500
实际：mu=484.000000   sigma=37.000000

   1:  mu=471.000000   Gap=0.026860      sigma=0.000000    Gap=1.000000
   2:  mu=470.000000   Gap=0.028926      sigma=1.000000    Gap=0.972973
   3:  mu=478.000000   Gap=0.012397      sigma=11.343133    Gap=0.693429
   4:  mu=474.250000   Gap=0.020145      sigma=11.776566    Gap=0.681714
   5:  mu=479.400000   Gap=0.009504      sigma=14.732277    Gap=0.601830
   6:  mu=486.000000   Gap=0.004132      sigma=19.966639    Gap=0.460361
   7:  mu=485.571429   Gap=0.003247      sigma=18.515300    Gap=0.499586
   8:  mu=488.750000   Gap=0.009814      sigma=19.253246    Gap=0.479642
   9:  mu=489.111111   Gap=0.010560      sigma=18.180847    Gap=0.508626
  10:  mu=483.400000   Gap=0.001240      sigma=24.311314    Gap=0.342937
  11:  mu=481.272727   Gap=0.005635      sigma=24.136321    Gap=0.347667
  12:  mu=478.416667   Gap=0.011536      sigma=24.974848    Gap=0.325004
  13:  mu=482.153846   Gap=0.003814      sigma=27.264646    Gap=0.263118
  14:  mu=479.785714   Gap=0.008707      sigma=27.625502    Gap=0.253365
  15:  mu=478.466667   Gap=0.011433      sigma=27.141276    Gap=0.266452
  16:  mu=476.937500   Gap=0.014592      sigma=26.938515    Gap=0.271932
  17:  mu=477.705882   Gap=0.013004      sigma=26.314310    Gap=0.288802
  18:  mu=479.166667   Gap=0.009986      sigma=26.272609    Gap=0.289929
  19:  mu=481.631579   Gap=0.004893      sigma=27.627619    Gap=0.253308
  20:  mu=484.850000   Gap=0.001756      sigma=30.363259    Gap=0.179371
  21:  mu=484.285714   Gap=0.000590      sigma=29.738772    Gap=0.196249
  22:  mu=484.090909   Gap=0.000188      sigma=29.068742    Gap=0.214358
  23:  mu=482.434783   Gap=0.003234      sigma=29.471912    Gap=0.203462
  24:  mu=481.000000   Gap=0.006198      sigma=29.660580    Gap=0.198363
  25:  mu=479.360000   Gap=0.009587      sigma=30.151458    Gap=0.185096
  26:  mu=479.384615   Gap=0.009536      sigma=29.566193    Gap=0.200914
  27:  mu=480.259259   Gap=0.007729      sigma=29.354276    Gap=0.206641
  28:  mu=479.678571   Gap=0.008929      sigma=28.982820    Gap=0.216681
  29:  mu=480.172414   Gap=0.007908      sigma=28.598371    Gap=0.227071
  30:  mu=480.400000   Gap=0.007438      sigma=28.144390    Gap=0.239341
  31:  mu=481.032258   Gap=0.006132      sigma=27.902461    Gap=0.245879
  32:  mu=479.718750   Gap=0.008846      sigma=28.420101    Gap=0.231889
  33:  mu=478.151515   Gap=0.012084      sigma=29.356865    Gap=0.206571
  34:  mu=477.323529   Gap=0.013794      sigma=29.310428    Gap=0.207826
  35:  mu=478.171429   Gap=0.012043      sigma=29.308688    Gap=0.207873
  36:  mu=478.944444   Gap=0.010445      sigma=29.258374    Gap=0.209233
  37:  mu=479.648649   Gap=0.008990      sigma=29.167935    Gap=0.211677
  38:  mu=480.236842   Gap=0.007775      sigma=29.003116    Gap=0.216132
  39:  mu=481.230769   Gap=0.005722      sigma=29.277156    Gap=0.208726
  40:  mu=482.075000   Gap=0.003977      sigma=29.385700    Gap=0.205792
  41:  mu=481.195122   Gap=0.005795      sigma=29.553770    Gap=0.201249
  42:  mu=482.738095   Gap=0.002607      sigma=30.825978    Gap=0.166865
  43:  mu=483.790698   Gap=0.000432      sigma=31.219819    Gap=0.156221
  44:  mu=482.681818   Gap=0.002724      sigma=31.708024    Gap=0.143026
  45:  mu=482.711111   Gap=0.002663      sigma=31.354335    Gap=0.152586
  46:  mu=482.391304   Gap=0.003324      sigma=31.085771    Gap=0.159844
  47:  mu=482.531915   Gap=0.003033      sigma=30.768076    Gap=0.168430
  48:  mu=481.750000   Gap=0.004649      sigma=30.914196    Gap=0.164481
  49:  mu=481.326531   Gap=0.005524      sigma=30.737458    Gap=0.169258
  50:  mu=480.900000   Gap=0.006405      sigma=30.574663    Gap=0.173658
  51:  mu=481.058824   Gap=0.006077      sigma=30.294251    Gap=0.181236
  52:  mu=480.807692   Gap=0.006596      sigma=30.055102    Gap=0.187700
  53:  mu=480.698113   Gap=0.006822      sigma=29.780698    Gap=0.195116
  54:  mu=480.555556   Gap=0.007117      sigma=29.521911    Gap=0.202111
  55:  mu=479.090909   Gap=0.010143      sigma=31.169491    Gap=0.157581
  56:  mu=480.250000   Gap=0.007748      sigma=32.063692    Gap=0.133414
  57:  mu=480.070175   Gap=0.008119      sigma=31.809664    Gap=0.140279
  58:  mu=481.982759   Gap=0.004168      sigma=34.683043    Gap=0.062620
  59:  mu=481.406780   Gap=0.005358      sigma=34.666507    Gap=0.063067
  60:  mu=481.500000   Gap=0.005165      sigma=34.383862    Gap=0.070706
  61:  mu=481.409836   Gap=0.005352      sigma=34.108014    Gap=0.078162
  62:  mu=481.064516   Gap=0.006065      sigma=33.939163    Gap=0.082725
  63:  mu=480.873016   Gap=0.006461      sigma=33.702476    Gap=0.089122
  64:  mu=481.734375   Gap=0.004681      sigma=34.129918    Gap=0.077570
  65:  mu=481.938462   Gap=0.004259      sigma=33.905696    Gap=0.083630
  66:  mu=482.500000   Gap=0.003099      sigma=33.951057    Gap=0.082404
  67:  mu=482.059701   Gap=0.004009      sigma=33.886060    Gap=0.084161
  68:  mu=480.632353   Gap=0.006958      sigma=35.607296    Gap=0.037641
  69:  mu=481.550725   Gap=0.005060      sigma=36.150465    Gap=0.022960
  70:  mu=480.600000   Gap=0.007025      sigma=36.749888    Gap=0.006760
  71:  mu=480.619718   Gap=0.006984      sigma=36.490541    Gap=0.013769
  72:  mu=479.833333   Gap=0.008609      sigma=36.837104    Gap=0.004403
  73:  mu=479.863014   Gap=0.008547      sigma=36.584792    Gap=0.011222
  74:  mu=479.797297   Gap=0.008683      sigma=36.341094    Gap=0.017808
  75:  mu=480.040000   Gap=0.008182      sigma=36.158333    Gap=0.022748
  76:  mu=479.763158   Gap=0.008754      sigma=35.999586    Gap=0.027038
  77:  mu=480.142857   Gap=0.007969      sigma=35.917913    Gap=0.029246
  78:  mu=479.717949   Gap=0.008847      sigma=35.881178    Gap=0.030238
  79:  mu=479.050633   Gap=0.010226      sigma=36.137185    Gap=0.023319
  80:  mu=478.900000   Gap=0.010537      sigma=35.935567    Gap=0.028768
  81:  mu=479.518519   Gap=0.009259      sigma=36.139002    Gap=0.023270
  82:  mu=478.975610   Gap=0.010381      sigma=36.248793    Gap=0.020303
  83:  mu=478.397590   Gap=0.011575      sigma=36.407976    Gap=0.016001
  84:  mu=478.785714   Gap=0.010773      sigma=36.362943    Gap=0.017218
  85:  mu=479.188235   Gap=0.009942      sigma=36.336174    Gap=0.017941
  86:  mu=479.593023   Gap=0.009105      sigma=36.316560    Gap=0.018471
  87:  mu=479.344828   Gap=0.009618      sigma=36.180527    Gap=0.022148
  88:  mu=479.125000   Gap=0.010072      sigma=36.032754    Gap=0.026142
  89:  mu=479.887640   Gap=0.008497      sigma=36.537018    Gap=0.012513
  90:  mu=480.077778   Gap=0.008104      sigma=36.377718    Gap=0.016818
  91:  mu=480.549451   Gap=0.007129      sigma=36.452969    Gap=0.014785
  92:  mu=480.184783   Gap=0.007883      sigma=36.420828    Gap=0.015653
  93:  mu=480.935484   Gap=0.006332      sigma=36.933188    Gap=0.001806
  94:  mu=481.138298   Gap=0.005913      sigma=36.788238    Gap=0.005723
  95:  mu=481.073684   Gap=0.006046      sigma=36.599466    Gap=0.010825
  96:  mu=480.447917   Gap=0.007339      sigma=36.915689    Gap=0.002279
  97:  mu=480.030928   Gap=0.008201      sigma=36.951474    Gap=0.001312
  98:  mu=480.102041   Gap=0.008054      sigma=36.769134    Gap=0.006240
  99:  mu=480.232323   Gap=0.007784      sigma=36.605687    Gap=0.010657
 100:  mu=481.370000   Gap=0.005434      sigma=38.140701    Gap=0.030830
 101:  mu=481.702970   Gap=0.004746      sigma=38.097204    Gap=0.029654
 102:  mu=481.637255   Gap=0.004882      sigma=37.915745    Gap=0.024750
 103:  mu=481.572816   Gap=0.005015      sigma=37.736851    Gap=0.019915
 104:  mu=481.711538   Gap=0.004728      sigma=37.581366    Gap=0.015713
 105:  mu=481.790476   Gap=0.004565      sigma=37.410642    Gap=0.011098
 106:  mu=482.245283   Gap=0.003625      sigma=37.524284    Gap=0.014170
 107:  mu=482.644860   Gap=0.002800      sigma=37.574413    Gap=0.015525
 108:  mu=482.972222   Gap=0.002124      sigma=37.553039    Gap=0.014947
 109:  mu=482.779817   Gap=0.002521      sigma=37.433821    Gap=0.011725
 110:  mu=482.545455   Gap=0.003005      sigma=37.343525    Gap=0.009284
 111:  mu=482.414414   Gap=0.003276      sigma=37.200327    Gap=0.005414
 112:  mu=482.080357   Gap=0.003966      sigma=37.200744    Gap=0.005426
 113:  mu=482.283186   Gap=0.003547      sigma=37.097926    Gap=0.002647
 114:  mu=482.008772   Gap=0.004114      sigma=37.049871    Gap=0.001348
 115:  mu=481.991304   Gap=0.004150      sigma=36.888904    Gap=0.003003
 116:  mu=481.784483   Gap=0.004578      sigma=36.796459    Gap=0.005501
 117:  mu=481.769231   Gap=0.004609      sigma=36.639240    Gap=0.009750
 118:  mu=481.669492   Gap=0.004815      sigma=36.499606    Gap=0.013524
 119:  mu=481.672269   Gap=0.004809      sigma=36.345936    Gap=0.017677
 120:  mu=481.316667   Gap=0.005544      sigma=36.401461    Gap=0.016177
 121:  mu=481.239669   Gap=0.005703      sigma=36.260541    Gap=0.019985
 122:  mu=481.245902   Gap=0.005690      sigma=36.111692    Gap=0.024008
 123:  mu=481.292683   Gap=0.005594      sigma=35.968308    Gap=0.027884
 124:  mu=481.338710   Gap=0.005499      sigma=35.826618    Gap=0.031713
 125:  mu=481.648000   Gap=0.004860      sigma=35.848851    Gap=0.031112
 126:  mu=482.142857   Gap=0.003837      sigma=36.132410    Gap=0.023448
 127:  mu=481.496063   Gap=0.005173      sigma=36.714878    Gap=0.007706
 128:  mu=481.171875   Gap=0.005843      sigma=36.753212    Gap=0.006670
 129:  mu=481.186047   Gap=0.005814      sigma=36.610832    Gap=0.010518
 130:  mu=481.461538   Gap=0.005245      sigma=36.603731    Gap=0.010710
 131:  mu=481.190840   Gap=0.005804      sigma=36.594146    Gap=0.010969
 132:  mu=481.363636   Gap=0.005447      sigma=36.508877    Gap=0.013274
 133:  mu=481.451128   Gap=0.005266      sigma=36.385254    Gap=0.016615
 134:  mu=481.634328   Gap=0.004888      sigma=36.310753    Gap=0.018628
 135:  mu=481.451852   Gap=0.005265      sigma=36.237635    Gap=0.020604
 136:  mu=481.058824   Gap=0.006077      sigma=36.391815    Gap=0.016437
 137:  mu=481.321168   Gap=0.005535      sigma=36.387600    Gap=0.016551
 138:  mu=481.362319   Gap=0.005450      sigma=36.258720    Gap=0.020035
 139:  mu=481.359712   Gap=0.005455      sigma=36.128071    Gap=0.023566
 140:  mu=481.492857   Gap=0.005180      sigma=36.033020    Gap=0.026135
 141:  mu=481.617021   Gap=0.004924      sigma=35.935060    Gap=0.028782
 142:  mu=481.542254   Gap=0.005078      sigma=35.819309    Gap=0.031911
 143:  mu=481.209790   Gap=0.005765      sigma=35.913037    Gap=0.029377
 144:  mu=481.375000   Gap=0.005424      sigma=35.842610    Gap=0.031281
 145:  mu=481.441379   Gap=0.005286      sigma=35.727682    Gap=0.034387
 146:  mu=481.856164   Gap=0.004429      sigma=35.953735    Gap=0.028277
 147:  mu=481.646259   Gap=0.004863      sigma=35.920889    Gap=0.029165
 148:  mu=481.783784   Gap=0.004579      sigma=35.838138    Gap=0.031402
 149:  mu=481.664430   Gap=0.004826      sigma=35.747175    Gap=0.033860
 150:  mu=482.080000   Gap=0.003967      sigma=35.987131    Gap=0.027375
 151:  mu=482.105960   Gap=0.003913      sigma=35.869180    Gap=0.030563
 152:  mu=482.046053   Gap=0.004037      sigma=35.758573    Gap=0.033552
 153:  mu=482.026144   Gap=0.004078      sigma=35.642368    Gap=0.036693
 154:  mu=482.344156   Gap=0.003421      sigma=35.743564    Gap=0.033958
 155:  mu=482.200000   Gap=0.003719      sigma=35.672959    Gap=0.035866
 156:  mu=482.557692   Gap=0.002980      sigma=35.836209    Gap=0.031454
 157:  mu=482.369427   Gap=0.003369      sigma=35.799208    Gap=0.032454
 158:  mu=482.411392   Gap=0.003282      sigma=35.689613    Gap=0.035416
 159:  mu=482.509434   Gap=0.003080      sigma=35.598542    Gap=0.037877
 160:  mu=482.406250   Gap=0.003293      sigma=35.510966    Gap=0.040244
 161:  mu=482.714286   Gap=0.002656      sigma=35.614295    Gap=0.037451
 162:  mu=482.870370   Gap=0.002334      sigma=35.559399    Gap=0.038935
 163:  mu=483.478528   Gap=0.001077      sigma=36.285395    Gap=0.019314
 164:  mu=483.469512   Gap=0.001096      sigma=36.174783    Gap=0.022303
 165:  mu=483.315152   Gap=0.001415      sigma=36.119131    Gap=0.023807
 166:  mu=483.108434   Gap=0.001842      sigma=36.107941    Gap=0.024110
 167:  mu=483.497006   Gap=0.001039      sigma=36.346120    Gap=0.017672
 168:  mu=483.464286   Gap=0.001107      sigma=36.240252    Gap=0.020534
 169:  mu=484.017751   Gap=0.000037      sigma=36.838119    Gap=0.004375
 170:  mu=483.911765   Gap=0.000182      sigma=36.755446    Gap=0.006610
 171:  mu=483.976608   Gap=0.000048      sigma=36.657567    Gap=0.009255
