任务数量： 500
实际：mu=239.000000   sigma=31.000000

   1:  mu=175.000000   Gap=0.267782      sigma=0.000000    Gap=1.000000
   2:  mu=205.000000   Gap=0.142259      sigma=30.000000    Gap=0.032258
   3:  mu=220.333333   Gap=0.078103      sigma=32.714251    Gap=0.055298
   4:  mu=217.250000   Gap=0.091004      sigma=28.830323    Gap=0.069990
   5:  mu=220.400000   Gap=0.077824      sigma=26.545056    Gap=0.143708
   6:  mu=226.833333   Gap=0.050907      sigma=28.180470    Gap=0.090953
   7:  mu=227.000000   Gap=0.050209      sigma=26.093239    Gap=0.158283
   8:  mu=235.250000   Gap=0.015690      sigma=32.744274    Gap=0.056267
   9:  mu=230.777778   Gap=0.034403      sigma=33.362580    Gap=0.076212
  10:  mu=239.300000   Gap=0.001255      sigma=40.686730    Gap=0.312475
  11:  mu=237.909091   Gap=0.004564      sigma=39.041830    Gap=0.259414
  12:  mu=242.250000   Gap=0.013598      sigma=40.056471    Gap=0.292144
  13:  mu=242.692308   Gap=0.015449      sigma=38.515501    Gap=0.242436
  14:  mu=244.928571   Gap=0.024806      sigma=37.980191    Gap=0.225167
  15:  mu=245.200000   Gap=0.025941      sigma=36.706403    Gap=0.184078
  16:  mu=244.812500   Gap=0.024320      sigma=35.572494    Gap=0.147500
  17:  mu=244.000000   Gap=0.020921      sigma=34.663084    Gap=0.118164
  18:  mu=244.500000   Gap=0.023013      sigma=33.749486    Gap=0.088693
  19:  mu=243.736842   Gap=0.019819      sigma=33.008519    Gap=0.064791
  20:  mu=244.150000   Gap=0.021548      sigma=32.223090    Gap=0.039455
  21:  mu=242.428571   Gap=0.014345      sigma=32.375140    Gap=0.044359
  22:  mu=241.227273   Gap=0.009319      sigma=32.106261    Gap=0.035686
  23:  mu=239.869565   Gap=0.003638      sigma=32.039791    Gap=0.033542
  24:  mu=237.750000   Gap=0.005230      sigma=32.971263    Gap=0.063589
  25:  mu=235.840000   Gap=0.013222      sigma=33.632936    Gap=0.084933
  26:  mu=235.615385   Gap=0.014162      sigma=32.998924    Gap=0.064481
  27:  mu=237.222222   Gap=0.007438      sigma=33.402521    Gap=0.077501
  28:  mu=234.535714   Gap=0.018679      sigma=35.647563    Gap=0.149921
  29:  mu=232.586207   Gap=0.026836      sigma=36.515011    Gap=0.177904
  30:  mu=234.166667   Gap=0.020223      sigma=36.896326    Gap=0.190204
  31:  mu=235.129032   Gap=0.016197      sigma=36.677093    Gap=0.183132
  32:  mu=235.562500   Gap=0.014383      sigma=36.180051    Gap=0.167098
  33:  mu=235.333333   Gap=0.015342      sigma=35.651229    Gap=0.150040
  34:  mu=234.352941   Gap=0.019444      sigma=35.571703    Gap=0.147474
  35:  mu=234.485714   Gap=0.018888      sigma=35.068400    Gap=0.131239
  36:  mu=234.416667   Gap=0.019177      sigma=34.580321    Gap=0.115494
  37:  mu=233.972973   Gap=0.021034      sigma=34.213548    Gap=0.103663
  38:  mu=235.184211   Gap=0.015966      sigma=34.554956    Gap=0.114676
  39:  mu=236.871795   Gap=0.008905      sigma=35.660205    Gap=0.150329
  40:  mu=237.600000   Gap=0.005858      sigma=35.504084    Gap=0.145293
  41:  mu=238.560976   Gap=0.001837      sigma=35.591208    Gap=0.148103
  42:  mu=238.166667   Gap=0.003487      sigma=35.255474    Gap=0.137273
  43:  mu=239.279070   Gap=0.001168      sigma=35.581107    Gap=0.147778
  44:  mu=239.136364   Gap=0.000571      sigma=35.186898    Gap=0.135061
  45:  mu=239.400000   Gap=0.001674      sigma=34.837655    Gap=0.123795
  46:  mu=239.217391   Gap=0.000910      sigma=34.478672    Gap=0.112215
  47:  mu=238.680851   Gap=0.001335      sigma=34.303468    Gap=0.106563
  48:  mu=239.000000   Gap=0.000000      sigma=34.014703    Gap=0.097248
  49:  mu=239.102041   Gap=0.000427      sigma=33.673247    Gap=0.086234
  50:  mu=239.640000   Gap=0.002678      sigma=33.546839    Gap=0.082156
  51:  mu=239.823529   Gap=0.003446      sigma=33.241662    Gap=0.072312
  52:  mu=239.846154   Gap=0.003540      sigma=32.920875    Gap=0.061964
  53:  mu=239.830189   Gap=0.003474      sigma=32.609025    Gap=0.051904
