任务数量： 500
实际：mu=110.000000   sigma=15.000000

   1:  mu=106.000000   Gap=0.036364      sigma=0.000000    Gap=1.000000
   2:  mu=126.000000   Gap=0.145455      sigma=20.000000    Gap=0.333333
   3:  mu=126.000000   Gap=0.145455      sigma=16.329932    Gap=0.088662
   4:  mu=127.250000   Gap=0.156818      sigma=14.306904    Gap=0.046206
   5:  mu=126.000000   Gap=0.145455      sigma=13.038405    Gap=0.130773
   6:  mu=123.000000   Gap=0.118182      sigma=13.662601    Gap=0.089160
   7:  mu=120.285714   Gap=0.093506      sigma=14.289999    Gap=0.047333
   8:  mu=118.000000   Gap=0.072727      sigma=14.671401    Gap=0.021907
   9:  mu=116.777778   Gap=0.061616      sigma=14.257768    Gap=0.049482
  10:  mu=115.800000   Gap=0.052727      sigma=13.840520    Gap=0.077299
  11:  mu=115.636364   Gap=0.051240      sigma=13.206560    Gap=0.119563
  12:  mu=116.166667   Gap=0.056061      sigma=12.766057    Gap=0.148930
  13:  mu=117.692308   Gap=0.069930      sigma=13.355406    Gap=0.109640
  14:  mu=117.285714   Gap=0.066234      sigma=12.952819    Gap=0.136479
  15:  mu=115.000000   Gap=0.045455      sigma=15.156957    Gap=0.010464
  16:  mu=116.375000   Gap=0.057955      sigma=15.611995    Gap=0.040800
  17:  mu=115.647059   Gap=0.051337      sigma=15.423211    Gap=0.028214
  18:  mu=114.500000   Gap=0.040909      sigma=15.717117    Gap=0.047808
  19:  mu=114.789474   Gap=0.043541      sigma=15.347137    Gap=0.023142
  20:  mu=113.250000   Gap=0.029545      sigma=16.394740    Gap=0.092983
  21:  mu=113.619048   Gap=0.032900      sigma=16.084527    Gap=0.072302
  22:  mu=113.181818   Gap=0.028926      sigma=15.841936    Gap=0.056129
  23:  mu=113.260870   Gap=0.029644      sigma=15.498155    Gap=0.033210
  24:  mu=114.041667   Gap=0.036742      sigma=15.627111    Gap=0.041807
  25:  mu=113.960000   Gap=0.036000      sigma=15.316605    Gap=0.021107
  26:  mu=113.461538   Gap=0.031469      sigma=15.224552    Gap=0.014970
  27:  mu=113.148148   Gap=0.028620      sigma=15.025173    Gap=0.001678
