任务数量： 500
实际：mu=245.000000   sigma=24.000000

   1:  mu=236.000000   Gap=0.036735      sigma=0.000000    Gap=1.000000
   2:  mu=262.500000   Gap=0.071429      sigma=26.500000    Gap=0.104167
   3:  mu=264.666667   Gap=0.080272      sigma=21.853045    Gap=0.089456
   4:  mu=256.000000   Gap=0.044898      sigma=24.155745    Gap=0.006489
   5:  mu=252.600000   Gap=0.031020      sigma=22.650386    Gap=0.056234
   6:  mu=252.500000   Gap=0.030612      sigma=20.678088    Gap=0.138413
   7:  mu=248.285714   Gap=0.013411      sigma=21.749971    Gap=0.093751
   8:  mu=249.750000   Gap=0.019388      sigma=20.710806    Gap=0.137050
   9:  mu=248.888889   Gap=0.015873      sigma=19.677649    Gap=0.180098
  10:  mu=250.500000   Gap=0.022449      sigma=19.283413    Gap=0.196524
  11:  mu=249.818182   Gap=0.019666      sigma=18.512002    Gap=0.228667
  12:  mu=250.250000   Gap=0.021429      sigma=17.781662    Gap=0.259097
  13:  mu=249.384615   Gap=0.017896      sigma=17.345088    Gap=0.277288
  14:  mu=249.571429   Gap=0.018659      sigma=16.727711    Gap=0.303012
  15:  mu=250.333333   Gap=0.021769      sigma=16.410024    Gap=0.316249
  16:  mu=247.937500   Gap=0.011990      sigma=18.399962    Gap=0.233335
  17:  mu=246.117647   Gap=0.004562      sigma=19.277791    Gap=0.196759
  18:  mu=247.444444   Gap=0.009977      sigma=19.517007    Gap=0.186791
  19:  mu=247.210526   Gap=0.009023      sigma=19.022366    Gap=0.207401
  20:  mu=245.950000   Gap=0.003878      sigma=19.337722    Gap=0.194262
  21:  mu=243.666667   Gap=0.005442      sigma=21.457230    Gap=0.105949
  22:  mu=244.136364   Gap=0.003525      sigma=21.074102    Gap=0.121912
  23:  mu=245.608696   Gap=0.002484      sigma=21.737043    Gap=0.094290
  24:  mu=245.791667   Gap=0.003231      sigma=21.297455    Gap=0.112606
  25:  mu=244.760000   Gap=0.000980      sigma=21.470501    Gap=0.105396
  26:  mu=245.500000   Gap=0.002041      sigma=21.376209    Gap=0.109325
  27:  mu=245.333333   Gap=0.001361      sigma=20.993826    Gap=0.125257
  28:  mu=244.750000   Gap=0.001020      sigma=20.837166    Gap=0.131785
  29:  mu=243.137931   Gap=0.007600      sigma=22.180644    Gap=0.075806
  30:  mu=243.633333   Gap=0.005578      sigma=21.970409    Gap=0.084566
  31:  mu=243.258065   Gap=0.007110      sigma=21.710660    Gap=0.095389
  32:  mu=243.718750   Gap=0.005230      sigma=21.522132    Gap=0.103245
  33:  mu=243.454545   Gap=0.006308      sigma=21.246163    Gap=0.114743
  34:  mu=244.470588   Gap=0.002161      sigma=21.729940    Gap=0.094586
  35:  mu=244.600000   Gap=0.001633      sigma=21.430552    Gap=0.107060
  36:  mu=244.361111   Gap=0.002608      sigma=21.178019    Gap=0.117583
  37:  mu=244.297297   Gap=0.002868      sigma=20.893378    Gap=0.129443
  38:  mu=244.526316   Gap=0.001933      sigma=20.663643    Gap=0.139015
  39:  mu=245.205128   Gap=0.000837      sigma=20.821807    Gap=0.132425
  40:  mu=244.300000   Gap=0.002857      sigma=21.322758    Gap=0.111552
  41:  mu=244.170732   Gap=0.003385      sigma=21.076981    Gap=0.121792
  42:  mu=243.738095   Gap=0.005151      sigma=21.008002    Gap=0.124667
  43:  mu=243.534884   Gap=0.005980      sigma=20.804012    Gap=0.133166
  44:  mu=243.590909   Gap=0.005751      sigma=20.569525    Gap=0.142936
  45:  mu=244.222222   Gap=0.003175      sigma=20.766307    Gap=0.134737
  46:  mu=244.500000   Gap=0.002041      sigma=20.623699    Gap=0.140679
  47:  mu=243.851064   Gap=0.004690      sigma=20.872438    Gap=0.130315
  48:  mu=243.250000   Gap=0.007143      sigma=21.060924    Gap=0.122462
  49:  mu=243.020408   Gap=0.008080      sigma=20.905511    Gap=0.128937
  50:  mu=243.480000   Gap=0.006204      sigma=20.943963    Gap=0.127335
  51:  mu=242.823529   Gap=0.008884      sigma=21.250795    Gap=0.114550
  52:  mu=242.826923   Gap=0.008870      sigma=21.045483    Gap=0.123105
  53:  mu=243.452830   Gap=0.006315      sigma=21.329018    Gap=0.111291
  54:  mu=243.518519   Gap=0.006047      sigma=21.136015    Gap=0.119333
  55:  mu=243.636364   Gap=0.005566      sigma=20.960884    Gap=0.126630
  56:  mu=243.482143   Gap=0.006195      sigma=20.804353    Gap=0.133152
  57:  mu=243.403509   Gap=0.006516      sigma=20.629446    Gap=0.140440
  58:  mu=242.879310   Gap=0.008656      sigma=20.830248    Gap=0.132073
  59:  mu=243.322034   Gap=0.006849      sigma=20.926377    Gap=0.128068
  60:  mu=243.300000   Gap=0.006939      sigma=20.751948    Gap=0.135336
  61:  mu=243.360656   Gap=0.006691      sigma=20.586509    Gap=0.142229
  62:  mu=243.258065   Gap=0.007110      sigma=20.435528    Gap=0.148520
  63:  mu=242.841270   Gap=0.008811      sigma=20.536616    Gap=0.144308
  64:  mu=243.250000   Gap=0.007143      sigma=20.632196    Gap=0.140325
  65:  mu=243.830769   Gap=0.004772      sigma=20.993456    Gap=0.125273
  66:  mu=243.530303   Gap=0.005999      sigma=20.974169    Gap=0.126076
  67:  mu=243.805970   Gap=0.004874      sigma=20.937176    Gap=0.127618
  68:  mu=244.117647   Gap=0.003601      sigma=20.938656    Gap=0.127556
  69:  mu=244.159420   Gap=0.003431      sigma=20.789227    Gap=0.133782
  70:  mu=243.914286   Gap=0.004431      sigma=20.740397    Gap=0.135817
  71:  mu=244.352113   Gap=0.002644      sigma=20.917072    Gap=0.128455
  72:  mu=244.500000   Gap=0.002041      sigma=20.808652    Gap=0.132973
  73:  mu=244.356164   Gap=0.002628      sigma=20.701644    Gap=0.137431
  74:  mu=244.445946   Gap=0.002261      sigma=20.575597    Gap=0.142683
  75:  mu=244.293333   Gap=0.002884      sigma=20.480087    Gap=0.146663
  76:  mu=244.381579   Gap=0.002524      sigma=20.359252    Gap=0.151698
  77:  mu=243.714286   Gap=0.005248      sigma=21.046551    Gap=0.123060
  78:  mu=243.628205   Gap=0.005599      sigma=20.924840    Gap=0.128132
  79:  mu=243.430380   Gap=0.006407      sigma=20.865260    Gap=0.130614
  80:  mu=243.512500   Gap=0.006071      sigma=20.747285    Gap=0.135530
  81:  mu=243.641975   Gap=0.005543      sigma=20.651314    Gap=0.139529
  82:  mu=243.975610   Gap=0.004181      sigma=20.743483    Gap=0.135688
  83:  mu=243.951807   Gap=0.004278      sigma=20.619270    Gap=0.140864
  84:  mu=243.880952   Gap=0.004568      sigma=20.506332    Gap=0.145570
  85:  mu=243.470588   Gap=0.006242      sigma=20.729398    Gap=0.136275
  86:  mu=243.860465   Gap=0.004651      sigma=20.919648    Gap=0.128348
  87:  mu=243.678161   Gap=0.005395      sigma=20.867670    Gap=0.130514
